people,count,first_date,last_date,lat,lon
British-Bangladeshi Morshed Akhter,1,2013-02-14 18:14:29 -0500,2013-02-14 18:14:29 -0500,,
Shimul Bashar,2,2013-02-14 18:14:29 -0500,2013-02-14 18:14:29 -0500,,
Muhammad Yunus,2,2013-02-14 18:14:29 -0500,2013-02-14 18:14:29 -0500,,
Zafar Iqbal,1,2013-02-14 18:14:29 -0500,2013-02-14 18:14:29 -0500,,
Mazumdar,1,2013-02-14 18:14:29 -0500,2013-02-14 18:14:29 -0500,,
Kabir Suman,1,2013-02-14 18:14:29 -0500,2013-02-14 18:14:29 -0500,,
Ahmed Rajib Haider,26,2013-02-15 16:15:52 -0500,2013-02-18 16:00:47 -0500,,
Mamur Hossain,1,2013-02-15 16:15:52 -0500,2013-02-15 16:15:52 -0500,,
Hasib Mahmud,1,2013-02-15 16:15:52 -0500,2013-02-15 16:15:52 -0500,,
Ashim Chandra Ray,1,2013-02-16 15:18:54 -0500,2013-02-16 15:18:54 -0500,,
Niaz Chowdhury Tuli,1,2013-02-16 15:18:54 -0500,2013-02-16 15:18:54 -0500,,
Mehedi Haque,1,2013-02-16 15:18:54 -0500,2013-02-16 15:18:54 -0500,,
Nazmul Masum,1,2013-02-16 15:18:54 -0500,2013-02-16 15:18:54 -0500,,
Kaler Kantho,2,2013-02-16 15:18:54 -0500,2013-02-16 15:18:54 -0500,,
Shikha,1,2013-02-16 15:18:54 -0500,2013-02-16 15:18:54 -0500,,
Rosh,1,2013-02-16 15:18:54 -0500,2013-02-16 15:18:54 -0500,,
Biplob,1,2013-02-16 15:18:54 -0500,2013-02-16 15:18:54 -0500,,
Azim Chowdhury,1,2013-02-16 15:18:54 -0500,2013-02-16 15:18:54 -0500,,
Mohammad Asad,2,2013-02-18 16:00:47 -0500,2013-03-05 14:21:24 -0500,,
Ranadipam Basu,1,2013-02-18 16:00:47 -0500,2013-02-18 16:00:47 -0500,,
Russel John,1,2013-02-18 16:00:47 -0500,2013-02-18 16:00:47 -0500,,
Hasib,2,2013-02-18 16:00:47 -0500,2013-02-18 16:00:47 -0500,,
Sushanta,1,2013-02-18 16:00:47 -0500,2013-02-18 16:00:47 -0500,,
Ahmed Rajib Haidar,1,2013-02-18 16:00:47 -0500,2013-02-18 16:00:47 -0500,,
Abdullah Al Kafi,1,2013-02-18 16:00:47 -0500,2013-02-18 16:00:47 -0500,,
Kafi Khan,2,2013-02-18 16:00:47 -0500,2013-02-18 16:00:47 -0500,,
Shuvo Roy Chowdhury,1,2013-02-18 16:00:47 -0500,2013-02-18 16:00:47 -0500,,
Abdul Quader Mullah,3,2013-02-19 16:16:04 -0500,2013-02-19 16:16:04 -0500,,
Zahidul Salim,1,2013-02-19 16:16:04 -0500,2013-02-19 16:16:04 -0500,,
Kazi Shudipto,1,2013-02-19 16:16:04 -0500,2013-02-19 16:16:04 -0500,,
Tasmia Tahsin,1,2013-02-19 16:16:04 -0500,2013-02-19 16:16:04 -0500,,
Enamul Haque,1,2013-02-19 16:16:04 -0500,2013-02-19 16:16:04 -0500,,
Saad Mahbub,1,2013-02-19 16:16:04 -0500,2013-02-19 16:16:04 -0500,,
Dipu,2,2013-02-19 16:16:04 -0500,2013-02-19 16:16:04 -0500,,
Sandip Roy,1,2013-02-27 16:28:55 -0500,2013-02-27 16:28:55 -0500,,
Asif Mohiuddin,14,2013-07-28 18:51:48 -0400,2013-07-28 18:51:48 -0400,,
Delwar Hossain Sayeedi,6,2013-08-06 04:53:29 -0400,2013-08-06 04:53:29 -0400,,
Ali Ahsan Mohammed Muojaheed,1,2013-08-06 04:53:29 -0400,2013-08-06 04:53:29 -0400,,
Jyoti Rahman,1,2013-08-06 04:53:29 -0400,2013-08-06 04:53:29 -0400,,
Jammat,1,2013-08-06 04:53:29 -0400,2013-08-06 04:53:29 -0400,,
Mehedi Hasan,1,2013-08-06 04:53:29 -0400,2013-08-06 04:53:29 -0400,,
Saqeena Quashim,1,2013-08-06 04:53:29 -0400,2013-08-06 04:53:29 -0400,,
Kazi Mamun,1,2013-08-06 04:53:29 -0400,2013-08-06 04:53:29 -0400,,
Zara Kadir,1,2013-08-06 04:53:29 -0400,2013-08-06 04:53:29 -0400,,
Azad Ali,2,2013-08-06 04:53:29 -0400,2013-08-06 04:53:29 -0400,,
Kallol Mustafa,2,2013-08-06 04:53:29 -0400,2013-08-06 04:53:29 -0400,,
Mehdi Hasan,1,2013-08-06 04:53:29 -0400,2013-08-06 04:53:29 -0400,,
Maksudul Haque,1,2013-08-06 04:53:29 -0400,2013-08-06 04:53:29 -0400,,
Shah Ali Forhad,1,2013-08-06 04:53:29 -0400,2013-08-06 04:53:29 -0400,,
Shah Ali Farhad,1,2013-08-06 04:53:29 -0400,2013-08-06 04:53:29 -0400,,
Islamic,1,2013-03-01 07:47:49 -0500,2013-03-01 07:47:49 -0500,,
Nir Shandhani,1,2013-03-01 07:47:49 -0500,2013-03-01 07:47:49 -0500,,
Delwar Hossain Sayed,1,2013-03-01 07:47:49 -0500,2013-03-01 07:47:49 -0500,,
Jamaat-e-Islami,5,2013-03-01 07:47:49 -0500,2013-03-05 14:21:24 -0500,,
Muhammad,5,2013-03-01 16:05:15 -0500,2013-04-01 05:31:21 -0400,,
Nijhoom Majumder,3,2013-03-01 16:05:15 -0500,2013-04-05 17:44:24 -0400,,
Saikat Shuvro Aich,1,2013-03-01 16:05:15 -0500,2013-03-01 16:05:15 -0500,,
Shashanka Baran Roy,1,2013-03-01 16:05:15 -0500,2013-03-01 16:05:15 -0500,,
Jamia Nuria Islamia Madrassa,1,2013-03-01 16:05:15 -0500,2013-03-01 16:05:15 -0500,,
Mohammad,1,2013-03-01 16:05:15 -0500,2013-03-01 16:05:15 -0500,,
Kamrangirchar,1,2013-03-01 16:05:15 -0500,2013-03-01 16:05:15 -0500,,
Zahidul Selim,2,2013-03-01 16:05:15 -0500,2013-03-01 16:05:15 -0500,,
Hasina,1,2013-03-01 16:05:15 -0500,2013-03-01 16:05:15 -0500,,
Shahed Haq,1,2013-03-01 16:05:15 -0500,2013-03-01 16:05:15 -0500,,
Ghulam Azam,2,2013-03-01 16:05:15 -0500,2013-03-01 16:05:15 -0500,,
Pinaki,1,2013-03-01 16:05:15 -0500,2013-03-01 16:05:15 -0500,,
Ishtiaq Opal,1,2013-03-01 16:05:15 -0500,2013-03-01 16:05:15 -0500,,
Nouman Ali,1,2013-03-01 16:05:15 -0500,2013-03-01 16:05:15 -0500,,
Anu Likhon,1,2013-03-01 16:05:15 -0500,2013-03-01 16:05:15 -0500,,
Imran H. Sarker,1,2013-03-01 16:05:15 -0500,2013-03-01 16:05:15 -0500,,
Rajib Haider,1,2013-03-01 16:05:15 -0500,2013-03-01 16:05:15 -0500,,
Jafar Munshi,1,2013-03-01 16:05:15 -0500,2013-03-01 16:05:15 -0500,,
Bahadur Miah,1,2013-03-01 16:05:15 -0500,2013-03-01 16:05:15 -0500,,
Kishor Russel Mahmud,1,2013-03-01 16:05:15 -0500,2013-03-01 16:05:15 -0500,,
Delawar Hossain Sayedee,1,2013-03-05 14:21:24 -0500,2013-03-05 14:21:24 -0500,,
Rahat Khan,1,2013-03-05 14:21:24 -0500,2013-03-05 14:21:24 -0500,,
Begum Khaleda Zia,2,2013-03-05 14:21:24 -0500,2013-03-05 14:21:24 -0500,,
Hasibul Haque,1,2013-03-05 14:21:24 -0500,2013-03-05 14:21:24 -0500,,
Feroze Uddin,1,2013-03-05 14:21:24 -0500,2013-03-05 14:21:24 -0500,,
Shafi Mahmud,1,2013-03-05 14:21:24 -0500,2013-03-05 14:21:24 -0500,,
Rashed Almazi,1,2013-03-05 14:21:24 -0500,2013-03-05 14:21:24 -0500,,
Giasuddin Ahmed Suvro,1,2013-03-05 14:21:24 -0500,2013-03-05 14:21:24 -0500,,
Sohel Zafar,1,2013-03-05 14:21:24 -0500,2013-03-05 14:21:24 -0500,,
Jahanara Imam,2,2013-03-05 14:21:24 -0500,2013-03-05 14:21:24 -0500,,
Anu Mohammad,2,2013-03-05 14:21:24 -0500,2013-12-04 15:59:35 -0500,,
Krishna,1,2013-03-16 10:59:19 -0400,2013-03-16 10:59:19 -0400,,
Debashish Palit,1,2013-03-16 10:59:19 -0400,2013-03-16 10:59:19 -0400,,
Dayal Hari Shil,1,2013-03-16 10:59:19 -0400,2013-03-16 10:59:19 -0400,,
Gita Das,1,2013-03-16 10:59:19 -0400,2013-03-16 10:59:19 -0400,,
Oli Syed Mahbub,1,2013-03-16 10:59:19 -0400,2013-03-16 10:59:19 -0400,,
Kaler Kontho,1,2013-03-16 10:59:19 -0400,2013-03-16 10:59:19 -0400,,
Sabrina,1,2013-03-16 10:59:19 -0400,2013-03-16 10:59:19 -0400,,
Shehab,1,2013-03-16 10:59:19 -0400,2013-03-16 10:59:19 -0400,,
Lenin,1,2013-03-16 10:59:19 -0400,2013-03-16 10:59:19 -0400,,
Siam Sarower Jamil,1,2013-04-01 05:31:21 -0400,2013-04-01 05:31:21 -0400,,
Mohammad Munim,1,2013-04-01 05:31:21 -0400,2013-04-01 05:31:21 -0400,,
Muktangon,1,2013-04-01 05:31:21 -0400,2013-04-01 05:31:21 -0400,,
Farhana Ahmed,1,2013-04-01 05:31:21 -0400,2013-04-01 05:31:21 -0400,,
Rasel Parvez,1,2013-04-05 17:44:24 -0400,2013-04-05 17:44:24 -0400,,
Mashiur Rahman Biplob,1,2013-04-05 17:44:24 -0400,2013-04-05 17:44:24 -0400,,
Subrata Adhikari Shuvo,1,2013-04-05 17:44:24 -0400,2013-04-05 17:44:24 -0400,,
MK Alamgir,1,2013-04-05 17:44:24 -0400,2013-04-05 17:44:24 -0400,,
Ali Mahmed,1,2013-04-05 17:44:24 -0400,2013-04-05 17:44:24 -0400,,
Himu,3,2013-04-05 17:44:24 -0400,2013-05-04 18:06:32 -0400,,
Sajal,1,2013-04-05 17:44:24 -0400,2013-04-05 17:44:24 -0400,,
Tutul,1,2013-04-05 17:44:24 -0400,2013-04-05 17:44:24 -0400,,
Hefazot,2,2013-04-05 17:44:24 -0400,2013-05-04 18:06:32 -0400,,
Suvra Kanti Das,1,2013-05-04 18:06:32 -0400,2013-05-04 18:06:32 -0400,,
Nadia Sharmin,3,2013-05-04 18:06:32 -0400,2013-05-04 18:06:32 -0400,,
Arafat Ara,1,2013-05-04 18:06:32 -0400,2013-05-04 18:06:32 -0400,,
ProfessorZiauddin,1,2013-05-04 18:06:32 -0400,2013-05-04 18:06:32 -0400,,
Hifazat,2,2013-05-04 18:06:32 -0400,2013-05-04 18:06:32 -0400,,
Sanaullah Lablu,1,2013-05-04 18:06:32 -0400,2013-05-04 18:06:32 -0400,,
Kazi Mamun Hossain,1,2013-05-04 18:06:32 -0400,2013-05-04 18:06:32 -0400,,
Nayakraj,1,2013-05-04 18:06:32 -0400,2013-05-04 18:06:32 -0400,,
Shariful Islam Rukun,1,2013-05-04 18:06:32 -0400,2013-05-04 18:06:32 -0400,,
Amarblog,1,2013-05-04 18:06:32 -0400,2013-05-04 18:06:32 -0400,,
Bikkhipto Khitish,1,2013-05-04 18:06:32 -0400,2013-05-04 18:06:32 -0400,,
Monir,2,2013-12-04 15:59:35 -0500,2013-12-04 15:59:35 -0500,,
Sumi,1,2013-12-04 15:59:35 -0500,2013-12-04 15:59:35 -0500,,
Montu Paul,1,2013-12-04 15:59:35 -0500,2013-12-04 15:59:35 -0500,,
Asad Gazi,1,2013-12-04 15:59:35 -0500,2013-12-04 15:59:35 -0500,,
Nasima Begum,1,2013-12-04 15:59:35 -0500,2013-12-04 15:59:35 -0500,,
Abul Quashem,1,2013-12-04 15:59:35 -0500,2013-12-04 15:59:35 -0500,,
Naveed Ishtyak,1,2013-12-04 15:59:35 -0500,2013-12-04 15:59:35 -0500,,
Fatema Johra,1,2013-12-04 15:59:35 -0500,2013-12-04 15:59:35 -0500,,
Hasan Ali,1,2013-12-04 15:59:35 -0500,2013-12-04 15:59:35 -0500,,
Shariful Hasan,1,2013-12-04 15:59:35 -0500,2013-12-04 15:59:35 -0500,,
Sardar Faruk,1,2013-12-04 15:59:35 -0500,2013-12-04 15:59:35 -0500,,
Lina Ferdous,1,2013-12-04 15:59:35 -0500,2013-12-04 15:59:35 -0500,,
Falguni Mitu,1,2013-12-04 15:59:35 -0500,2013-12-04 15:59:35 -0500,,
Dipon Mitra,1,2013-12-04 15:59:35 -0500,2013-12-04 15:59:35 -0500,,
Anulikhon,1,2013-12-04 15:59:35 -0500,2013-12-04 15:59:35 -0500,,
Sohail Jafar,1,2013-12-04 15:59:35 -0500,2013-12-04 15:59:35 -0500,,
Soheil Zafar,1,2013-12-04 15:59:35 -0500,2013-12-04 15:59:35 -0500,,
Shima,1,2013-12-04 15:59:35 -0500,2013-12-04 15:59:35 -0500,,
Mamunur Rashid,2,2013-12-04 15:59:35 -0500,2013-12-04 15:59:35 -0500,,
Shaugat Ali Sagor,1,2013-12-04 15:59:35 -0500,2013-12-04 15:59:35 -0500,,
Kaisar,1,2013-12-04 15:59:35 -0500,2013-12-04 15:59:35 -0500,,
Quadar Mollah,1,2013-12-14 05:04:08 -0500,2013-12-14 05:04:08 -0500,,
Anwar Hossain Joy,1,2013-12-14 05:04:08 -0500,2013-12-14 05:04:08 -0500,,
Ekramul Haque Shamim,1,2013-12-14 05:04:08 -0500,2013-12-14 05:04:08 -0500,,
Avijit Roy,1,2013-12-14 05:04:08 -0500,2013-12-14 05:04:08 -0500,,
Ruhin Afrin Joyee,1,2013-12-14 05:04:08 -0500,2013-12-14 05:04:08 -0500,,
Enamul Hoque,1,2013-12-14 05:04:08 -0500,2013-12-14 05:04:08 -0500,,
Mahfuz Nahid,1,2013-12-14 05:04:08 -0500,2013-12-14 05:04:08 -0500,,
Kalo Kak,1,2013-12-14 05:04:08 -0500,2013-12-14 05:04:08 -0500,,
Shahnur Begum,1,2013-12-14 05:04:08 -0500,2013-12-14 05:04:08 -0500,,
Opimist,1,2013-12-14 05:04:08 -0500,2013-12-14 05:04:08 -0500,,
Mahbubur Rahman Khoka,1,2013-12-14 05:04:08 -0500,2013-12-14 05:04:08 -0500,,
Istiaque Al Mahmud,1,2013-12-14 05:04:08 -0500,2013-12-14 05:04:08 -0500,,
Juma,1,2013-12-14 05:04:08 -0500,2013-12-14 05:04:08 -0500,,
Reaz Sumon,1,2013-12-14 05:04:08 -0500,2013-12-14 05:04:08 -0500,,
Pallab Muhaimen,1,2013-12-14 05:04:08 -0500,2013-12-14 05:04:08 -0500,,
