people,count,first_date,last_date,lat,lon
Vladislav Surkov,1,2013-07-15 18:32:23 -0400,2013-07-15 18:32:23 -0400,,
Boris Akunin,1,2013-07-15 18:32:23 -0400,2013-07-15 18:32:23 -0400,,
Tatiana Lokshina,1,2013-07-15 18:32:23 -0400,2013-07-15 18:32:23 -0400,,
Glenn Greenwald,4,2013-07-15 12:14:18 -0400,2013-07-16 04:11:05 -0400,,
Rafael Bonifaz,2,2013-07-15 12:14:18 -0400,2013-07-15 12:14:18 -0400,,
Violeta Ayala,1,2013-07-15 12:14:18 -0400,2013-07-15 12:14:18 -0400,,
Gonzalo Sánchez de Lozada,1,2013-07-15 12:14:18 -0400,2013-07-15 12:14:18 -0400,,
Mario Duran,1,2013-07-15 12:14:18 -0400,2013-07-15 12:14:18 -0400,,
Durán,1,2013-07-15 12:14:18 -0400,2013-07-15 12:14:18 -0400,,
Carolina Botero Cabrera,1,2013-07-15 12:14:18 -0400,2013-07-15 12:14:18 -0400,,
Blake Hounshell,1,2013-07-16 04:11:05 -0400,2013-07-16 04:11:05 -0400,,
Laura Poitras,1,2013-07-16 04:11:05 -0400,2013-07-16 04:11:05 -0400,,
Ralph Nader,1,2013-07-16 04:11:05 -0400,2013-07-16 04:11:05 -0400,,
James Clapper,1,2013-07-16 04:11:05 -0400,2013-07-16 04:11:05 -0400,,
Bruce Schneier,1,2013-07-16 04:11:05 -0400,2013-07-16 04:11:05 -0400,,
Jacques Gaillard,1,2013-07-16 04:11:05 -0400,2013-07-16 04:11:05 -0400,,
Kike Estrada,1,2013-07-17 17:05:28 -0400,2013-07-17 17:05:28 -0400,,
Hiram Guadalupe,1,2013-07-17 17:05:28 -0400,2013-07-17 17:05:28 -0400,,
Salvador Tió,1,2013-07-17 17:05:28 -0400,2013-07-17 17:05:28 -0400,,
Al Jazeera,1,2013-07-17 17:05:28 -0400,2013-07-17 17:05:28 -0400,,
Anatoly Kucherena,1,2013-08-06 18:38:26 -0400,2013-08-06 18:38:26 -0400,,
Putin,3,2013-08-06 18:38:26 -0400,2013-06-26 13:13:34 -0400,,
Eddie,1,2013-08-06 18:38:26 -0400,2013-08-06 18:38:26 -0400,,
Pavel Durov,3,2013-08-06 18:38:26 -0400,2013-08-06 18:38:26 -0400,,
Dobrokhotov,4,2013-08-06 18:38:26 -0400,2013-08-06 18:38:26 -0400,,
Ramzan Kadyrov,1,2013-08-06 18:38:26 -0400,2013-08-06 18:38:26 -0400,,
Xijinping,1,2013-06-11 18:44:09 -0400,2013-06-11 18:44:09 -0400,,
Obama,1,2013-06-11 18:44:09 -0400,2013-06-11 18:44:09 -0400,,
Yang Rui,1,2013-06-11 18:44:09 -0400,2013-06-11 18:44:09 -0400,,
Zhang Jiang,1,2013-06-11 18:44:09 -0400,2013-06-11 18:44:09 -0400,,
Haitao,1,2013-06-11 18:44:09 -0400,2013-06-11 18:44:09 -0400,,
Wu Zuolai,1,2013-06-11 18:44:09 -0400,2013-06-11 18:44:09 -0400,,
Ahua de Yisaka Dao,1,2013-06-11 18:44:09 -0400,2013-06-11 18:44:09 -0400,,
Lvqiu Luwei,1,2013-06-11 18:44:09 -0400,2013-06-11 18:44:09 -0400,,
Kaifu Lee,3,2013-06-11 18:44:09 -0400,2013-06-19 08:10:14 -0400,,
Fengmao Lingjiao,1,2013-06-11 18:44:09 -0400,2013-06-11 18:44:09 -0400,,
Dmitry Rogozin,7,2013-06-12 13:38:51 -0400,2013-06-12 13:38:51 -0400,,
Ilya Kostunov,3,2013-06-12 13:38:51 -0400,2013-06-12 13:38:51 -0400,,
Petr Pervushkin,1,2013-06-12 13:38:51 -0400,2013-06-12 13:38:51 -0400,,
Aleksandr Luchin,2,2013-06-12 13:38:51 -0400,2013-06-12 13:38:51 -0400,,
Leo Mirani,1,2013-06-12 13:38:51 -0400,2013-06-12 13:38:51 -0400,,
Anton Nosik,5,2013-06-12 13:38:51 -0400,2013-06-12 13:38:51 -0400,,
Sobyanin,1,2013-06-12 13:38:51 -0400,2013-06-12 13:38:51 -0400,,
Vladislav Sorokin,2,2013-06-12 13:38:51 -0400,2013-06-12 13:38:51 -0400,,
Ekaterina Voronina,2,2013-06-12 13:38:51 -0400,2013-06-12 13:38:51 -0400,,
Kevin Rothrock,1,2013-06-12 13:38:51 -0400,2013-06-12 13:38:51 -0400,,
Yoani Sanchez,1,2013-06-17 23:23:01 -0400,2013-06-17 23:23:01 -0400,,
Hua Chunying,2,2013-06-19 08:10:14 -0400,2013-06-19 08:10:14 -0400,,
Zui Mowen,2,2013-06-19 08:10:14 -0400,2013-06-19 08:10:14 -0400,,
Sina Weibo,1,2013-06-19 08:10:14 -0400,2013-06-19 08:10:14 -0400,,
Li Mu,1,2013-06-19 08:10:14 -0400,2013-06-19 08:10:14 -0400,,
Cheney,1,2013-06-19 08:10:14 -0400,2013-06-19 08:10:14 -0400,,
Will Snowden,1,2013-06-19 08:10:14 -0400,2013-06-19 08:10:14 -0400,,
Assange,1,2013-06-19 08:10:14 -0400,2013-06-19 08:10:14 -0400,,
Keith Alexander,1,2013-06-23 11:03:51 -0400,2013-06-23 11:03:51 -0400,,
Neelie Kroes,1,2013-06-23 11:03:51 -0400,2013-06-23 11:03:51 -0400,,
Sophie,1,2013-06-23 11:03:51 -0400,2013-06-23 11:03:51 -0400,,
Jan Philipp Albrecht,1,2013-06-23 11:03:51 -0400,2013-06-23 11:03:51 -0400,,
Jaroslav Paška,2,2013-06-23 11:03:51 -0400,2013-06-23 11:03:51 -0400,,
Luo Jie,1,2013-06-23 11:03:51 -0400,2013-06-23 11:03:51 -0400,,
Paul,1,2013-06-23 11:03:51 -0400,2013-06-23 11:03:51 -0400,,
Viviane Reding,3,2013-06-23 11:03:51 -0400,2013-06-23 11:03:51 -0400,,
Silviu,1,2013-06-23 11:03:51 -0400,2013-06-23 11:03:51 -0400,,
Kim Dotcom,1,2013-06-23 11:03:51 -0400,2013-06-23 11:03:51 -0400,,
Edward J. Snowden,2,2013-06-26 12:53:14 -0400,2013-06-26 12:53:14 -0400,,
Rimsky Yuen,4,2013-06-26 12:53:14 -0400,2013-06-26 12:53:14 -0400,,
James,1,2013-06-26 12:53:14 -0400,2013-06-26 12:53:14 -0400,,
Edward Joseph Snowden,1,2013-06-26 12:53:14 -0400,2013-06-26 12:53:14 -0400,,
Simpson,2,2013-06-26 12:53:14 -0400,2013-06-26 12:53:14 -0400,,
Winston Churchill,1,2013-06-26 12:53:14 -0400,2013-06-26 12:53:14 -0400,,
Frederick B. Mills,1,2013-06-27 08:35:11 -0400,2013-06-27 08:35:11 -0400,,
Luis Posada Carriles,1,2013-06-26 13:13:34 -0400,2013-06-26 13:13:34 -0400,,
JoAnn Chesimard,1,2013-06-26 13:13:34 -0400,2013-06-26 13:13:34 -0400,,
Castro,1,2013-06-26 13:13:34 -0400,2013-06-26 13:13:34 -0400,,
Steve Rhodes,2,2013-06-26 13:13:34 -0400,2013-06-26 13:13:34 -0400,,
