people,count,first_date,last_date,lat,lon
Hosni Mubarak,20,2011-02-11 11:08:56 -0500,2013-06-19 17:11:41 -0400,,
Omar Suleiman,2,2011-02-11 11:08:56 -0500,2011-02-11 11:08:56 -0500,,
Allahu Akbar,1,2011-02-11 11:08:56 -0500,2011-02-11 11:08:56 -0500,,
Mohammed Morsi,41,2012-08-18 09:48:12 -0400,2013-08-14 16:29:29 -0400,,
Mohamed Hussein Tantawi,3,2012-08-18 09:48:12 -0400,2012-08-18 09:48:12 -0400,,
Sami Anan,1,2012-08-18 09:48:12 -0400,2012-08-18 09:48:12 -0400,,
Mohamed Morsi,73,2012-08-18 09:48:12 -0400,2013-08-21 04:23:51 -0400,,
Zeinab Mohamed,3,2012-08-18 09:48:12 -0400,2013-07-09 00:25:55 -0400,,
Bel Trew,4,2012-08-18 09:48:12 -0400,2013-08-14 04:35:11 -0400,,
Ahmed Reza,1,2012-08-18 09:48:12 -0400,2012-08-18 09:48:12 -0400,,
Wael Ghonim,2,2012-08-18 09:48:12 -0400,2012-08-18 09:48:12 -0400,,
Rawya Rageh,2,2012-08-18 09:48:12 -0400,2012-08-18 09:48:12 -0400,,
Carlos Latuff,1,2012-08-18 09:48:12 -0400,2012-08-18 09:48:12 -0400,,
Erdogan,2,2012-08-18 09:48:12 -0400,2012-08-18 09:48:12 -0400,,
Nervana Mahmoud,1,2012-08-18 09:48:12 -0400,2012-08-18 09:48:12 -0400,,
Annan,1,2012-08-18 09:48:12 -0400,2012-08-18 09:48:12 -0400,,
Gigi Ibrahim,1,2012-08-18 09:48:12 -0400,2012-08-18 09:48:12 -0400,,
Mohamed El Hebeishy,1,2012-08-18 09:48:12 -0400,2012-08-18 09:48:12 -0400,,
Jano Charbel,1,2012-08-18 09:48:12 -0400,2012-08-18 09:48:12 -0400,,
Ahmed Shafiq,1,2012-06-24 10:29:45 -0400,2012-06-24 10:29:45 -0400,,
Hossam Eid,2,2012-06-24 10:29:45 -0400,2013-07-03 15:40:12 -0400,,
Head,1,2012-06-24 10:29:45 -0400,2012-06-24 10:29:45 -0400,,
Farouq Sultan,3,2012-06-24 10:29:45 -0400,2012-06-24 10:29:45 -0400,,
Haisam Yehia,1,2012-06-24 10:29:45 -0400,2012-06-24 10:29:45 -0400,,
Basem Fathy,1,2012-06-24 10:29:45 -0400,2012-06-24 10:29:45 -0400,,
Robin Wigglesworth,1,2012-06-24 10:29:45 -0400,2012-06-24 10:29:45 -0400,,
Ghandour,1,2012-06-24 10:29:45 -0400,2012-06-24 10:29:45 -0400,,
Sara Hussein,1,2012-06-24 10:29:45 -0400,2012-06-24 10:29:45 -0400,,
Jack Shenker,1,2012-06-24 10:29:45 -0400,2012-06-24 10:29:45 -0400,,
Evan Hill,2,2012-06-24 10:29:45 -0400,2013-06-30 11:44:21 -0400,,
Zabatak,1,2012-06-25 04:19:29 -0400,2012-06-25 04:19:29 -0400,,
Jadaliyya,1,2012-11-23 13:51:08 -0500,2012-11-23 13:51:08 -0500,,
Majdi Abdelhadi,1,2012-11-23 13:51:08 -0500,2012-11-23 13:51:08 -0500,,
Tarek Mostafa,1,2012-11-23 13:51:08 -0500,2012-11-23 13:51:08 -0500,,
Mai Abdelqader,1,2012-11-23 13:51:08 -0500,2012-11-23 13:51:08 -0500,,
Samar Elhussieny,1,2012-11-23 13:51:08 -0500,2012-11-23 13:51:08 -0500,,
Muhammed Mursi,3,2012-11-29 01:30:13 -0500,2012-11-29 01:30:13 -0500,,
Zeyad Mourad,1,2012-11-29 01:30:13 -0500,2012-11-29 01:30:13 -0500,,
Karl Sharo,1,2012-11-29 01:30:13 -0500,2012-11-29 01:30:13 -0500,,
Rawah Badrawi,1,2012-11-29 01:30:13 -0500,2012-11-29 01:30:13 -0500,,
Muhammad Morsy,1,2012-11-29 01:30:13 -0500,2012-11-29 01:30:13 -0500,,
