places,count,first_date,last_date,lat,lon
Kingdom of Cambodia,1,2014-02-09 05:48:41 -0500,2014-02-09 05:48:41 -0500,13.0,105.0
Phnom Penh,8,2014-02-09 05:48:41 -0500,2014-02-09 05:48:41 -0500,11.56245,104.91601
Spéan Mônivôngs,1,2014-02-09 05:48:41 -0500,2014-02-09 05:48:41 -0500,11.53135,104.93292
Japan,4,2014-04-09 10:26:36 -0400,2014-04-09 10:26:36 -0400,35.68536,139.75309
Tokyo,4,2014-04-09 10:26:36 -0400,2014-04-09 10:26:36 -0400,35.6895,139.69171
Mexico,1,2014-04-11 13:00:17 -0400,2014-04-11 13:00:17 -0400,23.0,-102.0
Mexico City,3,2014-04-11 13:00:17 -0400,2014-04-11 13:00:17 -0400,19.42847,-99.12766
Bangladesh,1,2014-04-18 06:31:25 -0400,2014-04-18 06:31:25 -0400,24.0,90.0
Dhaka,11,2014-04-18 06:31:25 -0400,2014-04-18 06:31:25 -0400,23.7104,90.40744
Lima,10,2014-04-23 09:35:14 -0400,2014-04-23 09:35:14 -0400,-12.04318,-77.02824
Republic of Madagascar,11,2014-04-27 17:37:21 -0400,2014-04-27 17:37:21 -0400,-20.0,47.0
United States,2,2014-04-27 17:37:21 -0400,2014-04-30 09:08:21 -0400,39.76,-98.5
Antananarivo,5,2014-04-27 17:37:21 -0400,2014-04-27 17:37:21 -0400,-18.91368,47.53613
Toamasina,2,2014-04-27 17:37:21 -0400,2014-04-27 17:37:21 -0400,-18.1492,49.40234
Antsirabe,1,2014-04-27 17:37:21 -0400,2014-04-27 17:37:21 -0400,-19.86586,47.03333
Sugar Hill,1,2014-04-30 09:08:21 -0400,2014-04-30 09:08:21 -0400,34.10649,-84.03352
Harlem,1,2014-04-30 09:08:21 -0400,2014-04-30 09:08:21 -0400,33.41458,-82.31262
New York City,2,2014-04-30 09:08:21 -0400,2014-04-30 09:08:21 -0400,40.71427,-74.00597
New York,1,2014-04-30 09:08:21 -0400,2014-04-30 09:08:21 -0400,43.00035,-75.4999
Puerto Rico,11,2014-05-05 08:57:58 -0400,2014-05-05 08:57:58 -0400,18.24829,-66.49989
San Juan,1,2014-05-05 08:57:58 -0400,2014-05-05 08:57:58 -0400,-31.5375,-68.53639
Viejo San Juan,1,2014-05-05 08:57:58 -0400,2014-05-05 08:57:58 -0400,18.4661,-66.11598
Santurce,4,2014-05-05 08:57:58 -0400,2014-05-05 08:57:58 -0400,-30.18985,-61.18135
Minillas,2,2014-05-05 08:57:58 -0400,2014-05-05 08:57:58 -0400,-26.12317,-70.43509
Maputo,21,2014-05-12 11:25:46 -0400,2014-05-12 11:25:46 -0400,-25.96553,32.58322
Matola,1,2014-05-12 11:25:46 -0400,2014-05-12 11:25:46 -0400,-25.96222,32.45889
