people,count,first_date,last_date,lat,lon
Thaksin Shinawatra,15,2008-12-31 02:30:39 -0500,2008-12-31 02:30:39 -0500,,
Abhisit Vejjajiva,31,2008-12-31 02:30:39 -0500,2008-12-31 02:30:39 -0500,,
Andrew Walker,1,2008-12-31 02:30:39 -0500,2008-12-31 02:30:39 -0500,,
Jim Taylor,1,2008-12-31 02:30:39 -0500,2008-12-31 02:30:39 -0500,,
Jotman,3,2008-12-31 02:30:39 -0500,2008-12-31 02:30:39 -0500,,
Thanong,3,2009-04-11 14:35:22 -0400,2009-04-15 14:46:35 -0400,,
Agam,1,2009-04-11 14:35:22 -0400,2009-04-11 14:35:22 -0400,,
Gecko,1,2009-04-11 14:35:22 -0400,2009-04-11 14:35:22 -0400,,
Nicholas Farrelly,1,2009-04-11 14:35:22 -0400,2009-04-11 14:35:22 -0400,,
Richard Barrow,5,2009-04-13 17:14:28 -0400,2009-04-13 17:14:28 -0400,,
Nirmal Ghosh,4,2009-04-13 17:14:28 -0400,2010-03-15 23:50:55 -0400,,
Ji Giles Ungpakorn,1,2009-04-13 17:14:28 -0400,2009-04-13 17:14:28 -0400,,
Khi Kwai,1,2009-04-15 14:46:35 -0400,2009-04-15 14:46:35 -0400,,
Lakhana Duang Muang,1,2009-04-15 14:46:35 -0400,2009-04-15 14:46:35 -0400,,
Christopher Moore,1,2010-03-12 18:16:45 -0500,2010-03-12 18:16:45 -0500,,
Newley,3,2010-03-12 18:16:45 -0500,2010-05-21 05:33:35 -0400,,
Saiyasombut,2,2010-03-14 20:43:13 -0400,2010-03-15 23:50:55 -0400,,
Gavin Gough,1,2010-03-14 20:43:13 -0400,2010-03-14 20:43:13 -0400,,
Marc Askew,1,2010-03-15 23:50:55 -0400,2010-03-15 23:50:55 -0400,,
Robin,1,2010-03-15 23:50:55 -0400,2010-03-15 23:50:55 -0400,,
Jon Dent,1,2010-03-15 23:50:55 -0400,2010-03-15 23:50:55 -0400,,
Abhisit gov.,1,2010-03-15 23:50:55 -0400,2010-03-15 23:50:55 -0400,,
BangkokDan,1,2010-03-15 23:50:55 -0400,2010-03-15 23:50:55 -0400,,
Rajdamnoen,1,2010-03-15 23:50:55 -0400,2010-03-15 23:50:55 -0400,,
Jon Russell,2,2010-03-15 23:50:55 -0400,2010-03-15 23:50:55 -0400,,
Tony Joh,2,2010-04-11 12:11:07 -0400,2010-04-11 12:11:07 -0400,,
Phan,1,2010-04-11 12:11:07 -0400,2010-04-11 12:11:07 -0400,,
Boney M,1,2010-04-11 12:11:07 -0400,2010-04-11 12:11:07 -0400,,
Pan Fah,1,2010-04-11 12:11:07 -0400,2010-04-11 12:11:07 -0400,,
Journotopia,3,2010-04-11 12:11:07 -0400,2010-04-11 12:11:07 -0400,,
Khao San,1,2010-04-11 12:11:07 -0400,2010-04-11 12:11:07 -0400,,
Panitan,1,2010-04-12 02:52:59 -0400,2010-04-12 02:52:59 -0400,,
Saksith Saiyasombut,1,2010-04-12 02:52:59 -0400,2010-04-12 02:52:59 -0400,,
Suthep Thaugsuban,1,2010-04-29 00:57:10 -0400,2010-04-29 00:57:10 -0400,,
CJ Hinke,1,2010-04-29 00:57:10 -0400,2010-04-29 00:57:10 -0400,,
Dan Rivers,1,2010-05-15 01:25:32 -0400,2010-05-15 01:25:32 -0400,,
Andrew Marshall,1,2010-05-15 01:25:32 -0400,2010-05-15 01:25:32 -0400,,
Terry Fredrickson,1,2010-05-15 01:25:32 -0400,2010-05-15 01:25:32 -0400,,
Seh Daeng,1,2010-05-15 01:25:32 -0400,2010-05-15 01:25:32 -0400,,
Giles Ji Ungpakorn,1,2010-05-15 01:25:32 -0400,2010-05-15 01:25:32 -0400,,
Silom,1,2010-05-15 23:38:17 -0400,2010-05-15 23:38:17 -0400,,
Nick Nostitz,1,2010-05-15 23:38:17 -0400,2010-05-15 23:38:17 -0400,,
Vaitor,2,2010-05-15 23:38:17 -0400,2010-05-18 00:58:07 -0400,,
Kishen,1,2010-05-15 23:38:17 -0400,2010-05-15 23:38:17 -0400,,
Jon,1,2010-05-15 23:38:17 -0400,2010-05-15 23:38:17 -0400,,
Greg,1,2010-05-15 23:38:17 -0400,2010-05-15 23:38:17 -0400,,
Chiang Mai,1,2010-05-18 00:58:07 -0400,2010-05-18 00:58:07 -0400,,
Khon Kaen,1,2010-05-18 00:58:07 -0400,2010-05-18 00:58:07 -0400,,
Din Daeng,2,2010-05-18 00:58:07 -0400,2010-05-18 00:58:07 -0400,,
Michael Yon,1,2010-05-18 00:58:07 -0400,2010-05-18 00:58:07 -0400,,
Robert Amsterdam,1,2010-05-18 00:58:07 -0400,2010-05-18 00:58:07 -0400,,
Prachatai,1,2010-05-19 22:33:51 -0400,2010-05-19 22:33:51 -0400,,
Simon Roughneen,1,2010-05-19 22:33:51 -0400,2010-05-19 22:33:51 -0400,,
Saw Yan Naing,1,2010-05-19 22:33:51 -0400,2010-05-19 22:33:51 -0400,,
Rama IV,1,2010-05-19 22:33:51 -0400,2010-05-19 22:33:51 -0400,,
Thani,2,2010-05-19 22:33:51 -0400,2010-05-19 22:33:51 -0400,,
Karen,1,2010-05-21 05:33:35 -0400,2010-05-21 05:33:35 -0400,,
North,1,2010-05-21 05:33:35 -0400,2010-05-21 05:33:35 -0400,,
Will,1,2010-05-21 05:33:35 -0400,2010-05-21 05:33:35 -0400,,
Suthichaiyoon,1,2010-05-21 05:33:35 -0400,2010-05-21 05:33:35 -0400,,
Manik Sethisuwan,1,2010-05-21 05:33:35 -0400,2010-05-21 05:33:35 -0400,,
Andy,1,2010-05-21 05:33:35 -0400,2010-05-21 05:33:35 -0400,,
Talen,1,2010-05-21 05:33:35 -0400,2010-05-21 05:33:35 -0400,,
Chen Shui-bain,1,2010-05-22 03:01:07 -0400,2010-05-22 03:01:07 -0400,,
Carol Lin,1,2010-05-22 03:01:07 -0400,2010-05-22 03:01:07 -0400,,
Pien,1,2010-05-22 03:01:07 -0400,2010-05-22 03:01:07 -0400,,
Khattiya,2,2010-05-22 03:01:07 -0400,2010-05-22 03:01:07 -0400,,
Cobain Yah,1,2010-05-22 03:01:07 -0400,2010-05-22 03:01:07 -0400,,
Rose LuQiu,2,2010-05-22 03:01:07 -0400,2010-05-22 03:01:07 -0400,,
Marta Cooper,1,2010-05-22 03:01:07 -0400,2010-05-22 03:01:07 -0400,,
Khmerization,1,2010-05-25 08:43:47 -0400,2010-05-25 08:43:47 -0400,,
Abhisit,2,2010-05-25 08:43:47 -0400,2010-05-25 08:43:47 -0400,,
Bun Heang,1,2010-05-25 08:43:47 -0400,2010-05-25 08:43:47 -0400,,
Joe Torres,1,2010-05-25 08:43:47 -0400,2010-05-25 08:43:47 -0400,,
Jonathan Russell,1,2010-05-25 08:43:47 -0400,2010-05-25 08:43:47 -0400,,
Suthachai Yimprasert,15,2010-05-31 22:19:13 -0400,2010-05-31 22:19:13 -0400,,
Sarnsern Kaewkamnerd,1,2010-05-31 22:19:13 -0400,2010-05-31 22:19:13 -0400,,
Wrigley,1,2010-05-31 22:19:13 -0400,2010-05-31 22:19:13 -0400,,
Pongpat Wachirabunjong,1,2010-05-31 22:19:13 -0400,2010-05-31 22:19:13 -0400,,
George W. Bush,1,2010-05-31 22:19:13 -0400,2010-05-31 22:19:13 -0400,,
Bayan,2,2010-05-31 22:19:13 -0400,2010-05-31 22:19:13 -0400,,
Somyos Pruksakasemsuk,2,2010-05-31 22:19:13 -0400,2010-05-31 22:19:13 -0400,,
