people,count,first_date,last_date,lat,lon
James Cameron,1,2010-01-10 23:46:48 -0500,2010-01-10 23:46:48 -0500,,
Huang Zhangjin,4,2010-01-10 23:46:48 -0500,2010-01-10 23:46:48 -0500,,
Jake,5,2010-01-10 23:46:48 -0500,2010-01-10 23:46:48 -0500,,
Edward Said,1,2010-01-10 23:46:48 -0500,2010-01-10 23:46:48 -0500,,
Miles Quaritch,1,2010-01-10 23:46:48 -0500,2010-01-10 23:46:48 -0500,,
Grace Augustine,1,2010-01-10 23:46:48 -0500,2010-01-10 23:46:48 -0500,,
Carlos José Rey,1,2010-01-27 13:16:28 -0500,2010-01-27 13:16:28 -0500,,
Marco A. Moscoso,1,2010-01-27 13:16:28 -0500,2010-01-27 13:16:28 -0500,,
Izcuchaca,2,2010-01-27 13:16:28 -0500,2010-01-27 13:16:28 -0500,,
Seda Cusco,1,2010-01-27 13:16:28 -0500,2010-01-27 13:16:28 -0500,,
Derik,1,2010-01-27 13:16:28 -0500,2010-01-27 13:16:28 -0500,,
Multimediantonio,1,2010-01-27 13:16:28 -0500,2010-01-27 13:16:28 -0500,,
Laura Arroyo,1,2010-01-27 13:16:28 -0500,2010-01-27 13:16:28 -0500,,
Stu en Perú,1,2010-01-27 13:16:28 -0500,2010-01-27 13:16:28 -0500,,
Isabel Guerra,1,2010-01-27 13:16:28 -0500,2010-01-27 13:16:28 -0500,,
Eduardo Ávila,1,2010-01-27 13:16:28 -0500,2010-01-27 13:16:28 -0500,,
Venus de Milo,3,2010-02-26 17:00:48 -0500,2010-02-26 17:00:48 -0500,,
Nikos Roussos,1,2010-02-26 17:00:48 -0500,2010-02-26 17:00:48 -0500,,
Hitler,2,2010-02-26 17:00:48 -0500,2010-02-26 17:00:48 -0500,,
Antonis Vlavogelakis,1,2010-02-26 17:00:48 -0500,2010-02-26 17:00:48 -0500,,
Harry Klynn,1,2010-02-26 17:00:48 -0500,2010-02-26 17:00:48 -0500,,
Cyberela,1,2010-02-26 17:00:48 -0500,2010-02-26 17:00:48 -0500,,
Distomo,1,2010-02-26 17:00:48 -0500,2010-02-26 17:00:48 -0500,,
Vassilis Sotiropoulos,1,2010-02-26 17:00:48 -0500,2010-02-26 17:00:48 -0500,,
Stathis Panagiotopoulos,1,2010-02-26 17:00:48 -0500,2010-02-26 17:00:48 -0500,,
Alexis Zorbas,1,2010-02-26 17:00:48 -0500,2010-02-26 17:00:48 -0500,,
Nikos Sarantakos,1,2010-02-26 17:00:48 -0500,2010-02-26 17:00:48 -0500,,
Roides,1,2010-02-26 17:00:48 -0500,2010-02-26 17:00:48 -0500,,
Zhang Lifan,1,2010-03-04 22:40:30 -0500,2010-03-04 22:40:30 -0500,,
Qin Shi Huang,1,2010-03-04 22:40:30 -0500,2010-03-04 22:40:30 -0500,,
Zhang Qian,1,2010-03-04 22:40:30 -0500,2010-03-04 22:40:30 -0500,,
Monk Xuanzang,1,2010-03-04 22:40:30 -0500,2010-03-04 22:40:30 -0500,,
Kuang Biao,1,2010-03-04 22:40:30 -0500,2010-03-04 22:40:30 -0500,,
Khaled A.,1,2010-05-03 13:03:47 -0400,2010-05-03 13:03:47 -0400,,
Tamimi,1,2010-05-03 13:03:47 -0400,2010-05-03 13:03:47 -0400,,
Akik,1,2010-05-03 13:03:47 -0400,2010-05-03 13:03:47 -0400,,
Ebrahim H.,1,2010-05-03 13:03:47 -0400,2010-05-03 13:03:47 -0400,,
Abdulelah Al-Sabban,1,2010-05-03 13:03:47 -0400,2010-05-03 13:03:47 -0400,,
Rami Taibah,1,2010-05-03 13:03:47 -0400,2010-05-03 13:03:47 -0400,,
Vaitor,1,2010-05-18 00:58:07 -0400,2010-05-18 00:58:07 -0400,,
Abhisit Vejjajiva,2,2010-05-18 00:58:07 -0400,2010-05-18 00:58:07 -0400,,
Chiang Mai,1,2010-05-18 00:58:07 -0400,2010-05-18 00:58:07 -0400,,
Khon Kaen,1,2010-05-18 00:58:07 -0400,2010-05-18 00:58:07 -0400,,
Din Daeng,1,2010-05-18 00:58:07 -0400,2010-05-18 00:58:07 -0400,,
Michael Yon,1,2010-05-18 00:58:07 -0400,2010-05-18 00:58:07 -0400,,
Robert Amsterdam,1,2010-05-18 00:58:07 -0400,2010-05-18 00:58:07 -0400,,
Smita Prakash,1,2010-05-22 08:43:34 -0400,2010-05-22 08:43:34 -0400,,
