organizations,count,first_date,last_date,lat,lon
BBC News,2,2010-03-08 04:44:08 -0500,2010-03-08 04:44:08 -0500,,
BBC,5,2010-03-08 04:44:08 -0500,2010-03-08 04:44:08 -0500,,
Havard University,1,2010-03-08 04:44:08 -0500,2010-03-08 04:44:08 -0500,,
Berkman Center for Internet &amp; Society,1,2010-03-08 04:44:08 -0500,2010-03-08 04:44:08 -0500,,
Reuters,1,2010-03-08 04:44:08 -0500,2010-03-08 04:44:08 -0500,,
CNN,1,2010-03-08 04:44:08 -0500,2010-03-08 04:44:08 -0500,,
