people,count,first_date,last_date,lat,lon
Abigail Gilbert,1,2014-02-09 05:48:41 -0500,2014-02-09 05:48:41 -0500,,
Vitou,1,2014-02-09 05:48:41 -0500,2014-02-09 05:48:41 -0500,,
Santel PHIN,1,2014-02-09 05:48:41 -0500,2014-02-09 05:48:41 -0500,,
Anna Maj Hultgård,1,2014-02-09 05:48:41 -0500,2014-02-09 05:48:41 -0500,,
Mongkol,1,2014-02-09 05:48:41 -0500,2014-02-09 05:48:41 -0500,,
M. Ibrahim,1,2014-02-09 05:48:41 -0500,2014-02-09 05:48:41 -0500,,
Tom,1,2014-04-09 10:26:36 -0400,2014-04-09 10:26:36 -0400,,
Momoko Maeno,2,2014-04-09 10:26:36 -0400,2014-04-09 10:26:36 -0400,,
Dana A. Salas,2,2014-04-11 13:00:17 -0400,2014-04-11 13:00:17 -0400,,
Daniel Rosas,2,2014-04-11 13:00:17 -0400,2014-04-11 13:00:17 -0400,,
Marcelo Ebrard,3,2014-04-11 13:00:17 -0400,2014-04-11 13:00:17 -0400,,
Joaquín López-Dóriga,1,2014-04-11 13:00:17 -0400,2014-04-11 13:00:17 -0400,,
Felipe Calderón,2,2014-04-11 13:00:17 -0400,2014-04-11 13:00:17 -0400,,
Estela de Luz,3,2014-04-11 13:00:17 -0400,2014-04-11 13:00:17 -0400,,
Jorge,1,2014-04-11 13:00:17 -0400,2014-04-11 13:00:17 -0400,,
Firoz Ahmed,2,2014-04-18 06:31:25 -0400,2014-04-18 06:31:25 -0400,,
Palash Ranjan Sanyal,1,2014-04-18 06:31:25 -0400,2014-04-18 06:31:25 -0400,,
Sandhi,1,2014-04-18 06:31:25 -0400,2014-04-18 06:31:25 -0400,,
Mozammed Haque,1,2014-04-18 06:31:25 -0400,2014-04-18 06:31:25 -0400,,
Iqbal Hossain,1,2014-04-18 06:31:25 -0400,2014-04-18 06:31:25 -0400,,
JaJabar Backpacker,1,2014-04-18 06:31:25 -0400,2014-04-18 06:31:25 -0400,,
Solangel Giannopoulou,1,2014-04-23 09:35:14 -0400,2014-04-23 09:35:14 -0400,,
Matteo Stiglich,1,2014-04-23 09:35:14 -0400,2014-04-23 09:35:14 -0400,,
Yuri Vásquez,1,2014-04-23 09:35:14 -0400,2014-04-23 09:35:14 -0400,,
Beto Ortiz,1,2014-04-23 09:35:14 -0400,2014-04-23 09:35:14 -0400,,
Andrés Edery,2,2014-04-23 09:35:14 -0400,2014-04-23 09:35:14 -0400,,
Givien,1,2014-04-27 17:37:21 -0400,2014-04-27 17:37:21 -0400,,
Marc Harmelle,1,2014-04-27 17:37:21 -0400,2014-04-27 17:37:21 -0400,,
Ella Fitzgerald,1,2014-04-30 09:08:21 -0400,2014-04-30 09:08:21 -0400,,
Duke Ellington,1,2014-04-30 09:08:21 -0400,2014-04-30 09:08:21 -0400,,
Timothy Anderson,1,2014-04-30 09:08:21 -0400,2014-04-30 09:08:21 -0400,,
Thom,1,2014-04-30 09:08:21 -0400,2014-04-30 09:08:21 -0400,,
Leo Reynolds,1,2014-04-30 09:08:21 -0400,2014-04-30 09:08:21 -0400,,
Sarah Krueger,1,2014-04-30 09:08:21 -0400,2014-04-30 09:08:21 -0400,,
María Moreno Viqueira,2,2014-05-05 08:57:58 -0400,2014-05-05 08:57:58 -0400,,
Biciresuelve,1,2014-05-05 08:57:58 -0400,2014-05-05 08:57:58 -0400,,
Alfredo Richner,1,2014-05-05 08:57:58 -0400,2014-05-05 08:57:58 -0400,,
Manuel Valdés Pizzini,1,2014-05-05 08:57:58 -0400,2014-05-05 08:57:58 -0400,,
Mariángel González,1,2014-05-05 08:57:58 -0400,2014-05-05 08:57:58 -0400,,
Giancarlo Carcavallo,1,2014-05-05 08:57:58 -0400,2014-05-05 08:57:58 -0400,,
Manuel Vélez,2,2014-05-05 08:57:58 -0400,2014-05-05 08:57:58 -0400,,
Rafi Robles,1,2014-05-05 08:57:58 -0400,2014-05-05 08:57:58 -0400,,
Carlos Serra,1,2014-05-12 11:25:46 -0400,2014-05-12 11:25:46 -0400,,
Matola,1,2014-05-12 11:25:46 -0400,2014-05-12 11:25:46 -0400,,
Ruth,2,2014-05-12 11:25:46 -0400,2014-05-12 11:25:46 -0400,,
Dércio Tsandzana,1,2014-05-12 11:25:46 -0400,2014-05-12 11:25:46 -0400,,
