organizations,count,first_date,last_date,lat,lon
Harvard,2,2009-12-22 03:03:19 -0500,2009-12-22 03:03:19 -0500,,
Society,1,2009-12-22 03:03:19 -0500,2009-12-22 03:03:19 -0500,,
Berkman Center for Internet and Society,1,2009-12-22 03:03:19 -0500,2009-12-22 03:03:19 -0500,,
Open Society Institute,1,2009-12-22 03:03:19 -0500,2009-12-22 03:03:19 -0500,,
Global Voices,1,2009-12-22 03:03:19 -0500,2009-12-22 03:03:19 -0500,,
United Nations Universal Declaration of Human Rights,1,2009-12-22 03:03:19 -0500,2009-12-22 03:03:19 -0500,,
Reuters,1,2009-12-22 03:03:19 -0500,2009-12-22 03:03:19 -0500,,
