people,count,first_date,last_date,lat,lon
Mandiba,1,2013-12-06 08:14:04 -0500,2013-12-06 08:14:04 -0500,,
Mojisola Sodeinde,1,2013-12-06 08:14:04 -0500,2013-12-06 08:14:04 -0500,,
Tosin Gbogi,1,2013-12-06 08:14:04 -0500,2013-12-06 08:14:04 -0500,,
Botha,5,2013-12-06 08:14:04 -0500,2013-12-11 19:21:16 -0500,,
Dawn,1,2013-12-06 08:14:04 -0500,2013-12-06 08:14:04 -0500,,
Angels Biko,1,2013-12-06 08:14:04 -0500,2013-12-06 08:14:04 -0500,,
Brutus,1,2013-12-06 08:14:04 -0500,2013-12-06 08:14:04 -0500,,
Kate Gonzales,1,2013-12-06 11:31:35 -0500,2013-12-06 11:31:35 -0500,,
Alfredo Flores,1,2013-12-06 11:31:35 -0500,2013-12-06 11:31:35 -0500,,
Simon Jones,1,2013-12-06 11:31:35 -0500,2013-12-06 11:31:35 -0500,,
John Roberts,1,2013-12-06 11:31:35 -0500,2013-12-06 11:31:35 -0500,,
Joseph Attieh,1,2013-12-06 11:31:35 -0500,2013-12-06 11:31:35 -0500,,
Gabriel Le Roux,1,2013-12-06 11:31:35 -0500,2013-12-06 11:31:35 -0500,,
Chris,1,2013-12-06 11:31:35 -0500,2013-12-06 11:31:35 -0500,,
Suharto,6,2013-12-09 20:37:03 -0500,2013-12-09 20:37:03 -0500,,
Jusuf Kalla,1,2013-12-09 20:37:03 -0500,2013-12-09 20:37:03 -0500,,
Iwan Tirta,2,2013-12-09 20:37:03 -0500,2013-12-09 20:37:03 -0500,,
sandra prasetyo,1,2013-12-09 20:37:03 -0500,2013-12-09 20:37:03 -0500,,
Aboeprijadi Santoso,2,2013-12-09 20:37:03 -0500,2013-12-09 20:37:03 -0500,,
Xanana Gusmao,3,2013-12-09 20:37:03 -0500,2013-12-09 20:37:03 -0500,,
Nelson #Mandela,1,2013-12-09 20:37:03 -0500,2013-12-09 20:37:03 -0500,,
Xanana Gusmão,1,2013-12-09 20:37:03 -0500,2013-12-09 20:37:03 -0500,,
Raúl Castro,5,2013-12-12 11:25:19 -0500,2013-12-12 11:25:19 -0500,,
Barack Obama,9,2013-12-12 11:25:19 -0500,2013-12-12 11:25:19 -0500,,
Jorge Legañoa,1,2013-12-12 11:25:19 -0500,2013-12-12 11:25:19 -0500,,
Maai Ortiz,2,2013-12-12 11:25:19 -0500,2013-12-12 11:25:19 -0500,,
Laura Isabel Alemán,2,2013-12-12 11:25:19 -0500,2013-12-12 11:25:19 -0500,,
Alejandra Dixon,2,2013-12-12 11:25:19 -0500,2013-12-12 11:25:19 -0500,,
John Kerry,1,2013-12-12 11:25:19 -0500,2013-12-12 11:25:19 -0500,,
Geoffrey Philp,1,2013-12-11 19:21:16 -0500,2013-12-11 19:21:16 -0500,,
Breezeblog,1,2013-12-11 19:21:16 -0500,2013-12-11 19:21:16 -0500,,
Frankie,2,2013-12-11 19:21:16 -0500,2013-12-11 19:21:16 -0500,,
Chris Gibbons,1,2013-12-11 19:21:16 -0500,2013-12-11 19:21:16 -0500,,
Marco Cianfanelli,1,2013-12-11 19:21:16 -0500,2013-12-11 19:21:16 -0500,,
Lawrence Lew,2,2013-12-11 19:21:16 -0500,2013-12-11 19:21:16 -0500,,
Ivan Garcia,1,2013-12-11 19:21:16 -0500,2013-12-11 19:21:16 -0500,,
Robert Mugabe,1,2013-12-11 19:21:16 -0500,2013-12-11 19:21:16 -0500,,
Le Coin de Pierre,1,2013-12-11 19:21:16 -0500,2013-12-11 19:21:16 -0500,,
HaitiRozo,1,2013-12-11 19:21:16 -0500,2013-12-11 19:21:16 -0500,,
Afrobella,1,2013-12-11 19:21:16 -0500,2013-12-11 19:21:16 -0500,,
Karsh Ottawa,1,2013-12-11 19:21:16 -0500,2013-12-11 19:21:16 -0500,,
Monsieur,5,2013-12-12 16:55:20 -0500,2013-12-12 16:55:20 -0500,,
Toavina,1,2013-12-12 16:55:20 -0500,2013-12-12 16:55:20 -0500,,
Piet Botha,1,2013-12-12 16:55:20 -0500,2013-12-12 16:55:20 -0500,,
Ratsiraka,2,2013-12-12 16:55:20 -0500,2013-12-12 16:55:20 -0500,,
De Klerk,2,2013-12-12 16:55:20 -0500,2013-12-12 16:55:20 -0500,,
Pik Botha,1,2013-12-12 16:55:20 -0500,2013-12-12 16:55:20 -0500,,
Boukary Konaté,3,2013-12-12 16:55:20 -0500,2013-12-12 16:55:20 -0500,,
Niger

Aminatou,1,2013-12-12 16:55:20 -0500,2013-12-12 16:55:20 -0500,,
Alexandre Adler,1,2013-12-12 16:55:20 -0500,2013-12-12 16:55:20 -0500,,
