people,count,first_date,last_date,lat,lon
Salva Mayardit,1,2010-04-12 14:24:14 -0400,2010-04-12 14:24:14 -0400,,
Salva Kiir Mayardit,5,2010-04-12 14:24:14 -0400,2010-04-12 14:24:14 -0400,,
Anne Itto,2,2010-04-12 14:24:14 -0400,2010-04-12 14:24:14 -0400,,
Al-Bashir,3,2010-04-12 14:24:14 -0400,2010-04-12 14:24:14 -0400,,
Cecilia Wani,2,2010-04-12 14:24:14 -0400,2010-04-12 14:24:14 -0400,,
Hafiz Mohammed,2,2010-04-12 14:24:14 -0400,2010-04-12 14:24:14 -0400,,
Ibrahim Elbadawi,2,2010-04-12 14:24:14 -0400,2010-04-12 14:24:14 -0400,,
Al Bashir,1,2010-04-12 14:24:14 -0400,2010-04-12 14:24:14 -0400,,
Obama,4,2010-04-12 14:24:14 -0400,2010-04-12 14:24:14 -0400,,
Girifna,3,2010-04-12 14:24:14 -0400,2010-04-15 14:12:14 -0400,,
Fatma Naib,1,2010-04-15 14:12:14 -0400,2010-04-15 14:12:14 -0400,,
Khadija,1,2010-04-15 14:12:14 -0400,2010-04-15 14:12:14 -0400,,
Jimmy Carter,2,2010-04-15 14:12:14 -0400,2010-04-15 14:12:14 -0400,,
Omar al Bashir,3,2010-04-15 14:12:14 -0400,2010-04-15 14:12:14 -0400,,
BlackKush,1,2010-04-15 14:12:14 -0400,2010-04-15 14:12:14 -0400,,
Robert Lawrence,2,2010-04-16 09:30:06 -0400,2010-04-16 09:30:06 -0400,,
Omar Al Bashir,1,2010-04-16 09:30:06 -0400,2010-04-16 09:30:06 -0400,,
Al-Haj Ali Warrag,2,2010-04-16 09:30:06 -0400,2010-04-16 09:30:06 -0400,,
Sadiq al-Mahdi,1,2010-04-16 09:30:06 -0400,2010-04-16 09:30:06 -0400,,
Yasir Arman,1,2010-04-16 09:30:06 -0400,2010-04-16 09:30:06 -0400,,
Alsarah,2,2010-04-16 09:30:06 -0400,2010-04-16 09:30:06 -0400,,
Tate,1,2010-04-22 12:18:09 -0400,2010-04-22 12:18:09 -0400,,
Al bashir,3,2010-04-22 12:18:09 -0400,2010-04-22 12:18:09 -0400,,
Tabiatomdurman,1,2010-04-22 12:18:09 -0400,2010-04-22 12:18:09 -0400,,
Kunle Adeyemi,3,2010-04-23 13:40:25 -0400,2010-04-23 13:40:25 -0400,,
Salah Halima,1,2010-04-23 13:40:25 -0400,2010-04-23 13:40:25 -0400,,
John Kufuor,1,2010-04-23 13:40:25 -0400,2010-04-23 13:40:25 -0400,,
Ruth Messinger,1,2010-04-23 13:40:25 -0400,2010-04-23 13:40:25 -0400,,
Abd al-Wahab Abdalla,2,2010-04-23 13:40:25 -0400,2010-05-03 13:33:03 -0400,,
B.
 


Kayode Oladele,1,2010-04-23 13:40:25 -0400,2010-04-23 13:40:25 -0400,,
Maggie,1,2010-04-23 13:40:25 -0400,2010-04-23 13:40:25 -0400,,
Rebekah,1,2010-04-26 13:39:38 -0400,2010-04-26 13:39:38 -0400,,
Fareed Zein,5,2010-04-26 13:39:38 -0400,2010-04-29 00:13:39 -0400,,
Mohammed Keita,1,2010-04-26 13:39:38 -0400,2010-04-26 13:39:38 -0400,,
Omar Al-Bashir,8,2010-05-03 13:33:03 -0400,2010-05-03 13:33:03 -0400,,
Dear Muawia Abdel Karim,3,2010-05-03 13:33:03 -0400,2010-05-03 13:33:03 -0400,,
Maggie Fick,2,2010-05-03 13:33:03 -0400,2010-05-03 13:33:03 -0400,,
Muawiaexplains,1,2010-05-03 13:33:03 -0400,2010-05-03 13:33:03 -0400,,
Malik Agar,2,2010-05-03 13:33:03 -0400,2010-05-03 13:33:03 -0400,,
Khalid Yousif,2,2010-05-03 13:33:03 -0400,2010-05-03 13:33:03 -0400,,
Malik Aggar,1,2010-05-03 13:33:03 -0400,2010-05-03 13:33:03 -0400,,
Oscar Blayton,1,2010-05-03 13:33:03 -0400,2010-05-03 13:33:03 -0400,,
