cities,count,first_date,last_date,lat,lon
Beijing,4,2014-03-19 12:56:12 -0400,2014-03-19 12:56:12 -0400,39.9075,116.39723
Taipei,3,2014-03-19 12:56:12 -0400,2014-03-19 12:56:12 -0400,25.04776,121.53185
Hong Kong,1,2014-03-23 21:45:04 -0400,2014-03-23 21:45:04 -0400,22.28552,114.15769
New York City,1,2014-04-01 10:59:31 -0400,2014-04-01 10:59:31 -0400,40.71427,-74.00597
