places,count,first_date,last_date,lat,lon
Asunción,1,2010-08-18 17:36:31 -0400,2010-08-18 17:36:31 -0400,-25.30066,-57.63591
Américas Chicas,1,2010-08-18 17:36:31 -0400,2010-08-18 17:36:31 -0400,20.8175,-97.62944
Cancún,1,2010-08-18 17:36:31 -0400,2010-08-18 17:36:31 -0400,21.17429,-86.84656
Russian Federation,12,2010-09-10 16:51:53 -0400,2011-05-18 09:41:50 -0400,60.0,100.0
Republic of Mozambique,1,2010-09-10 16:51:53 -0400,2010-09-10 16:51:53 -0400,-18.25,35.0
Arab Republic of Egypt,2,2010-09-10 16:51:53 -0400,2010-09-10 16:51:53 -0400,27.0,30.0
Serbia,1,2010-09-10 16:51:53 -0400,2010-09-10 16:51:53 -0400,44.81892,20.45998
Canada,2,2010-09-10 16:51:53 -0400,2010-09-10 16:51:53 -0400,60.10867,-113.64258
Islamic Republic of Pakistan,1,2010-09-10 16:51:53 -0400,2010-09-10 16:51:53 -0400,30.0,70.0
Republic of Kazakhstan,1,2010-09-10 16:51:53 -0400,2010-09-10 16:51:53 -0400,48.0,68.0
Repubblica Italiana,1,2010-09-10 16:51:53 -0400,2010-09-10 16:51:53 -0400,42.83333,12.83333
California,1,2010-09-10 16:51:53 -0400,2010-09-10 16:51:53 -0400,38.3004,-76.50745
Moscow,1,2010-09-10 16:51:53 -0400,2010-09-10 16:51:53 -0400,55.75222,37.61556
Rome,1,2010-09-10 16:51:53 -0400,2010-09-10 16:51:53 -0400,34.25704,-85.16467
Black Sea Reservoir,1,2010-09-10 16:51:53 -0400,2010-09-10 16:51:53 -0400,46.65832,-107.31341
Federal Republic of Nigeria,15,2010-09-13 14:36:26 -0400,2010-09-13 14:36:26 -0400,10.0,8.0
Kingdom of Norway,1,2010-09-13 14:36:26 -0400,2010-09-13 14:36:26 -0400,62.0,10.0
Louisiana,3,2010-09-13 14:36:26 -0400,2010-09-13 14:36:26 -0400,39.44894,-91.05153
Gulf,1,2010-09-13 14:36:26 -0400,2010-09-13 14:36:26 -0400,35.56043,-79.28169
Ogoni,2,2010-09-13 14:36:26 -0400,2010-09-13 14:36:26 -0400,5.45054,5.9431
Niger Delta,1,2010-09-13 14:36:26 -0400,2010-09-13 14:36:26 -0400,4.83333,6.0
Democratic Republic of the Congo,1,2010-10-08 01:46:13 -0400,2010-10-08 01:46:13 -0400,-2.5,23.5
Republic of Ghana,2,2010-10-08 01:46:13 -0400,2011-04-15 03:47:16 -0400,8.1,-1.2
Republic of Mali,1,2010-10-08 01:46:13 -0400,2010-10-08 01:46:13 -0400,18.0,-2.0
Socialist Republic of Vietnam,1,2010-10-08 01:46:13 -0400,2010-10-08 01:46:13 -0400,16.16667,107.83333
Co-operative Republic of Guyana,1,2010-10-08 01:46:13 -0400,2010-10-08 01:46:13 -0400,5.0,-59.0
Jamaica,1,2010-10-08 01:46:13 -0400,2010-10-08 01:46:13 -0400,18.16667,-77.25
Republic of India,5,2010-10-08 01:46:13 -0400,2011-05-18 09:41:50 -0400,22.0,79.0
Paris,1,2010-10-08 01:46:13 -0400,2010-10-08 01:46:13 -0400,48.85341,2.3488
New York,2,2010-10-08 01:46:13 -0400,2010-10-08 01:46:13 -0400,18.25,-77.18333
New Hampshire,1,2010-10-08 01:46:13 -0400,2010-10-08 01:46:13 -0400,40.55616,-83.95272
Somalia,15,2011-08-25 11:49:30 -0400,2011-08-25 11:49:30 -0400,6.0,48.0
Republic of Djibouti,2,2011-08-25 11:49:30 -0400,2011-08-25 11:49:30 -0400,11.83333,42.5
Commonwealth of Australia,1,2011-08-25 11:49:30 -0400,2011-08-25 11:49:30 -0400,-25.0,135.0
Mogadishu,2,2011-08-25 11:49:30 -0400,2011-08-25 11:49:30 -0400,2.03711,45.34375
Dadaab,2,2011-08-25 11:49:30 -0400,2011-08-25 11:49:30 -0400,0.05287,40.31055
Dominican Republic,1,2011-04-15 03:47:16 -0400,2011-04-15 03:47:16 -0400,19.0,-70.66667
Federal Democratic Republic of Nepal,2,2011-04-15 03:47:16 -0400,2011-04-15 03:47:16 -0400,28.0,84.0
Republic of the Philippines,1,2011-04-15 03:47:16 -0400,2011-04-15 03:47:16 -0400,13.0,122.0
New York City,1,2011-04-15 03:47:16 -0400,2011-04-15 03:47:16 -0400,40.71427,-74.00597
Addis Ababa,1,2011-04-15 03:47:16 -0400,2011-04-15 03:47:16 -0400,9.02497,38.74689
State of Kerala,1,2011-04-15 03:47:16 -0400,2011-04-15 03:47:16 -0400,10.0,76.5
West Asia Hotel Shanghai,1,2011-04-15 03:47:16 -0400,2011-04-15 03:47:16 -0400,31.1166,121.3666
Al Maghrib,1,2011-04-15 03:47:16 -0400,2011-04-15 03:47:16 -0400,30.0,5.0
Central Africa,1,2011-04-15 03:47:16 -0400,2011-04-15 03:47:16 -0400,-2.02107,24.69727
Republic of Madagascar,1,2011-05-18 09:41:50 -0400,2011-05-18 09:41:50 -0400,-20.0,47.0
United Republic of Tanzania,1,2011-05-18 09:41:50 -0400,2011-05-18 09:41:50 -0400,-6.0,35.0
Republic of Korea,1,2011-05-18 09:41:50 -0400,2011-05-18 09:41:50 -0400,36.5,127.75
United Kingdom of Great Britain and Northern Ireland,1,2011-05-18 09:41:50 -0400,2011-05-18 09:41:50 -0400,54.75844,-2.69531
Manhattan,1,2011-05-18 09:41:50 -0400,2011-05-18 09:41:50 -0400,40.78343,-73.96625
