cities,count,first_date,last_date,lat,lon
West Kingston,2,2010-05-24 14:17:57 -0400,2010-05-30 21:55:44 -0400,42.91009,-71.06839
Kingston,7,2010-05-25 14:56:33 -0400,2010-05-26 12:35:15 -0400,17.99702,-76.79358
Tivoli,2,2010-05-26 22:10:24 -0400,2010-05-27 19:01:13 -0400,41.95781,12.80317
Red Hills,2,2010-05-27 10:57:49 -0400,2010-05-27 10:57:49 -0400,18.05,-76.83333
