cities,count,first_date,last_date,lat,lon
Peshawar,1,2013-04-17 13:58:12 -0400,2013-04-17 13:58:12 -0400,34.008,71.57849
Karachi,2,2013-05-02 16:28:01 -0400,2013-05-02 16:28:01 -0400,24.9056,67.0822
Lahore,2,2013-05-08 18:48:01 -0400,2013-05-08 18:48:01 -0400,31.54972,74.34361
Urdū,1,2013-05-09 12:32:48 -0400,2013-05-09 12:32:48 -0400,34.18854,68.61815
Quetta,1,2013-05-09 12:32:48 -0400,2013-05-09 12:32:48 -0400,30.199,67.00971
Rawalpindi,1,2013-05-12 16:21:50 -0400,2013-05-12 16:21:50 -0400,33.6007,73.0679
