people,count,first_date,last_date,lat,lon
Nicolás Maduro,14,2013-03-05 18:33:00 -0500,2013-03-06 11:21:53 -0500,,
Hugo Chávez Frías,30,2013-03-05 18:33:00 -0500,2013-03-06 11:21:53 -0500,,
Bernardo Londoy,2,2013-03-05 18:33:00 -0500,2013-03-05 18:33:00 -0500,,
Hugo Chavez Frias,9,2013-03-06 08:51:27 -0500,2013-03-06 08:51:27 -0500,,
Murió Hugo Chávez,21,2013-03-06 08:51:27 -0500,2013-03-06 08:51:27 -0500,,
Hector Abad,1,2013-03-06 08:51:27 -0500,2013-03-06 08:51:27 -0500,,
Nelson Bocaranada,1,2013-03-06 08:51:27 -0500,2013-03-06 08:51:27 -0500,,
Jesus Gil,1,2013-03-06 08:51:27 -0500,2013-03-06 08:51:27 -0500,,
Mauricio Rodríguez,1,2013-03-06 08:51:27 -0500,2013-03-06 08:51:27 -0500,,
Comandante,1,2013-03-06 08:51:27 -0500,2013-03-06 08:51:27 -0500,,
Arturo Cazal,1,2013-03-06 08:51:27 -0500,2013-03-06 08:51:27 -0500,,
Chávez 
Roberto Juan Carmona,1,2013-03-06 08:51:27 -0500,2013-03-06 08:51:27 -0500,,
Andreína Miárquez,1,2013-03-06 08:51:27 -0500,2013-03-06 08:51:27 -0500,,
Lourdes,1,2013-03-06 08:51:27 -0500,2013-03-06 08:51:27 -0500,,
Alejandro Toledo,1,2013-03-06 08:51:27 -0500,2013-03-06 08:51:27 -0500,,
Presidente Chávez,1,2013-03-06 08:51:27 -0500,2013-03-06 08:51:27 -0500,,
Henrique Capriles,1,2013-03-06 08:51:27 -0500,2013-03-06 08:51:27 -0500,,
RJ Gómez,1,2013-03-06 08:51:27 -0500,2013-03-06 08:51:27 -0500,,
Ollanta Humala,9,2013-03-06 08:51:27 -0500,2013-03-06 08:51:27 -0500,,
Evo Morales,1,2013-03-06 08:51:27 -0500,2013-03-06 08:51:27 -0500,,
Cristina Fernández,1,2013-03-06 08:51:27 -0500,2013-03-06 08:51:27 -0500,,
Yoelvis Lázaro Moreno Fernández,1,2013-03-06 11:21:53 -0500,2013-03-06 11:21:53 -0500,,
Jessica Anthuané Jiménez,1,2013-03-06 11:21:53 -0500,2013-03-06 11:21:53 -0500,,
Gerardo Alfonso,1,2013-03-06 11:21:53 -0500,2013-03-06 11:21:53 -0500,,
Melbys Nicola,1,2013-03-06 11:21:53 -0500,2013-03-06 11:21:53 -0500,,
Paola Rodríguez,1,2013-03-06 11:21:53 -0500,2013-03-06 11:21:53 -0500,,
Milena Recio,1,2013-03-06 11:21:53 -0500,2013-03-06 11:21:53 -0500,,
Yosnovi Frias Rivera,1,2013-03-06 11:21:53 -0500,2013-03-06 11:21:53 -0500,,
Yurisander Guevara Zaila,1,2013-03-06 11:21:53 -0500,2013-03-06 11:21:53 -0500,,
Yelanys Hernández Fusté,1,2013-03-06 11:21:53 -0500,2013-03-06 11:21:53 -0500,,
Ariel Torres,1,2013-03-06 11:21:53 -0500,2013-03-06 11:21:53 -0500,,
Eliades Acosta,1,2013-03-06 11:21:53 -0500,2013-03-06 11:21:53 -0500,,
Ahmadinejad,7,2013-03-07 09:15:46 -0500,2013-03-07 09:15:46 -0500,,
Hugo Chavez,59,2013-03-07 09:15:46 -0500,2013-03-12 10:04:45 -0400,,
Jesus Christ,1,2013-03-07 09:15:46 -0500,2013-03-07 09:15:46 -0500,,
Ahmad Khatami,1,2013-03-07 09:15:46 -0500,2013-03-07 09:15:46 -0500,,
Damavandieh,1,2013-03-07 09:15:46 -0500,2013-03-07 09:15:46 -0500,,
Mana Neyestani,1,2013-03-07 09:15:46 -0500,2013-03-07 09:15:46 -0500,,
