people,count,first_date,last_date,lat,lon
Obama,7,2008-08-23 13:14:15 -0400,2010-06-03 11:17:38 -0400,,
Joe Biden,1,2008-08-23 13:14:15 -0400,2008-08-23 13:14:15 -0400,,
Al Jazeera,1,2008-08-23 13:14:15 -0400,2008-08-23 13:14:15 -0400,,
Aviv Shiron,1,2008-08-23 13:14:15 -0400,2008-08-23 13:14:15 -0400,,
Laila El-Haddad,1,2008-08-23 13:14:15 -0400,2008-08-23 13:14:15 -0400,,
Yousuf,1,2008-08-23 13:14:15 -0400,2008-08-23 13:14:15 -0400,,
Nour,1,2008-08-23 13:14:15 -0400,2008-08-23 13:14:15 -0400,,
Jeff Halper,1,2008-08-23 13:14:15 -0400,2008-08-23 13:14:15 -0400,,
Tony Blair,1,2008-08-23 13:14:15 -0400,2008-08-23 13:14:15 -0400,,
Marcy Newman,1,2008-08-23 13:14:15 -0400,2008-08-23 13:14:15 -0400,,
Karin,1,2008-08-23 13:14:15 -0400,2008-08-23 13:14:15 -0400,,
Heba,1,2008-09-05 18:26:26 -0400,2008-09-05 18:26:26 -0400,,
Mona El-Farra,1,2008-09-05 18:26:26 -0400,2008-09-05 18:26:26 -0400,,
Gazan,1,2008-09-05 18:26:26 -0400,2008-09-05 18:26:26 -0400,,
Vittorio Arrigoni,2,2008-09-05 18:26:26 -0400,2008-09-05 18:26:26 -0400,,
Carlos Latuff,1,2010-05-28 03:41:09 -0400,2010-05-28 03:41:09 -0400,,
Moshe Levy,1,2010-05-28 03:41:09 -0400,2010-05-28 03:41:09 -0400,,
Larry Derfner,1,2010-05-28 03:41:09 -0400,2010-05-28 03:41:09 -0400,,
Ido Landau,1,2010-05-28 03:41:09 -0400,2010-05-28 03:41:09 -0400,,
Gilad Shalit,4,2010-05-28 03:41:09 -0400,2010-05-28 03:41:09 -0400,,
Ze'ev Kam,1,2010-05-28 03:41:09 -0400,2010-05-28 03:41:09 -0400,,
Yalla,1,2010-05-28 03:41:09 -0400,2010-05-28 03:41:09 -0400,,
Mahmad Tzoalha,2,2010-05-28 03:41:09 -0400,2010-05-28 03:41:09 -0400,,
Sahar Albirawi,1,2010-05-28 03:41:09 -0400,2010-05-28 03:41:09 -0400,,
Hamam Said,1,2010-05-28 03:41:09 -0400,2010-05-28 03:41:09 -0400,,
Bolant Yilderim,2,2010-05-28 03:41:09 -0400,2010-05-28 03:41:09 -0400,,
Hitler,2,2010-05-28 03:41:09 -0400,2010-05-28 03:41:09 -0400,,
Rachel Corrie,15,2010-05-28 03:41:09 -0400,2010-06-06 16:20:53 -0400,,
Mike,1,2010-05-28 03:41:09 -0400,2010-05-28 03:41:09 -0400,,
Saha Albirawi,1,2010-05-28 03:41:09 -0400,2010-05-28 03:41:09 -0400,,
Guy Bechor,1,2010-05-28 03:41:09 -0400,2010-05-28 03:41:09 -0400,,
Moti Sagron,1,2010-05-28 03:41:09 -0400,2010-05-28 03:41:09 -0400,,
Sherine Tadros,1,2010-05-28 03:41:09 -0400,2010-05-28 03:41:09 -0400,,
Noor Al Hussein,1,2010-06-02 09:26:05 -0400,2010-06-02 09:26:05 -0400,,
Al Qassemi,1,2010-06-02 09:26:05 -0400,2010-06-02 09:26:05 -0400,,
Ban Ki Moon,1,2010-06-02 09:26:05 -0400,2010-06-02 09:26:05 -0400,,
Rania,1,2010-06-02 09:26:05 -0400,2010-06-02 09:26:05 -0400,,
Abdelrahman,1,2010-06-02 09:26:05 -0400,2010-06-02 09:26:05 -0400,,
Amira Howeidy,1,2010-06-02 09:26:05 -0400,2010-06-02 09:26:05 -0400,,
Nazar Al Baharna,1,2010-06-02 09:26:05 -0400,2010-06-02 09:26:05 -0400,,
Shaikh Khalid Al Khalifa,1,2010-06-02 09:26:05 -0400,2010-06-02 09:26:05 -0400,,
Avraham Pechter,1,2010-06-02 16:57:17 -0400,2010-06-02 16:57:17 -0400,,
Yoni Ben-Menachem,1,2010-06-02 16:57:17 -0400,2010-06-02 16:57:17 -0400,,
Roni,1,2010-06-02 16:57:17 -0400,2010-06-02 16:57:17 -0400,,
Netanyahu,2,2010-06-02 16:57:17 -0400,2010-06-02 16:57:17 -0400,,
Ehud Barak,2,2010-06-02 16:57:17 -0400,2010-06-02 16:57:17 -0400,,
Amir Mizroch,1,2010-06-02 16:57:17 -0400,2010-06-02 16:57:17 -0400,,
Luke Appleby,1,2010-06-02 16:57:17 -0400,2010-06-02 16:57:17 -0400,,
Ibn Kafka,1,2010-06-03 00:32:32 -0400,2010-06-03 00:32:32 -0400,,
Moroccan-Belgian Kenza el-Yaznasni,4,2010-06-03 00:32:32 -0400,2010-06-03 00:32:32 -0400,,
Allas Di Tlelli,1,2010-06-03 00:32:32 -0400,2010-06-03 00:32:32 -0400,,
Israèl,1,2010-06-03 00:32:32 -0400,2010-06-03 00:32:32 -0400,,
Moise,1,2010-06-03 00:32:32 -0400,2010-06-03 00:32:32 -0400,,
Moses,1,2010-06-03 00:32:32 -0400,2010-06-03 00:32:32 -0400,,
Lina Ben Mhenni,1,2010-06-03 00:32:32 -0400,2010-06-03 00:32:32 -0400,,
James,2,2010-06-03 01:52:56 -0400,2010-06-03 01:52:56 -0400,,
Mokhtar Joundi,2,2010-06-03 11:17:38 -0400,2010-06-03 11:17:38 -0400,,
Anas Qtiesh,2,2010-06-03 11:17:38 -0400,2010-06-03 11:17:38 -0400,,
Ruslan Trad,1,2010-06-03 11:17:38 -0400,2010-06-03 11:17:38 -0400,,
Lowkey,1,2010-06-03 11:17:38 -0400,2010-06-03 11:17:38 -0400,,
Raphael Tsavkko Garcia,2,2010-06-03 11:17:38 -0400,2010-06-03 11:17:38 -0400,,
Estes,1,2010-06-03 11:17:38 -0400,2010-06-03 11:17:38 -0400,,
Mya Guarnieri,1,2010-06-03 11:17:38 -0400,2010-06-03 11:17:38 -0400,,
Abu el Sharif,1,2010-06-04 04:22:23 -0400,2010-06-04 04:22:23 -0400,,
Batata,1,2010-06-04 04:22:23 -0400,2010-06-04 04:22:23 -0400,,
Yassin,1,2010-06-04 04:22:23 -0400,2010-06-04 04:22:23 -0400,,
Philip I,1,2010-06-04 04:22:23 -0400,2010-06-04 04:22:23 -0400,,
Maysaloon,1,2010-06-04 04:22:23 -0400,2010-06-04 04:22:23 -0400,,
Furkan Dogan,11,2010-06-04 03:45:30 -0400,2010-06-06 16:23:30 -0400,,
Jim Buie,1,2010-06-04 03:45:30 -0400,2010-06-04 03:45:30 -0400,,
Al Qaeda,1,2010-06-04 03:45:30 -0400,2010-06-04 03:45:30 -0400,,
Abdullah Gul,1,2010-06-04 03:45:30 -0400,2010-06-04 03:45:30 -0400,,
Hugh Sansom,1,2010-06-04 03:45:30 -0400,2010-06-04 03:45:30 -0400,,
Hijabmaster,1,2010-06-04 03:45:30 -0400,2010-06-04 03:45:30 -0400,,
Stephen Saperstein Frug,1,2010-06-04 03:45:30 -0400,2010-06-04 03:45:30 -0400,,
Richard Silverstein,1,2010-06-04 03:45:30 -0400,2010-06-04 03:45:30 -0400,,
Barack Obama,4,2010-06-04 03:45:30 -0400,2010-06-06 16:20:53 -0400,,
Maya Zankoul,1,2010-06-04 04:32:07 -0400,2010-06-04 04:32:07 -0400,,
Rami Zurayk,2,2010-06-04 04:32:07 -0400,2010-06-04 04:32:07 -0400,,
