people,count,first_date,last_date,lat,lon
Terry Etherton,1,2010-07-25 06:46:56 -0400,2010-07-25 06:46:56 -0400,,
Gregory Simpkins,2,2010-07-25 06:46:56 -0400,2010-07-25 06:46:56 -0400,,
Philip Brasher,1,2010-07-25 06:46:56 -0400,2010-07-25 06:46:56 -0400,,
Nidhi Tandon,1,2010-07-25 06:46:56 -0400,2010-07-25 06:46:56 -0400,,
Sean Freeman,1,2010-07-25 06:46:56 -0400,2010-07-25 06:46:56 -0400,,
Sharon Schmickle,1,2010-07-30 10:59:11 -0400,2010-07-30 10:59:11 -0400,,
Tim Ogden,1,2010-07-30 10:59:11 -0400,2010-07-30 10:59:11 -0400,,
Allen Dodson,1,2010-07-30 10:59:11 -0400,2010-07-30 10:59:11 -0400,,
Kay Sexton,1,2010-07-30 10:59:11 -0400,2010-07-30 10:59:11 -0400,,
James Holland Jones,1,2010-07-30 10:59:11 -0400,2010-07-30 10:59:11 -0400,,
Robert Winter,1,2010-07-30 10:59:11 -0400,2010-07-30 10:59:11 -0400,,
Steve Savage,1,2010-07-30 10:59:11 -0400,2010-07-30 10:59:11 -0400,,
Olmo Calvo Rodríguez,2,2010-08-18 17:36:31 -0400,2010-08-18 17:36:31 -0400,,
Edgardo Lander,1,2010-08-18 17:36:31 -0400,2010-08-18 17:36:31 -0400,,
Evan Abramson,2,2010-08-18 17:36:31 -0400,2010-08-18 17:36:31 -0400,,
Charles Lane,1,2010-08-18 17:36:31 -0400,2010-08-18 17:36:31 -0400,,
Lugo,5,2010-08-18 17:36:31 -0400,2010-08-18 17:36:31 -0400,,
Kyle Tana,1,2010-08-18 17:36:31 -0400,2010-08-18 17:36:31 -0400,,
Aldo Zuccolillo,2,2010-08-18 17:36:31 -0400,2010-08-18 17:36:31 -0400,,
Alan Raul Banda Huatay,2,2010-08-18 17:36:31 -0400,2010-08-18 17:36:31 -0400,,
Juliana Rincón Parra,1,2010-08-18 17:36:31 -0400,2010-08-18 17:36:31 -0400,,
Belen Bogado,1,2010-08-18 17:36:31 -0400,2010-08-18 17:36:31 -0400,,
Dudua,1,2010-09-10 16:51:53 -0400,2010-09-10 16:51:53 -0400,,
Hans Timmer,1,2010-09-10 16:51:53 -0400,2010-09-10 16:51:53 -0400,,
Vladimir Putin,4,2010-09-10 16:51:53 -0400,2010-09-10 16:51:53 -0400,,
Lauren Goodrich,1,2010-09-10 16:51:53 -0400,2010-09-10 16:51:53 -0400,,
Simon Monger,1,2010-09-10 16:51:53 -0400,2010-09-10 16:51:53 -0400,,
Anatoly Karlin,1,2010-09-10 16:51:53 -0400,2010-09-10 16:51:53 -0400,,
Alexey Kovalev,1,2010-09-10 16:51:53 -0400,2010-09-10 16:51:53 -0400,,
Oleg Volodin,1,2010-09-10 16:51:53 -0400,2010-09-10 16:51:53 -0400,,
Simon Black,1,2010-09-10 16:51:53 -0400,2010-09-10 16:51:53 -0400,,
Azamat Abdymomunov,1,2010-09-10 16:51:53 -0400,2010-09-10 16:51:53 -0400,,
Paul R. Gregory,1,2010-09-10 16:51:53 -0400,2010-09-10 16:51:53 -0400,,
Paul Gregory,1,2010-09-10 16:51:53 -0400,2010-09-10 16:51:53 -0400,,
Alexey Sidorenko,1,2010-09-10 16:51:53 -0400,2010-09-10 16:51:53 -0400,,
Joachim Ibeziako Ezeji,1,2010-09-13 14:36:26 -0400,2010-09-13 14:36:26 -0400,,
David Hecht,2,2010-09-13 14:36:26 -0400,2010-09-13 14:36:26 -0400,,
Randal Maurice Jelks,1,2010-09-13 14:36:26 -0400,2010-09-13 14:36:26 -0400,,
Peter Osadalor,1,2010-09-13 14:36:26 -0400,2010-09-13 14:36:26 -0400,,
Afolabi Taiwo Okunola,1,2010-09-13 14:36:26 -0400,2010-09-13 14:36:26 -0400,,
Eremipagamo Amabebe,1,2010-09-13 14:36:26 -0400,2010-09-13 14:36:26 -0400,,
Malaka Gharib,1,2010-10-08 01:46:13 -0400,2010-10-08 01:46:13 -0400,,
Jimmy Fallon,1,2010-10-08 01:46:13 -0400,2010-10-08 01:46:13 -0400,,
Liam,1,2010-10-08 01:46:13 -0400,2010-10-08 01:46:13 -0400,,
Michelle,1,2010-10-08 01:46:13 -0400,2010-10-08 01:46:13 -0400,,
Devinder Sharma,2,2010-10-08 01:46:13 -0400,2011-05-18 09:41:50 -0400,,
Charlie Harris,1,2010-10-08 01:46:13 -0400,2010-10-08 01:46:13 -0400,,
Tonya Rawe,1,2010-10-08 01:46:13 -0400,2010-10-08 01:46:13 -0400,,
Tony Burkson,1,2010-10-08 01:46:13 -0400,2010-10-08 01:46:13 -0400,,
Anjana Padmanabhan,1,2010-10-08 01:46:13 -0400,2010-10-08 01:46:13 -0400,,
David Dorward,1,2011-08-25 11:49:30 -0400,2011-08-25 11:49:30 -0400,,
Al-Shabaab,2,2011-08-25 11:49:30 -0400,2011-08-25 11:49:30 -0400,,
John Campbell,1,2011-08-25 11:49:30 -0400,2011-08-25 11:49:30 -0400,,
Dave Algoso,2,2011-08-25 11:49:30 -0400,2011-08-25 11:49:30 -0400,,
Rebecca Sargent,1,2011-08-25 11:49:30 -0400,2011-08-25 11:49:30 -0400,,
Samuel Loewenberg,1,2011-08-25 11:49:30 -0400,2011-08-25 11:49:30 -0400,,
Ann Freeman,1,2011-08-25 11:49:30 -0400,2011-08-25 11:49:30 -0400,,
Cynthia Bertelsen,1,2011-08-25 11:49:30 -0400,2011-08-25 11:49:30 -0400,,
Hannah Ellison,1,2011-08-25 11:49:30 -0400,2011-08-25 11:49:30 -0400,,
Jeffrey Swindle,1,2011-08-25 11:49:30 -0400,2011-08-25 11:49:30 -0400,,
