organizations,count,first_date,last_date,lat,lon
Wikipedia,1,2014-02-14 13:16:28 -0500,2014-02-14 13:16:28 -0500,,
Shanghai Morning Post,1,2014-02-14 13:16:28 -0500,2014-02-14 13:16:28 -0500,,
The World,1,2014-02-14 10:11:01 -0500,2014-02-14 10:11:01 -0500,,
TSUM,1,2014-02-14 12:48:17 -0500,2014-02-14 12:48:17 -0500,,
Global Voices Caribbean,1,2014-02-14 14:13:36 -0500,2014-02-14 14:13:36 -0500,,
