cities,count,first_date,last_date,lat,lon
London,1,2010-03-08 04:44:08 -0500,2010-03-08 04:44:08 -0500,51.50853,-0.12574
Mumbai,1,2010-03-08 04:44:08 -0500,2010-03-08 04:44:08 -0500,19.07283,72.88261
