people,count,first_date,last_date,lat,lon
Sabry Khaled,1,2013-01-13 05:42:42 -0500,2013-01-13 05:42:42 -0500,,
Nour al-Ali,1,2013-01-17 16:14:42 -0500,2013-01-17 16:14:42 -0500,,
Bashar AlAssad,2,2013-01-17 16:14:42 -0500,2013-01-17 16:14:42 -0500,,
Tarik Aldiery,1,2013-01-17 16:14:42 -0500,2013-01-17 16:14:42 -0500,,
Nora Basha,1,2013-01-17 16:14:42 -0500,2013-01-17 16:14:42 -0500,,
Mouna Hashem @mannoush,1,2013-01-17 16:14:42 -0500,2013-01-17 16:14:42 -0500,,
Micheline Hazou,1,2013-01-17 16:14:42 -0500,2013-01-17 16:14:42 -0500,,
NINO Fezza,1,2013-01-27 06:49:08 -0500,2013-01-27 06:49:08 -0500,,
Hamza Ali AlKhateeb,2,2013-01-27 06:49:08 -0500,2013-01-27 06:49:08 -0500,,
Al-Houla Massacre,1,2013-01-27 06:49:08 -0500,2013-01-27 06:49:08 -0500,,
Leila,1,2013-01-27 06:49:08 -0500,2013-01-27 06:49:08 -0500,,
Azaz,1,2013-01-25 15:25:14 -0500,2013-01-25 15:25:14 -0500,,
Hafez al Assad,9,2013-01-25 15:25:14 -0500,2013-01-25 15:25:14 -0500,,
Bewar Mustafa,2,2013-01-25 15:25:14 -0500,2013-01-25 15:25:14 -0500,,
Shawqi Othman,5,2013-01-25 15:25:14 -0500,2013-01-25 15:25:14 -0500,,
Walato,4,2013-01-25 15:25:14 -0500,2013-01-25 15:25:14 -0500,,
Kobani,1,2013-01-25 15:25:14 -0500,2013-01-25 15:25:14 -0500,,
Abdullah Ocalan,2,2013-01-25 15:25:14 -0500,2013-01-25 15:25:14 -0500,,
Mohammed Suleiman,1,2013-01-25 15:25:14 -0500,2013-01-25 15:25:14 -0500,,
Saladin Brigade,1,2013-01-25 15:25:14 -0500,2013-01-25 15:25:14 -0500,,
Arab,3,2013-01-25 15:25:14 -0500,2013-10-13 10:13:19 -0400,,
Abdulbaset Sieda,1,2013-01-25 15:25:14 -0500,2013-01-25 15:25:14 -0500,,
Sharvan Ibesh,1,2013-01-25 15:25:14 -0500,2013-01-25 15:25:14 -0500,,
Zaatari,2,2013-01-31 06:11:20 -0500,2013-11-19 13:58:09 -0500,,
Yazan Homsi,11,2013-01-31 05:56:26 -0500,2013-01-31 05:56:26 -0500,,
Homsis,6,2013-02-24 15:30:10 -0500,2013-02-24 15:30:10 -0500,,
Yarmouk,1,2013-07-02 04:19:45 -0400,2013-07-02 04:19:45 -0400,,
Huss,1,2013-07-02 04:19:45 -0400,2013-07-02 04:19:45 -0400,,
Sara Carrasco,1,2013-07-02 04:19:45 -0400,2013-07-02 04:19:45 -0400,,
Khalid,1,2013-07-16 17:09:18 -0400,2013-07-16 17:09:18 -0400,,
Mubarak,1,2013-07-16 18:38:22 -0400,2013-07-16 18:38:22 -0400,,
Osama Hajjaj,2,2013-07-16 18:38:22 -0400,2013-07-16 18:38:22 -0400,,
Ban Ki Moon,1,2013-07-16 18:38:22 -0400,2013-07-16 18:38:22 -0400,,
Homs,3,2013-07-16 18:38:22 -0400,2013-09-04 16:55:33 -0400,,
Hanano,2,2013-07-16 18:38:22 -0400,2013-09-04 15:45:48 -0400,,
Tammam Azzam,3,2013-07-16 18:38:22 -0400,2013-07-16 18:38:22 -0400,,
Kareem,1,2013-07-16 18:38:22 -0400,2013-07-16 18:38:22 -0400,,
Hicham Chemali,1,2013-07-16 18:38:22 -0400,2013-07-16 18:38:22 -0400,,
Maher Abul Husn,1,2013-07-16 18:38:22 -0400,2013-07-16 18:38:22 -0400,,
Malek Jandali,14,2013-08-06 11:03:10 -0400,2013-08-06 11:03:10 -0400,,
Verdi,1,2013-08-06 11:03:10 -0400,2013-08-06 11:03:10 -0400,,
Jobar,1,2013-08-21 03:03:11 -0400,2013-08-21 03:03:11 -0400,,
Ein Turma,1,2013-08-21 03:03:11 -0400,2013-08-21 03:03:11 -0400,,
Hala Droubi,1,2013-08-21 03:03:11 -0400,2013-08-21 03:03:11 -0400,,
Mohannad,2,2013-08-21 03:03:11 -0400,2013-08-21 03:03:11 -0400,,
Erbin,1,2013-08-21 03:03:11 -0400,2013-08-21 03:03:11 -0400,,
Al Ghouta,1,2013-08-21 03:03:11 -0400,2013-08-21 03:03:11 -0400,,
Mohammed Basheer,1,2013-03-04 14:01:03 -0500,2013-03-04 14:01:03 -0500,,
Al-Raqqah,1,2013-03-04 14:01:03 -0500,2013-03-04 14:01:03 -0500,,
Hafez Alasad,1,2013-03-04 14:01:03 -0500,2013-03-04 14:01:03 -0500,,
Budoor Hassan,1,2013-03-08 13:37:36 -0500,2013-03-08 13:37:36 -0500,,
Nariman Tamimi,1,2013-03-08 13:37:36 -0500,2013-03-08 13:37:36 -0500,,
Nabi Saleh,1,2013-03-08 13:37:36 -0500,2013-03-08 13:37:36 -0500,,
Maha Ghrer,1,2013-03-08 13:37:36 -0500,2013-03-08 13:37:36 -0500,,
Jenan Moussa,8,2013-04-09 16:07:54 -0400,2013-04-09 16:07:54 -0400,,
Simdi Antakya,1,2013-05-18 17:11:11 -0400,2013-05-18 17:11:11 -0400,,
Ana,1,2013-05-18 17:11:11 -0400,2013-05-18 17:11:11 -0400,,
Reyhanlı,3,2013-05-18 17:11:11 -0400,2013-11-19 13:58:09 -0500,,
T.C. Zehra Aydogan,1,2013-05-18 17:11:11 -0400,2013-05-18 17:11:11 -0400,,
Reyhanli,1,2013-05-18 17:11:11 -0400,2013-05-18 17:11:11 -0400,,
Sami Pelitli,1,2013-05-18 17:11:11 -0400,2013-05-18 17:11:11 -0400,,
Mustafa Ayaz,5,2013-05-18 17:11:11 -0400,2013-05-18 17:11:11 -0400,,
Omar Qatifaan,2,2013-05-22 08:55:18 -0400,2013-05-22 08:55:18 -0400,,
YALLA SOURIYA,1,2013-05-22 08:55:18 -0400,2013-05-22 08:55:18 -0400,,
Ayman al-Khalaf,2,2013-05-28 16:58:31 -0400,2013-05-28 16:58:31 -0400,,
Mohammad,1,2013-05-28 16:58:31 -0400,2013-05-28 16:58:31 -0400,,
Raqqa,1,2013-05-28 16:58:31 -0400,2013-05-28 16:58:31 -0400,,
Souriali,1,2013-06-07 10:38:36 -0400,2013-06-07 10:38:36 -0400,,
Khalidiya,1,2013-06-13 11:44:24 -0400,2013-06-13 11:44:24 -0400,,
Deir Balba,1,2013-06-13 11:44:24 -0400,2013-06-13 11:44:24 -0400,,
Yasin,1,2013-06-13 11:44:24 -0400,2013-06-13 11:44:24 -0400,,
Maryam Sabbagh,3,2013-06-13 11:44:24 -0400,2013-06-13 11:44:24 -0400,,
Yassin Sabbagh,2,2013-06-13 11:44:24 -0400,2013-06-13 11:44:24 -0400,,
Abdulwahab Mulla,10,2013-11-10 16:06:55 -0500,2013-11-10 16:06:55 -0500,,
Shakeeb Al-Jabri,4,2013-11-10 16:06:55 -0500,2013-11-10 16:06:55 -0500,,
Al Ghad Al Arabi,1,2013-11-10 16:06:55 -0500,2013-11-10 16:06:55 -0500,,
Mousa Omar,1,2013-11-10 16:06:55 -0500,2013-11-10 16:06:55 -0500,,
Jawad,4,2013-11-10 16:06:55 -0500,2013-12-26 00:41:27 -0500,,
Ahmad Kalaji,1,2013-11-10 16:06:55 -0500,2013-11-10 16:06:55 -0500,,
Mashru Dummar,1,2013-11-19 13:41:54 -0500,2013-11-19 13:41:54 -0500,,
Rabwe,1,2013-11-19 13:41:54 -0500,2013-11-19 13:41:54 -0500,,
Tanya Habjouqa,1,2013-11-19 13:58:09 -0500,2013-11-19 13:58:09 -0500,,
Suleiman,1,2013-11-19 13:58:09 -0500,2013-11-19 13:58:09 -0500,,
Michael David Friberg,3,2013-11-19 13:58:09 -0500,2013-11-19 13:58:09 -0500,,
Tareq,2,2013-11-19 13:58:09 -0500,2013-11-19 13:58:09 -0500,,
Matthew VanDyke,5,2013-12-12 18:25:00 -0500,2013-12-12 18:25:00 -0500,,
Qaddafi,1,2013-12-12 18:25:00 -0500,2013-12-12 18:25:00 -0500,,
Nour Kelze,3,2013-12-12 18:25:00 -0500,2013-12-12 18:25:00 -0500,,
Darayya,6,2013-12-20 12:28:54 -0500,2013-12-20 12:28:54 -0500,,
Ghiath Matar,2,2013-12-20 12:28:54 -0500,2013-12-20 12:28:54 -0500,,
Yahya Sherbaji,1,2013-12-20 12:28:54 -0500,2013-12-20 12:28:54 -0500,,
Molhem Barakat,15,2013-12-24 16:03:33 -0500,2013-12-24 16:03:33 -0500,,
Hassoun Abu Faisal,2,2013-12-24 16:03:33 -0500,2013-12-24 16:03:33 -0500,,
Mulhem Barakat,1,2013-12-24 16:03:33 -0500,2013-12-24 16:03:33 -0500,,
Stanislav Krupar,2,2013-12-24 16:03:33 -0500,2013-12-24 16:03:33 -0500,,
Randa Habib,2,2013-12-24 16:03:33 -0500,2013-12-24 16:03:33 -0500,,
Stuart Hughes,1,2013-12-24 16:03:33 -0500,2013-12-24 16:03:33 -0500,,
Corey Pein,1,2013-12-24 16:03:33 -0500,2013-12-24 16:03:33 -0500,,
Hannah Lucinda Smith,2,2013-12-24 16:03:33 -0500,2013-12-24 16:03:33 -0500,,
Anas Salameh,2,2013-12-26 00:41:27 -0500,2013-12-26 00:41:27 -0500,,
Wissam Al Jazariry,1,2013-12-26 00:41:27 -0500,2013-12-26 00:41:27 -0500,,
Mogwli Mowgli,1,2013-12-26 00:41:27 -0500,2013-12-26 00:41:27 -0500,,
Anwar Al Eissa,1,2013-12-26 00:41:27 -0500,2013-12-26 00:41:27 -0500,,
Amjad Wardeh,1,2013-12-26 00:41:27 -0500,2013-12-26 00:41:27 -0500,,
Hani Abbas,3,2013-12-26 00:41:27 -0500,2013-12-26 00:41:27 -0500,,
Mohamad Alweis,2,2013-12-26 00:41:27 -0500,2013-12-26 00:41:27 -0500,,
Eyad Aljarod,1,2013-12-26 00:41:27 -0500,2013-12-26 00:41:27 -0500,,
Saraqeb,1,2013-12-26 00:41:27 -0500,2013-12-26 00:41:27 -0500,,
Anhar Kochneva,3,2013-09-04 16:55:33 -0400,2013-09-04 16:55:33 -0400,,
Vladimir Putin,20,2013-09-04 16:55:33 -0400,2013-09-04 16:55:33 -0400,,
Maria Baronova,3,2013-09-04 16:55:33 -0400,2013-09-04 16:55:33 -0400,,
Sergey Ponomarev,6,2013-09-04 16:55:33 -0400,2013-09-04 16:55:33 -0400,,
Nigina Beroeva,5,2013-09-04 16:55:33 -0400,2013-09-04 16:55:33 -0400,,
Hama,1,2013-09-04 16:55:33 -0400,2013-09-04 16:55:33 -0400,,
Banias,1,2013-09-04 16:55:33 -0400,2013-09-04 16:55:33 -0400,,
Jableh,1,2013-09-04 16:55:33 -0400,2013-09-04 16:55:33 -0400,,
Dona Bozzi,1,2013-09-04 15:45:48 -0400,2013-09-04 15:45:48 -0400,,
Iyad El-Baghdadi,2,2013-09-04 15:45:48 -0400,2013-09-04 15:45:48 -0400,,
Mohja Khaf,1,2013-09-04 15:45:48 -0400,2013-09-04 15:45:48 -0400,,
Mohja Kahf,5,2013-09-04 15:45:48 -0400,2013-09-04 15:45:48 -0400,,
Saud al Faisal,1,2013-09-04 15:45:48 -0400,2013-09-04 15:45:48 -0400,,
Saddam,1,2013-09-04 15:45:48 -0400,2013-09-04 15:45:48 -0400,,
Dima Khatib,2,2013-09-04 15:45:48 -0400,2013-09-04 15:45:48 -0400,,
Michael Hanna,2,2013-09-04 15:45:48 -0400,2013-09-04 15:45:48 -0400,,
Ali Al Saeed,3,2013-09-04 15:45:48 -0400,2013-09-04 15:45:48 -0400,,
Ali Dahmash,2,2013-09-04 15:45:48 -0400,2013-09-04 15:45:48 -0400,,
Marc Lynch,2,2013-09-04 15:45:48 -0400,2013-09-04 15:45:48 -0400,,
Al Qassemi,1,2013-09-04 15:45:48 -0400,2013-09-04 15:45:48 -0400,,
Majid Almustafa,1,2013-09-09 12:50:00 -0400,2013-09-09 12:50:00 -0400,,
Naser Weddady,1,2013-09-09 12:50:00 -0400,2013-09-09 12:50:00 -0400,,
Richard Colebourn,4,2013-09-09 12:50:00 -0400,2013-09-09 12:50:00 -0400,,
Zeina Khodr,1,2013-09-09 12:50:00 -0400,2013-09-09 12:50:00 -0400,,
Al Jazeera,1,2013-09-09 12:50:00 -0400,2013-09-09 12:50:00 -0400,,
Hizbullah,1,2013-09-09 12:50:00 -0400,2013-09-09 12:50:00 -0400,,
Anas Maarawi,2,2013-09-09 12:50:00 -0400,2013-09-09 12:50:00 -0400,,
Elias Muhanna,1,2013-09-10 09:01:02 -0400,2013-09-10 09:01:02 -0400,,
Eiad Charbaji,1,2013-09-10 12:11:28 -0400,2013-09-10 12:11:28 -0400,,
M. Scott Mahaskey,2,2013-09-10 12:11:28 -0400,2013-09-10 12:11:28 -0400,,
Nader,1,2013-09-10 12:11:28 -0400,2013-09-10 12:11:28 -0400,,
Tom Dale,2,2013-09-10 12:11:28 -0400,2013-09-10 12:11:28 -0400,,
Sisi,1,2013-09-10 12:11:28 -0400,2013-09-10 12:11:28 -0400,,
Ahmed Aggour,1,2013-09-10 12:11:28 -0400,2013-09-10 12:11:28 -0400,,
Yasmine Jandali,1,2013-09-10 12:11:28 -0400,2013-09-10 12:11:28 -0400,,
Farah,2,2013-09-10 12:11:28 -0400,2013-09-10 12:11:28 -0400,,
Shiyam Galyon,2,2013-09-10 12:11:28 -0400,2013-09-10 12:11:28 -0400,,
Anton Krasovsky,1,2013-09-12 16:53:59 -0400,2013-09-12 16:53:59 -0400,,
Vasilii Kuharev,1,2013-09-12 16:53:59 -0400,2013-09-12 16:53:59 -0400,,
Kukarev,1,2013-09-12 16:53:59 -0400,2013-09-12 16:53:59 -0400,,
Stanislav Apetian,2,2013-09-12 16:53:59 -0400,2013-09-12 16:53:59 -0400,,
Politrash,1,2013-09-12 16:53:59 -0400,2013-09-12 16:53:59 -0400,,
Putin,2,2013-09-23 11:12:44 -0400,2013-09-23 11:12:44 -0400,,
Leila Nachawati,1,2013-09-23 11:12:44 -0400,2013-09-23 11:12:44 -0400,,
Kevin Rothrock,1,2013-09-23 11:12:44 -0400,2013-09-23 11:12:44 -0400,,
Mc Cain,1,2013-09-23 11:12:44 -0400,2013-09-23 11:12:44 -0400,,
Amira Al Hussaini,1,2013-09-23 11:12:44 -0400,2013-09-23 11:12:44 -0400,,
Solana Larsen,1,2013-09-23 11:12:44 -0400,2013-09-23 11:12:44 -0400,,
Ellery Biddle,1,2013-09-23 11:12:44 -0400,2013-09-23 11:12:44 -0400,,
Ivan Sigal,1,2013-09-23 11:12:44 -0400,2013-09-23 11:12:44 -0400,,
Yasser Jamous,2,2013-09-30 13:25:40 -0400,2013-09-30 13:25:40 -0400,,
Moath al-Hamili,5,2013-10-01 15:53:13 -0400,2013-10-01 15:53:13 -0400,,
Reema al-Jourish,1,2013-10-01 15:53:13 -0400,2013-10-01 15:53:13 -0400,,
Abdullah al-Hamili,1,2013-10-01 15:53:13 -0400,2013-10-01 15:53:13 -0400,,
Mohammad al-Qahtani,3,2013-10-01 15:53:13 -0400,2013-10-01 15:53:13 -0400,,
Abdullah al-Hamid,1,2013-10-01 15:53:13 -0400,2013-10-01 15:53:13 -0400,,
Mohammad al-Talaq,1,2013-10-01 15:53:13 -0400,2013-10-01 15:53:13 -0400,,
al-Husni,1,2013-10-01 15:53:13 -0400,2013-10-01 15:53:13 -0400,,
Derek Stoffel,1,2013-10-01 18:56:36 -0400,2013-10-01 18:56:36 -0400,,
Josh Wood,6,2013-10-01 18:56:36 -0400,2013-10-01 18:56:36 -0400,,
Carl Bildt,2,2013-10-01 18:56:36 -0400,2013-10-01 18:56:36 -0400,,
Amal Hanano,2,2013-10-01 18:56:36 -0400,2013-10-01 18:56:36 -0400,,
Malala Yousafzai,4,2013-10-12 10:43:58 -0400,2013-10-12 10:43:58 -0400,,
Curt Rice,3,2013-10-12 10:43:58 -0400,2013-10-12 10:43:58 -0400,,
Tinu Cherian Abraham,1,2013-10-12 10:43:58 -0400,2013-10-12 10:43:58 -0400,,
Rob Crilly,1,2013-10-12 10:43:58 -0400,2013-10-12 10:43:58 -0400,,
Kissinger,1,2013-10-12 10:43:58 -0400,2013-10-12 10:43:58 -0400,,
Murtaza Hussain,1,2013-10-12 10:43:58 -0400,2013-10-12 10:43:58 -0400,,
Zeynep Tufekci,1,2013-10-12 10:43:58 -0400,2013-10-12 10:43:58 -0400,,
Bush,1,2013-10-12 10:43:58 -0400,2013-10-12 10:43:58 -0400,,
Arslan Jabar,1,2013-10-12 10:43:58 -0400,2013-10-12 10:43:58 -0400,,
Netanyahu,1,2013-10-12 10:43:58 -0400,2013-10-12 10:43:58 -0400,,
Lavrov,1,2013-10-12 10:43:58 -0400,2013-10-12 10:43:58 -0400,,
Ibrahim,1,2013-10-12 10:43:58 -0400,2013-10-12 10:43:58 -0400,,
Banksy,7,2013-10-13 10:13:19 -0400,2013-10-13 10:13:19 -0400,,
Darthnader,2,2013-10-13 10:13:19 -0400,2013-10-13 10:13:19 -0400,,
God,1,2013-10-13 10:13:19 -0400,2013-10-13 10:13:19 -0400,,
Max Fisher,1,2013-10-13 10:13:19 -0400,2013-10-13 10:13:19 -0400,,
Edward Said,1,2013-10-13 10:13:19 -0400,2013-10-13 10:13:19 -0400,,
Paul Woodward,1,2013-10-13 10:13:19 -0400,2013-10-13 10:13:19 -0400,,
Rana Kabbani,2,2013-10-13 10:13:19 -0400,2013-10-13 10:13:19 -0400,,
Donatella,1,2013-10-13 10:13:19 -0400,2013-10-13 10:13:19 -0400,,
Eid Al Adha,2,2013-10-19 17:18:51 -0400,2013-10-19 17:18:51 -0400,,
Wael Alkak,2,2013-10-19 17:18:51 -0400,2013-10-19 17:18:51 -0400,,
Maher A. Husn,1,2013-10-19 17:18:51 -0400,2013-10-19 17:18:51 -0400,,
Wajdi Saleh,1,2013-10-19 17:18:51 -0400,2013-10-19 17:18:51 -0400,,
Sedki Al Imam,1,2013-10-19 17:18:51 -0400,2013-10-19 17:18:51 -0400,,
Husam al-Saadi,1,2013-10-19 17:18:51 -0400,2013-10-19 17:18:51 -0400,,
Suzan Yaseen,1,2013-10-19 17:18:51 -0400,2013-10-19 17:18:51 -0400,,
Mohammad Hamawi,1,2013-10-19 17:18:51 -0400,2013-10-19 17:18:51 -0400,,
Kafranbel,1,2013-10-19 17:18:51 -0400,2013-10-19 17:18:51 -0400,,
Racan,3,2013-10-19 17:18:51 -0400,2013-10-20 16:07:19 -0400,,
Omar Kuptan,1,2013-10-19 17:18:51 -0400,2013-10-19 17:18:51 -0400,,
Alia Al Baba,1,2013-10-19 17:18:51 -0400,2013-10-19 17:18:51 -0400,,
Abdo Meknas,1,2013-10-19 17:18:51 -0400,2013-10-19 17:18:51 -0400,,
Rami Al Razzouk,5,2013-10-20 16:07:19 -0400,2013-10-20 16:07:19 -0400,,
Rami Al Jarrah,3,2013-10-20 16:07:19 -0400,2013-10-20 16:07:19 -0400,,
Al Hai,1,2013-10-20 16:07:19 -0400,2013-10-20 16:07:19 -0400,,
Al Adha,1,2013-10-20 16:07:19 -0400,2013-10-20 16:07:19 -0400,,
Salim Idriss,2,2013-10-20 16:07:19 -0400,2013-10-20 16:07:19 -0400,,
Maysaloon,1,2013-10-20 16:07:19 -0400,2013-10-20 16:07:19 -0400,,
Sima Diab,2,2013-10-20 16:07:19 -0400,2013-10-20 16:07:19 -0400,,
Peter N. Bouckaert,1,2013-10-20 16:07:19 -0400,2013-10-20 16:07:19 -0400,,
Jean-Marc Ayrault,1,2013-10-20 16:07:19 -0400,2013-10-20 16:07:19 -0400,,
Nicolas Henin,1,2013-10-20 16:07:19 -0400,2013-10-20 16:07:19 -0400,,
Pierre Torres,1,2013-10-20 16:07:19 -0400,2013-10-20 16:07:19 -0400,,
Abu,1,2013-10-20 16:07:19 -0400,2013-10-20 16:07:19 -0400,,
Samir Kassab,1,2013-10-20 16:07:19 -0400,2013-10-20 16:07:19 -0400,,
Ishak Moctar,1,2013-10-20 16:07:19 -0400,2013-10-20 16:07:19 -0400,,
Richard Engel,1,2013-10-20 16:07:19 -0400,2013-10-20 16:07:19 -0400,,
Leila Nachawati Rego,2,2013-10-20 16:07:19 -0400,2013-10-20 16:07:19 -0400,,
Bill Buford,1,2013-10-22 06:00:14 -0400,2013-10-22 06:00:14 -0400,,
Bambuser,1,2013-10-22 06:00:14 -0400,2013-10-22 06:00:14 -0400,,
Zaid Abu Obaida,3,2013-10-22 06:00:14 -0400,2013-10-22 06:00:14 -0400,,
Ivan Sigal,1,2013-10-22 06:00:14 -0400,2013-10-22 06:00:14 -0400,,
