people,count,first_date,last_date,lat,lon
Yolanda,41,2013-11-10 13:42:42 -0500,2013-11-13 18:55:13 -0500,,
Ryan,1,2013-11-10 13:42:42 -0500,2013-11-10 13:42:42 -0500,,
Kimpoy Feliciano,1,2013-11-10 13:42:42 -0500,2013-11-10 13:42:42 -0500,,
Jim Edds,2,2013-11-10 13:42:42 -0500,2013-11-10 13:42:42 -0500,,
Anarina Layusa,1,2013-11-10 13:42:42 -0500,2013-11-10 13:42:42 -0500,,
Aaron Almadro,1,2013-11-10 13:42:42 -0500,2013-11-10 13:42:42 -0500,,
Janelle Mojica,1,2013-11-10 13:42:42 -0500,2013-11-10 13:42:42 -0500,,
Pinoy Bro,1,2013-11-10 13:42:42 -0500,2013-11-10 13:42:42 -0500,,
Arnold Alamon,1,2013-11-10 13:42:42 -0500,2013-11-10 13:42:42 -0500,,
Haiyan,26,2013-11-11 12:33:33 -0500,2013-11-20 17:02:31 -0500,,
Samar,10,2013-11-11 12:33:33 -0500,2013-11-13 18:55:13 -0500,,
David Yu Santos,6,2013-11-11 12:33:33 -0500,2013-11-11 12:33:33 -0500,,
Kashmer Diestro,2,2013-11-11 12:33:33 -0500,2013-11-11 12:33:33 -0500,,
Patricia Ann Roque,1,2013-11-11 12:33:33 -0500,2013-11-11 12:33:33 -0500,,
Fermin Carangan,1,2013-11-11 12:33:33 -0500,2013-11-11 12:33:33 -0500,,
Phillip Willard Medalla,1,2013-11-11 12:33:33 -0500,2013-11-11 12:33:33 -0500,,
Yeb Sano,2,2013-11-11 12:33:33 -0500,2013-11-23 12:05:26 -0500,,
Abellar Amano,2,2013-11-12 13:28:18 -0500,2013-11-12 13:28:18 -0500,,
Rex Remitio,2,2013-11-12 13:28:18 -0500,2013-11-12 13:28:18 -0500,,
Patrick James Sorne,1,2013-11-12 13:28:18 -0500,2013-11-12 13:28:18 -0500,,
Randy Felix Malayao,1,2013-11-12 13:28:18 -0500,2013-11-12 13:28:18 -0500,,
Martha Villarosa,1,2013-11-12 13:28:18 -0500,2013-11-12 13:28:18 -0500,,
Armin Luistro,1,2013-11-12 13:28:18 -0500,2013-11-12 13:28:18 -0500,,
Atom Araullo,2,2013-11-12 13:28:18 -0500,2013-11-12 13:28:18 -0500,,
Cleve Kevin Robert Arguelles,1,2013-11-12 13:28:18 -0500,2013-11-12 13:28:18 -0500,,
David Y. Santos,1,2013-11-12 13:28:18 -0500,2013-11-12 13:28:18 -0500,,
Frank Cimatu,1,2013-11-12 13:28:18 -0500,2013-11-12 13:28:18 -0500,,
Marlon Ramos,1,2013-11-13 18:55:13 -0500,2013-11-13 18:55:13 -0500,,
Nina Belgica,1,2013-11-13 18:55:13 -0500,2013-11-13 18:55:13 -0500,,
Anton Recto,1,2013-11-13 18:55:13 -0500,2013-11-13 18:55:13 -0500,,
Ayi Hernandez,2,2013-11-13 18:55:13 -0500,2013-11-13 18:55:13 -0500,,
Ruffy Biazon,1,2013-11-13 18:55:13 -0500,2013-11-13 18:55:13 -0500,,
Robert Plaza,1,2013-11-14 22:26:41 -0500,2013-11-14 22:26:41 -0500,,
Aklanon,1,2013-11-14 22:26:41 -0500,2013-11-14 22:26:41 -0500,,
Heli,1,2013-11-14 22:26:41 -0500,2013-11-14 22:26:41 -0500,,
Violeta Lopez Gonzaga,1,2013-11-14 22:26:41 -0500,2013-11-14 22:26:41 -0500,,
Mila Aguilar,1,2013-11-14 22:26:41 -0500,2013-11-14 22:26:41 -0500,,
Chantal Eco,2,2013-11-15 11:08:00 -0500,2013-11-15 11:08:00 -0500,,
Anderson Cooper,16,2013-11-17 04:22:07 -0500,2013-11-17 04:22:07 -0500,,
Emilio,1,2013-11-17 04:22:07 -0500,2013-11-17 04:22:07 -0500,,
Mei Lamamigo,1,2013-11-17 04:22:07 -0500,2013-11-17 04:22:07 -0500,,
Zoraida,1,2013-11-17 04:22:07 -0500,2013-11-17 04:22:07 -0500,,
