cities,count,first_date,last_date,lat,lon
Shariyah,1,2012-12-15 13:40:49 -0500,2012-12-15 13:40:49 -0500,36.81147,42.999
Riyadh,2,2013-02-20 12:42:46 -0500,2013-02-20 12:42:46 -0500,24.68773,46.72185
Buraydah,6,2013-02-20 12:42:46 -0500,2013-04-24 16:35:42 -0400,26.32599,43.97497
Al Qaţīf,1,2013-06-04 16:51:30 -0400,2013-06-04 16:51:30 -0400,26.5208,50.02452
