places,count,first_date,last_date,lat,lon
Kingdom of Spain,19,2010-07-07 18:02:44 -0400,2010-06-30 08:30:28 -0400,40.0,-4.0
United Kingdom of Great Britain and Northern Ireland,6,2010-07-07 18:02:44 -0400,2010-07-07 18:02:44 -0400,54.75844,-2.69531
Republic of India,1,2010-07-07 18:02:44 -0400,2010-07-07 18:02:44 -0400,22.0,79.0
Oberhausen,1,2010-07-07 18:02:44 -0400,2010-07-07 18:02:44 -0400,51.47311,6.88074
Dhubai,1,2010-07-07 18:02:44 -0400,2010-07-07 18:02:44 -0400,27.64324,78.28848
Paris,2,2010-07-07 18:02:44 -0400,2010-07-07 18:02:44 -0400,48.85341,2.3488
Kingdom of Morocco,2,2010-07-10 13:34:25 -0400,2010-07-10 13:34:25 -0400,32.0,-6.0
Repubblica Italiana,10,2010-07-10 13:34:25 -0400,2010-05-18 11:51:13 -0400,42.83333,12.83333
Republic of France,18,2010-07-10 13:34:25 -0400,2010-06-24 09:54:52 -0400,46.0,2.0
Mexico,15,2010-07-11 09:29:30 -0400,2010-06-24 09:54:52 -0400,23.0,-102.0
Serbia,12,2010-07-11 09:29:30 -0400,2010-07-11 09:29:30 -0400,44.81892,20.45998
Republic of Croatia,1,2010-07-11 09:29:30 -0400,2010-07-11 09:29:30 -0400,45.16667,15.5
Commonwealth of Australia,6,2010-07-11 09:29:30 -0400,2010-07-11 09:29:30 -0400,-25.0,135.0
Portuguese Republic,5,2010-07-11 09:29:30 -0400,2010-07-11 09:29:30 -0400,39.6945,-8.13057
Swiss Confederation,3,2010-07-11 09:29:30 -0400,2010-07-11 09:29:30 -0400,47.00016,8.01427
Belgrade,1,2010-07-11 09:29:30 -0400,2010-07-11 09:29:30 -0400,44.80401,20.46513
Kanton Zürich,1,2010-07-11 09:29:30 -0400,2010-07-11 09:29:30 -0400,47.41667,8.66667
Kingdom of the Netherlands,5,2010-07-11 17:58:26 -0400,2010-06-20 02:09:07 -0400,52.25,5.75
United Arab Emirates,2,2010-07-11 17:58:26 -0400,2010-07-11 17:58:26 -0400,23.75,54.5
Kingdom of Bahrain,5,2010-07-11 17:58:26 -0400,2010-07-11 17:58:26 -0400,26.03333,50.55
Iniesta,1,2010-07-11 17:58:26 -0400,2010-07-11 17:58:26 -0400,39.43333,-1.75
Barcelona,2,2010-07-11 17:58:26 -0400,2010-07-11 17:58:26 -0400,41.38879,2.15899
Republic of Paraguay,10,2010-07-12 11:59:45 -0400,2010-06-28 09:25:14 -0400,-23.33333,-58.0
Bolivarian Republic of Venezuela,2,2010-07-12 11:59:45 -0400,2010-07-12 11:59:45 -0400,8.0,-66.0
Plurinational State of Bolivia,1,2010-07-12 11:59:45 -0400,2010-07-12 11:59:45 -0400,-17.0,-65.0
Republic of Peru,4,2010-07-12 13:41:22 -0400,2010-07-12 13:41:22 -0400,-10.0,-75.25
Lima,1,2010-07-12 13:41:22 -0400,2010-07-12 13:41:22 -0400,-12.04318,-77.02824
England,7,2010-07-12 13:41:22 -0400,2010-06-29 07:29:06 -0400,52.16045,-0.70312
Soccer City,2,2010-07-12 13:41:22 -0400,2010-06-14 04:37:38 -0400,-26.23482,27.98263
New Zealand,2,2010-04-17 11:07:11 -0400,2010-04-17 11:07:11 -0400,-42.0,174.0
Republic of Slovenia,9,2010-04-17 11:07:11 -0400,2010-04-17 11:07:11 -0400,46.08333,15.0
People’s Democratic Republic of Algeria,4,2010-04-17 11:07:11 -0400,2010-04-17 11:07:11 -0400,28.0,3.0
Hellenic Republic,7,2010-04-17 11:07:11 -0400,2010-06-30 08:30:28 -0400,39.0,22.0
Pretoria,7,2010-04-17 11:07:11 -0400,2010-06-16 11:08:35 -0400,-25.74486,28.18783
Republic of Iceland,1,2010-04-24 07:55:37 -0400,2010-04-24 07:55:37 -0400,65.0,-18.0
Buffalo City,1,2010-04-24 07:55:37 -0400,2010-04-24 07:55:37 -0400,-32.95141,27.61164
Republic of Cameroon,21,2010-05-04 12:53:53 -0400,2010-06-30 08:30:28 -0400,6.0,12.5
Federal Republic of Nigeria,17,2010-05-04 12:53:53 -0400,2010-06-30 08:30:28 -0400,10.0,8.0
Gaza,19,2010-05-09 07:50:31 -0400,2010-05-09 07:50:31 -0400,31.5,34.46667
Gaza Strip,1,2010-05-09 07:50:31 -0400,2010-05-09 07:50:31 -0400,31.41667,34.33333
West Bank,1,2010-05-09 07:50:31 -0400,2010-05-09 07:50:31 -0400,31.66667,35.25
Syrian Arab Republic,1,2010-05-18 11:51:13 -0400,2010-05-18 11:51:13 -0400,35.0,38.0
Lebanon,1,2010-05-18 11:51:13 -0400,2010-05-18 11:51:13 -0400,33.83333,35.83333
Beirut,2,2010-05-18 11:51:13 -0400,2010-05-18 11:51:13 -0400,33.88894,35.49442
Togolese Republic,3,2010-05-18 15:22:10 -0400,2010-05-18 15:22:10 -0400,8.66667,1.08333
Republic of Angola,1,2010-05-18 15:22:10 -0400,2010-05-18 15:22:10 -0400,-12.5,18.5
Cabinda,1,2010-05-18 15:22:10 -0400,2010-05-18 15:22:10 -0400,-5.55,12.2
South America,1,2010-05-21 12:35:40 -0400,2010-05-21 12:35:40 -0400,-14.60485,-57.65625
Republic of Mozambique,2,2010-05-21 12:35:40 -0400,2010-06-03 14:14:40 -0400,-18.25,35.0
Kingdom of Denmark,8,2010-05-21 12:35:40 -0400,2010-06-29 07:29:06 -0400,56.0,10.0
Republic of Honduras,3,2010-05-21 12:35:40 -0400,2010-06-29 07:29:06 -0400,15.0,-86.5
Slovak Republic,2,2010-05-21 12:35:40 -0400,2010-05-21 12:35:40 -0400,48.66667,19.5
Hong Kong,1,2010-05-21 12:35:40 -0400,2010-05-21 12:35:40 -0400,22.28552,114.15769
Cape Town,4,2010-05-21 12:35:40 -0400,2010-05-21 12:35:40 -0400,-33.92584,18.42322
Nelspruit,3,2010-05-21 12:35:40 -0400,2010-05-21 12:35:40 -0400,-25.47448,30.97033
Polokwane,3,2010-05-21 12:35:40 -0400,2010-05-21 12:35:40 -0400,-23.90448,29.46885
Mpumalanga,7,2010-05-21 12:35:40 -0400,2010-05-21 12:35:40 -0400,-26.0,30.0
Barberton,1,2010-05-21 12:35:40 -0400,2010-05-21 12:35:40 -0400,-25.78842,31.05319
Gauteng,2,2010-05-21 12:35:40 -0400,2010-05-21 12:35:40 -0400,-26.08333,28.25
Durban,3,2010-05-21 12:35:40 -0400,2010-05-21 12:35:40 -0400,-29.8579,31.0292
Musina,1,2010-05-21 12:35:40 -0400,2010-05-21 12:35:40 -0400,-22.43134,29.73116
Limpopo,1,2010-05-21 12:35:40 -0400,2010-05-21 12:35:40 -0400,-24.0,29.5
Komatipoort,1,2010-05-21 12:35:40 -0400,2010-05-21 12:35:40 -0400,-25.4332,31.95478
Rustenburg,1,2010-05-21 12:35:40 -0400,2010-05-21 12:35:40 -0400,-25.66756,27.24208
Bloemfontein,1,2010-05-21 12:35:40 -0400,2010-05-21 12:35:40 -0400,-29.12106,26.214
Soweto,8,2010-05-21 12:35:40 -0400,2010-06-16 11:08:35 -0400,-26.26781,27.85849
Doornfontein,1,2010-05-21 12:35:40 -0400,2010-05-21 12:35:40 -0400,-33.1,24.26667
Province of Eastern Cape,2,2010-05-21 12:35:40 -0400,2010-05-26 16:54:35 -0400,-32.0,26.0
Korea,3,2010-05-21 12:35:40 -0400,2010-06-23 00:43:47 -0400,37.94203,-83.47852
Loftus Versfeld Stadium,1,2010-05-21 12:35:40 -0400,2010-05-21 12:35:40 -0400,-25.75322,28.22289
Rissik,1,2010-05-21 12:35:40 -0400,2010-05-21 12:35:40 -0400,-25.74945,28.23254
Zakumi,2,2010-05-21 12:35:40 -0400,2010-05-21 12:35:40 -0400,47.46587,135.64024
Republic of Kenya,4,2010-05-21 12:20:40 -0400,2010-06-03 14:14:40 -0400,1.0,38.0
Republic of Seychelles,1,2010-05-21 12:20:40 -0400,2010-05-21 12:20:40 -0400,-4.58333,55.66667
Federal Democratic Republic of Ethiopia,2,2010-05-21 12:20:40 -0400,2010-05-21 12:20:40 -0400,9.0,39.5
United Republic of Tanzania,12,2010-05-21 12:20:40 -0400,2010-06-03 14:14:40 -0400,-6.0,35.0
Arab Republic of Egypt,2,2010-05-21 12:20:40 -0400,2010-06-30 08:30:28 -0400,27.0,30.0
Kingdom of Thailand,2,2010-05-21 12:20:40 -0400,2010-06-17 19:59:37 -0400,15.5,101.0
Mombasa,1,2010-05-21 12:20:40 -0400,2010-05-21 12:20:40 -0400,-4.05466,39.66359
Zanzibar,2,2010-05-21 12:20:40 -0400,2010-06-29 07:29:06 -0400,-6.16394,39.19793
Darmstadt,2,2010-05-24 11:06:28 -0400,2010-05-24 11:06:28 -0400,49.87167,8.65027
Madrid,3,2010-05-24 11:06:28 -0400,2010-06-29 07:29:06 -0400,40.4165,-3.70256
Milan,2,2010-05-24 11:06:28 -0400,2010-05-24 11:06:28 -0400,35.91979,-88.75895
Catalunya,9,2010-05-24 11:06:28 -0400,2010-06-29 07:29:06 -0400,41.82046,1.86768
Estadio Santiago Bernabéu,1,2010-05-24 11:06:28 -0400,2010-05-24 11:06:28 -0400,40.45301,-3.68829
Grahamstown,7,2010-05-26 16:54:35 -0400,2010-05-26 16:54:35 -0400,-33.30422,26.53276
Victoria Mews,1,2010-05-26 16:54:35 -0400,2010-05-26 16:54:35 -0400,37.76021,-122.39969
Kulula,1,2010-05-27 13:03:50 -0400,2010-05-27 13:03:50 -0400,-5.30571,27.15702
Bangladesh,8,2010-05-28 12:41:59 -0400,2010-05-28 12:41:59 -0400,24.0,90.0
Dar es Salaam,1,2010-06-03 14:14:40 -0400,2010-06-03 14:14:40 -0400,-6.82349,39.26951
Republic of Korea,9,2010-06-09 00:46:22 -0400,2010-06-30 08:30:28 -0400,36.5,127.75
Seoul,7,2010-06-09 00:46:22 -0400,2010-06-09 00:46:22 -0400,37.566,126.9784
Kūriyā,4,2010-06-09 00:46:22 -0400,2010-06-09 00:46:22 -0400,24.46787,54.36885
Seoul City Hall,1,2010-06-09 00:46:22 -0400,2010-06-09 00:46:22 -0400,37.5667,126.9784
Republic of Costa Rica,1,2010-06-09 20:44:12 -0400,2010-06-09 20:44:12 -0400,10.0,-84.0
New York,1,2010-06-10 10:59:58 -0400,2010-06-10 10:59:58 -0400,43.00035,-75.4999
Kingdom of Saudi Arabia,2,2010-06-11 09:32:09 -0400,2010-06-11 09:32:09 -0400,25.0,45.0
Sultanate of Oman,1,2010-06-11 09:32:09 -0400,2010-06-11 09:32:09 -0400,21.0,57.0
Palestine,1,2010-06-11 09:32:09 -0400,2010-06-11 09:32:09 -0400,31.92157,35.20329
Riyadh,1,2010-06-11 09:32:09 -0400,2010-06-11 09:32:09 -0400,24.68773,46.72185
Ayacucho,1,2010-06-11 14:24:05 -0400,2010-06-11 14:24:05 -0400,-13.15878,-74.22321
Moquegua,1,2010-06-11 14:24:05 -0400,2010-06-11 14:24:05 -0400,-17.19832,-70.93567
South American Copacabana Hotel,1,2010-06-11 14:24:05 -0400,2010-06-11 14:24:05 -0400,-22.98346,-43.19304
África,2,2010-06-13 20:08:51 -0400,2010-06-17 19:59:37 -0400,20.13869,-97.76789
Republic of Iraq,1,2010-06-14 01:13:58 -0400,2010-06-14 01:13:58 -0400,33.0,44.0
Washington,1,2010-06-14 01:13:58 -0400,2010-06-14 01:13:58 -0400,47.50012,-120.50147
Missouri,1,2010-06-14 01:13:58 -0400,2010-06-14 01:13:58 -0400,38.25031,-92.50046
Algoa Bay,2,2010-06-14 19:00:56 -0400,2010-06-14 19:00:56 -0400,-33.82677,25.79526
Czech Republic,1,2010-06-14 13:47:09 -0400,2010-06-14 13:47:09 -0400,49.75,15.0
Kingdom of Sweden,2,2010-06-14 13:47:09 -0400,2010-06-14 13:47:09 -0400,62.0,15.0
Bay,1,2010-06-14 13:47:09 -0400,2010-06-14 13:47:09 -0400,14.1831,121.2848
Atlanta,2,2010-06-14 13:47:09 -0400,2010-06-14 13:47:09 -0400,33.749,-84.38798
Rome,1,2010-06-14 13:47:09 -0400,2010-06-14 13:47:09 -0400,34.25704,-85.16467
Ireland,1,2010-06-14 17:11:38 -0400,2010-06-14 17:11:38 -0400,53.0,-8.0
Freistaat Bayern,4,2010-06-16 21:43:14 -0400,2010-06-16 21:43:14 -0400,49.0,11.5
Kingdom of Cambodia,6,2010-06-17 19:59:37 -0400,2010-06-17 19:59:37 -0400,13.0,105.0
Middle East,1,2010-06-20 02:09:07 -0400,2010-06-20 02:09:07 -0400,33.13906,35.85869
State of Israel,17,2010-06-20 02:09:07 -0400,2010-06-20 02:09:07 -0400,31.5,34.75
Ubon Ratchathani,1,2010-06-22 09:15:24 -0400,2010-06-22 09:15:24 -0400,15.23844,104.84866
Amazônia,1,2010-06-23 06:58:12 -0400,2010-06-23 06:58:12 -0400,-12.16667,-39.33333
Ḏungah,1,2010-06-23 06:58:12 -0400,2010-06-23 06:58:12 -0400,33.59366,67.35086
Ouled Zidane,2,2010-06-24 09:54:52 -0400,2010-06-24 09:54:52 -0400,33.36401,-7.36856
Tokyo,1,2010-06-28 09:25:14 -0400,2010-06-28 09:25:14 -0400,35.6895,139.69171
Republic of Colombia,1,2010-06-29 07:29:06 -0400,2010-06-29 07:29:06 -0400,4.0,-73.25
Western Sahara,1,2010-06-29 07:29:06 -0400,2010-06-29 07:29:06 -0400,24.49215,-12.65625
Faroe Islands,1,2010-06-29 07:29:06 -0400,2010-06-29 07:29:06 -0400,62.0,-7.0
Sardinia,1,2010-06-29 07:29:06 -0400,2010-06-29 07:29:06 -0400,39.00784,-83.80854
Casamance,1,2010-06-29 07:29:06 -0400,2010-06-29 07:29:06 -0400,12.55611,-16.75917
Albatross Cordillera,1,2010-06-29 07:29:06 -0400,2010-06-29 07:29:06 -0400,-45.0,-115.0
