cities,count,first_date,last_date,lat,lon
Moscow,5,2013-12-09 22:19:20 -0500,2013-12-10 12:06:24 -0500,55.75222,37.61556
Groznyy,1,2013-12-10 12:06:24 -0500,2013-12-10 12:06:24 -0500,43.31195,45.68895
Makhachkala,2,2013-12-11 05:14:34 -0500,2013-12-11 09:00:46 -0500,42.97638,47.50236
