cities,count,first_date,last_date,lat,lon
Beijing,2,2006-01-25 06:54:55 -0500,2006-01-25 06:54:55 -0500,39.9075,116.39723
Baidu,2,2009-06-19 01:22:59 -0400,2010-01-18 21:10:27 -0500,25.77222,118.6625
Hong Kong,1,2010-03-23 11:26:10 -0400,2010-03-23 11:26:10 -0400,22.28552,114.15769
