people,count,first_date,last_date,lat,lon
Felipe Parra,1,2010-02-28 20:43:10 -0500,2010-02-28 20:43:10 -0500,,
Juan Fernandez,1,2010-02-28 20:43:10 -0500,2010-02-28 20:43:10 -0500,,
Juan Eduardo Donoso,3,2010-03-02 10:35:10 -0500,2010-03-02 10:35:10 -0500,,
Michelle Bachelet,3,2010-03-02 10:35:10 -0500,2010-03-10 10:43:39 -0500,,
Concepcion,1,2010-03-02 10:35:10 -0500,2010-03-02 10:35:10 -0500,,
Claudia Pradenas,1,2010-03-02 10:35:10 -0500,2010-03-02 10:35:10 -0500,,
Maule,3,2010-03-02 10:35:10 -0500,2010-03-30 15:09:30 -0400,,
Gerson Guzman,1,2010-03-02 10:35:10 -0500,2010-03-02 10:35:10 -0500,,
Maria Catalina,1,2010-03-02 10:35:10 -0500,2010-03-02 10:35:10 -0500,,
Megavision,1,2010-03-02 10:35:10 -0500,2010-03-02 10:35:10 -0500,,
Bio-Bio,1,2010-03-02 10:35:10 -0500,2010-03-02 10:35:10 -0500,,
Jacqueline van Rysselberghe,3,2010-03-02 10:35:10 -0500,2010-03-02 10:35:10 -0500,,
Edmundo Perez-Yoma,1,2010-03-02 10:35:10 -0500,2010-03-02 10:35:10 -0500,,
Camila Tiznado,1,2010-03-02 10:35:10 -0500,2010-03-02 10:35:10 -0500,,
Cris Sandoval,1,2010-03-02 10:35:10 -0500,2010-03-02 10:35:10 -0500,,
Miguel Cheuqueman,1,2010-03-09 16:40:39 -0500,2010-03-09 16:40:39 -0500,,
Pedro Vasquez,1,2010-03-09 16:40:39 -0500,2010-03-09 16:40:39 -0500,,
Reynaldo Mariqueo,1,2010-03-09 16:40:39 -0500,2010-03-09 16:40:39 -0500,,
Danny Micin Carvallo,1,2010-03-09 16:40:39 -0500,2010-03-09 16:40:39 -0500,,
Nicolás Herrera,1,2010-03-09 16:40:39 -0500,2010-03-09 16:40:39 -0500,,
Soledad Onetto,1,2010-03-09 16:40:39 -0500,2010-03-09 16:40:39 -0500,,
Samuel Bascur Molina,1,2010-03-09 16:40:39 -0500,2010-03-09 16:40:39 -0500,,
Ricardo Carbone,2,2010-03-10 10:43:39 -0500,2010-03-10 10:43:39 -0500,,
Alejandra Muñoz,1,2010-03-10 10:43:39 -0500,2010-03-10 10:43:39 -0500,,
José Aylwin,2,2010-03-10 10:43:39 -0500,2010-03-10 10:43:39 -0500,,
Patricio Navia,1,2010-03-10 10:43:39 -0500,2010-03-10 10:43:39 -0500,,
Andrés Schuschny,1,2010-03-10 10:43:39 -0500,2010-03-10 10:43:39 -0500,,
Gini,1,2010-03-10 10:43:39 -0500,2010-03-10 10:43:39 -0500,,
Sebastián Piñera,5,2010-03-30 15:09:30 -0400,2010-03-30 15:09:30 -0400,,
Julio Segovia,1,2010-03-30 15:09:30 -0400,2010-03-30 15:09:30 -0400,,
Viviana Meneses,1,2010-03-30 15:09:30 -0400,2010-03-30 15:09:30 -0400,,
Camilo Escalona,3,2010-03-30 15:09:30 -0400,2010-03-30 15:09:30 -0400,,
Manuel Blanco,1,2010-03-30 15:09:30 -0400,2010-03-30 15:09:30 -0400,,
Guido Girardi,3,2010-03-30 15:09:30 -0400,2010-03-30 15:09:30 -0400,,
Rodrigo Alvarez,1,2010-03-30 15:09:30 -0400,2010-03-30 15:09:30 -0400,,
Martina Orrego,1,2010-03-30 15:09:30 -0400,2010-03-30 15:09:30 -0400,,
Pablo Monje,1,2010-03-30 15:09:30 -0400,2010-03-30 15:09:30 -0400,,
Iberoamérica,1,2010-05-13 00:00:10 -0400,2010-05-13 00:00:10 -0400,,
Silvia Viñas,1,2010-05-13 00:00:10 -0400,2010-05-13 00:00:10 -0400,,
Felipe Cordero,1,2010-05-13 00:00:10 -0400,2010-05-13 00:00:10 -0400,,
Marcelo Aliaga,1,2010-05-13 00:00:10 -0400,2010-05-13 00:00:10 -0400,,
Carolina Castro,1,2010-05-13 00:00:10 -0400,2010-05-13 00:00:10 -0400,,
Cecilia Monge,1,2010-05-13 00:00:10 -0400,2010-05-13 00:00:10 -0400,,
Pablo Ramírez,1,2010-05-13 00:00:10 -0400,2010-05-13 00:00:10 -0400,,
Guillermo Garretón,2,2010-05-13 00:00:10 -0400,2010-05-13 00:00:10 -0400,,
