people,count,first_date,last_date,lat,lon
Carlos Becerra,2,2014-02-15 13:55:20 -0500,2014-02-15 13:55:20 -0500,,
Demotix,4,2014-02-15 13:55:20 -0500,2014-02-25 09:59:21 -0500,,
Ramón Enrique Rojas,2,2014-02-15 13:55:20 -0500,2014-02-15 13:55:20 -0500,,
Lara,2,2014-02-15 13:55:20 -0500,2014-02-15 13:55:20 -0500,,
Miguel Zambrano,2,2014-02-15 13:55:20 -0500,2014-02-15 13:55:20 -0500,,
Jorge Silva,1,2014-02-15 13:55:20 -0500,2014-02-15 13:55:20 -0500,,
Táchira,2,2014-02-15 13:55:20 -0500,2014-02-20 18:09:58 -0500,,
John Manuel Silva,2,2014-02-15 13:55:20 -0500,2014-02-25 08:14:20 -0500,,
Chávez,2,2014-02-15 13:55:20 -0500,2014-02-19 20:43:14 -0500,,
Chavez,1,2014-02-15 13:55:20 -0500,2014-02-15 13:55:20 -0500,,
Luis Turinese,1,2014-02-16 16:16:13 -0500,2014-02-16 16:16:13 -0500,,
Mariángela González,2,2014-02-16 16:16:13 -0500,2014-02-16 16:16:13 -0500,,
Lisandro Alvarado,1,2014-02-16 16:16:13 -0500,2014-02-16 16:16:13 -0500,,
Gabriel Bastidas,2,2014-02-16 16:16:13 -0500,2014-02-16 16:16:13 -0500,,
José Meza,1,2014-02-16 16:16:13 -0500,2014-02-16 16:16:13 -0500,,
Jose Meza,1,2014-02-16 16:16:13 -0500,2014-02-16 16:16:13 -0500,,
Sonia Camacho,2,2014-02-16 16:16:13 -0500,2014-02-16 16:16:13 -0500,,
Zuleik Meneses Gómez,2,2014-02-16 16:16:13 -0500,2014-02-16 16:16:13 -0500,,
Marianne Díaz,4,2014-02-17 10:15:54 -0500,2014-02-17 10:15:54 -0500,,
Leopoldo López,12,2014-02-18 17:59:11 -0500,2014-02-19 17:36:30 -0500,,
Al Jazeera,1,2014-02-19 10:01:06 -0500,2014-02-19 10:01:06 -0500,,
Nicolas Maduro,6,2014-02-19 10:01:06 -0500,2014-02-19 10:01:06 -0500,,
Jorge Rodríguez,2,2014-02-19 10:01:06 -0500,2014-02-19 10:01:06 -0500,,
Lucía Calderón,1,2014-02-19 10:01:06 -0500,2014-02-19 10:01:06 -0500,,
Domingo Ugarte,1,2014-02-19 10:01:06 -0500,2014-02-19 10:01:06 -0500,,
Aglaia Berlutti,2,2014-02-19 10:01:06 -0500,2014-02-19 10:01:06 -0500,,
Karelia Espinoza,1,2014-02-19 10:01:06 -0500,2014-02-19 10:01:06 -0500,,
Rita,1,2014-02-19 17:36:30 -0500,2014-02-19 17:36:30 -0500,,
Holanda,1,2014-02-19 17:36:30 -0500,2014-02-19 17:36:30 -0500,,
Tomás A. Chang,1,2014-02-19 17:36:30 -0500,2014-02-19 17:36:30 -0500,,
Gaby Silva,1,2014-02-19 17:36:30 -0500,2014-02-19 17:36:30 -0500,,
Nicolás Maduro,28,2014-02-19 17:36:30 -0500,2014-02-19 17:36:30 -0500,,
Génesis Carmona,11,2014-02-19 20:43:14 -0500,2014-02-19 20:43:14 -0500,,
Luis Viana Rosales,1,2014-02-19 20:43:14 -0500,2014-02-19 20:43:14 -0500,,
Genesis Carmona,1,2014-02-19 20:43:14 -0500,2014-02-19 20:43:14 -0500,,
Marcos Morin Aguirre,1,2014-02-19 20:43:14 -0500,2014-02-19 20:43:14 -0500,,
Francisco Ameliach,1,2014-02-19 20:43:14 -0500,2014-02-19 20:43:14 -0500,,
Diosdado Cabello,4,2014-02-19 20:43:14 -0500,2014-02-19 20:43:14 -0500,,
Sergio Álvarez,1,2014-02-20 18:09:58 -0500,2014-02-20 18:09:58 -0500,,
José Márquez,1,2014-02-20 18:09:58 -0500,2014-02-20 18:09:58 -0500,,
José G. Márquez,1,2014-02-20 18:09:58 -0500,2014-02-20 18:09:58 -0500,,
Carlos Bruguera,1,2014-02-20 18:09:58 -0500,2014-02-20 18:09:58 -0500,,
Carlos A. Bruguera,1,2014-02-20 18:09:58 -0500,2014-02-20 18:09:58 -0500,,
Jorge Estevez,2,2014-02-20 18:09:58 -0500,2014-02-20 18:09:58 -0500,,
Carmela Longo,2,2014-02-20 18:09:58 -0500,2014-02-20 18:09:58 -0500,,
Luigino Bracci Roa,2,2014-02-20 18:09:58 -0500,2014-02-20 18:09:58 -0500,,
Gallegos,1,2014-02-20 18:09:58 -0500,2014-02-20 18:09:58 -0500,,
Eluniversitario,1,2014-02-20 18:09:58 -0500,2014-02-20 18:09:58 -0500,,
Altagracia Anzola,1,2014-02-20 18:09:58 -0500,2014-02-20 18:09:58 -0500,,
Marc Bonet,2,2014-02-20 18:09:58 -0500,2014-02-20 18:09:58 -0500,,
Sinar Alvarado,2,2014-02-20 18:09:58 -0500,2014-02-20 18:09:58 -0500,,
