people,count,first_date,last_date,lat,lon
Martin Myers,1,2010-05-04 12:53:53 -0400,2010-05-04 12:53:53 -0400,,
Joseph S. Blatter,1,2010-05-04 12:53:53 -0400,2010-05-04 12:53:53 -0400,,
John Hill 

Brown Shuga,1,2010-05-04 12:53:53 -0400,2010-05-04 12:53:53 -0400,,
Gazan,1,2010-05-09 07:50:31 -0400,2010-05-09 07:50:31 -0400,,
Haitham Sabbah,1,2010-05-09 07:50:31 -0400,2010-05-09 07:50:31 -0400,,
Arab,1,2010-05-09 07:50:31 -0400,2010-05-09 07:50:31 -0400,,
Lina Al Sharif,4,2010-05-09 07:50:31 -0400,2010-05-09 07:50:31 -0400,,
Rami,1,2010-05-18 11:51:13 -0400,2010-05-18 11:51:13 -0400,,
Annie Leibowitz,1,2010-05-18 15:22:10 -0400,2010-05-18 15:22:10 -0400,,
Dider Drogba,1,2010-05-18 15:22:10 -0400,2010-05-18 15:22:10 -0400,,
Nana Akyea Mensah,1,2010-05-18 15:22:10 -0400,2010-05-18 15:22:10 -0400,,
John Evans Atta Mills,1,2010-05-18 15:22:10 -0400,2010-05-18 15:22:10 -0400,,
John Mahama,1,2010-05-18 15:22:10 -0400,2010-05-18 15:22:10 -0400,,
Hayatou,1,2010-05-18 15:22:10 -0400,2010-05-18 15:22:10 -0400,,
Pieter Cronje,1,2010-05-21 12:35:40 -0400,2010-05-21 12:35:40 -0400,,
Peter Sole,1,2010-05-21 12:35:40 -0400,2010-05-21 12:35:40 -0400,,
Graskop,1,2010-05-21 12:35:40 -0400,2010-05-21 12:35:40 -0400,,
Prasa,1,2010-05-21 12:35:40 -0400,2010-05-21 12:35:40 -0400,,
Shosholoza Meyl,2,2010-05-21 12:35:40 -0400,2010-05-21 12:35:40 -0400,,
Zakumi,3,2010-05-21 12:35:40 -0400,2010-06-16 11:08:35 -0400,,
Dizzy Dee,1,2010-05-21 12:35:40 -0400,2010-05-21 12:35:40 -0400,,
Lizelle,1,2010-05-21 12:35:40 -0400,2010-05-21 12:35:40 -0400,,
Desmond Tutu,1,2010-05-21 12:35:40 -0400,2010-05-21 12:35:40 -0400,,
Weg,1,2010-05-21 12:35:40 -0400,2010-05-21 12:35:40 -0400,,
Azzurro,1,2010-05-21 12:35:40 -0400,2010-05-21 12:35:40 -0400,,
Kickin,1,2010-05-21 12:35:40 -0400,2010-05-21 12:35:40 -0400,,
Hopp Schwiiz,1,2010-05-21 12:35:40 -0400,2010-05-21 12:35:40 -0400,,
Grant Thornton,1,2010-05-21 12:20:40 -0400,2010-05-21 12:20:40 -0400,,
Jacob Zuma,1,2010-05-21 12:20:40 -0400,2010-05-21 12:20:40 -0400,,
Thandiwe January McLean,1,2010-05-21 12:20:40 -0400,2010-05-21 12:20:40 -0400,,
Sani Lulu,1,2010-05-21 12:20:40 -0400,2010-05-21 12:20:40 -0400,,
Bankelelelooks,1,2010-05-21 12:20:40 -0400,2010-05-21 12:20:40 -0400,,
Norman Adami,2,2010-05-21 12:20:40 -0400,2010-05-21 12:20:40 -0400,,
Saunders,2,2010-05-21 12:20:40 -0400,2010-05-21 12:20:40 -0400,,
Le Blog de Samuel Eto'o,8,2010-05-24 11:06:28 -0400,2010-05-24 11:06:28 -0400,,
Clarence Seedorf,1,2010-05-24 11:06:28 -0400,2010-05-24 11:06:28 -0400,,
Samuel Eto’o,3,2010-05-24 11:06:28 -0400,2010-05-24 11:06:28 -0400,,
Camer-Sport,1,2010-05-24 11:06:28 -0400,2010-05-24 11:06:28 -0400,,
Sammy,1,2010-05-24 11:06:28 -0400,2010-05-24 11:06:28 -0400,,
Mrs Moratti,1,2010-05-24 11:06:28 -0400,2010-05-24 11:06:28 -0400,,
Mourinho,2,2010-05-24 11:06:28 -0400,2010-05-24 11:06:28 -0400,,
Bernard Molino,1,2010-05-24 11:06:28 -0400,2010-05-24 11:06:28 -0400,,
Messi,2,2010-05-24 11:06:28 -0400,2010-05-24 11:06:28 -0400,,
Rooney,4,2010-05-24 11:06:28 -0400,2010-05-24 11:06:28 -0400,,
Drogba,2,2010-05-24 11:06:28 -0400,2010-05-24 11:06:28 -0400,,
Allain Jules,1,2010-05-24 11:06:28 -0400,2010-05-24 11:06:28 -0400,,
Marc,1,2010-05-24 11:06:28 -0400,2010-05-24 11:06:28 -0400,,
Christophe,1,2010-05-24 11:06:28 -0400,2010-05-24 11:06:28 -0400,,
Roger Milla,3,2010-05-24 11:06:28 -0400,2010-05-24 11:06:28 -0400,,
Rene Higueta,1,2010-05-24 11:06:28 -0400,2010-05-24 11:06:28 -0400,,
Frank Salin,1,2010-05-24 11:06:28 -0400,2010-05-24 11:06:28 -0400,,
Hermann Oswald,1,2010-05-24 11:06:28 -0400,2010-05-24 11:06:28 -0400,,
Joel Job Matip,2,2010-05-24 11:06:28 -0400,2010-05-24 11:06:28 -0400,,
Pierre Nel,1,2010-05-26 16:54:35 -0400,2010-05-26 16:54:35 -0400,,
Mziyanda Bulani,1,2010-05-26 16:54:35 -0400,2010-05-26 16:54:35 -0400,,
Mathews Nontyi,1,2010-05-26 16:54:35 -0400,2010-05-26 16:54:35 -0400,,
Pumelelo Frans,2,2010-05-26 16:54:35 -0400,2010-05-26 16:54:35 -0400,,
Luvuyo Gcule,1,2010-05-26 16:54:35 -0400,2010-05-26 16:54:35 -0400,,
Natasha Plaatjes,1,2010-05-26 16:54:35 -0400,2010-05-26 16:54:35 -0400,,
Dumisani Banda,3,2010-05-26 16:54:35 -0400,2010-05-26 16:54:35 -0400,,
Makkink,1,2010-05-26 16:54:35 -0400,2010-05-26 16:54:35 -0400,,
Kulula,7,2010-05-27 13:03:50 -0400,2010-05-27 13:03:50 -0400,,
David,4,2010-05-27 13:03:50 -0400,2010-05-27 13:03:50 -0400,,
Chris Moerdyk,1,2010-05-27 13:03:50 -0400,2010-05-27 13:03:50 -0400,,
Blatter,1,2010-05-27 13:03:50 -0400,2010-05-27 13:03:50 -0400,,
Pierre de Vos,1,2010-05-27 13:03:50 -0400,2010-05-27 13:03:50 -0400,,
Mamu,3,2010-05-28 12:41:59 -0400,2010-05-28 12:41:59 -0400,,
Vipez,1,2010-05-28 12:41:59 -0400,2010-05-28 12:41:59 -0400,,
Codesal,1,2010-05-28 12:41:59 -0400,2010-05-28 12:41:59 -0400,,
Roberto Baggio,4,2010-05-28 12:41:59 -0400,2010-05-28 12:41:59 -0400,,
Nasiruddin Hojja,2,2010-05-28 12:41:59 -0400,2010-05-28 12:41:59 -0400,,
Diego Maradona,4,2010-05-28 12:41:59 -0400,2010-05-28 12:41:59 -0400,,
Nadia Chowdhury Dina,1,2010-05-28 12:41:59 -0400,2010-05-28 12:41:59 -0400,,
Chahali,1,2010-06-03 14:14:40 -0400,2010-06-03 14:14:40 -0400,,
Leodgar,1,2010-06-03 14:14:40 -0400,2010-06-03 14:14:40 -0400,,
Ankal Kamau,3,2010-06-03 14:14:40 -0400,2010-06-03 14:14:40 -0400,,
Tafadhali,1,2010-06-03 14:14:40 -0400,2010-06-03 14:14:40 -0400,,
Baraza,1,2010-06-03 14:14:40 -0400,2010-06-03 14:14:40 -0400,,
Kim Eun Sook,1,2010-06-09 00:46:22 -0400,2010-06-09 00:46:22 -0400,,
Vince Alongi,1,2010-06-09 20:44:12 -0400,2010-06-09 20:44:12 -0400,,
Diego Forlán,3,2010-06-09 20:44:12 -0400,2010-06-09 20:44:12 -0400,,
Luis Suárez,2,2010-06-09 20:44:12 -0400,2010-06-09 20:44:12 -0400,,
Andrew Aispuru,1,2010-06-09 20:44:12 -0400,2010-06-09 20:44:12 -0400,,
La Celeste,1,2010-06-09 20:44:12 -0400,2010-06-09 20:44:12 -0400,,
Khaled Alabdulrahman,1,2010-06-11 09:32:09 -0400,2010-06-11 09:32:09 -0400,,
Nivos,1,2010-06-11 09:32:09 -0400,2010-06-11 09:32:09 -0400,,
Redbelt,1,2010-06-11 09:32:09 -0400,2010-06-11 09:32:09 -0400,,
Riyadh Abdul Aziz,1,2010-06-11 09:32:09 -0400,2010-06-11 09:32:09 -0400,,
Cheb Khaled,1,2010-06-11 09:32:09 -0400,2010-06-11 09:32:09 -0400,,
Didi,2,2010-06-11 09:32:09 -0400,2010-06-11 09:32:09 -0400,,
Alaa Abd El Fattah,2,2010-06-11 09:32:09 -0400,2010-06-14 01:13:58 -0400,,
Rami Taibah,3,2010-06-11 09:32:09 -0400,2010-06-11 09:32:09 -0400,,
Butheina,2,2010-06-11 09:32:09 -0400,2010-06-11 09:32:09 -0400,,
Abdurahman Warsame,1,2010-06-11 09:32:09 -0400,2010-06-11 09:32:09 -0400,,
Khalid,1,2010-06-11 09:32:09 -0400,2010-06-11 09:32:09 -0400,,
Ahmed Shokeir,1,2010-06-11 09:32:09 -0400,2010-06-11 09:32:09 -0400,,
Eyad,1,2010-06-11 09:32:09 -0400,2010-06-11 09:32:09 -0400,,
Mohammed Yousef,1,2010-06-11 09:32:09 -0400,2010-06-11 09:32:09 -0400,,
Buthenia,1,2010-06-11 09:32:09 -0400,2010-06-11 09:32:09 -0400,,
Didier Drogba,2,2010-06-11 14:24:05 -0400,2010-06-11 14:24:05 -0400,,
Japón,1,2010-06-11 14:24:05 -0400,2010-06-11 14:24:05 -0400,,
Johannesburgo,1,2010-06-11 14:24:05 -0400,2010-06-11 14:24:05 -0400,,
GALVAO,7,2010-06-13 20:08:51 -0400,2010-06-13 20:08:51 -0400,,
Galvão Bueno,1,2010-06-13 20:08:51 -0400,2010-06-13 20:08:51 -0400,,
Fátima Bernardes,1,2010-06-13 20:08:51 -0400,2010-06-13 20:08:51 -0400,,
Fatima Bernardes,1,2010-06-13 20:08:51 -0400,2010-06-13 20:08:51 -0400,,
Junio Miranda,1,2010-06-13 20:08:51 -0400,2010-06-13 20:08:51 -0400,,
Juliana Weis,2,2010-06-13 20:08:51 -0400,2010-06-13 20:08:51 -0400,,
Lady Gaga,2,2010-06-13 20:08:51 -0400,2010-06-13 20:08:51 -0400,,
Paulo Coelho,1,2010-06-13 20:08:51 -0400,2010-06-13 20:08:51 -0400,,
Alejandro,1,2010-06-13 20:08:51 -0400,2010-06-13 20:08:51 -0400,,
Dejan Velkovski,1,2010-06-13 19:34:13 -0400,2010-06-13 19:34:13 -0400,,
Vnukot,2,2010-06-13 19:34:13 -0400,2010-06-13 19:34:13 -0400,,
Blater,1,2010-06-13 19:34:13 -0400,2010-06-13 19:34:13 -0400,,
Fadi Elsalameen,1,2010-06-14 01:13:58 -0400,2010-06-14 01:13:58 -0400,,
James Cook,1,2010-06-14 01:13:58 -0400,2010-06-14 01:13:58 -0400,,
Keith Anderson,1,2010-06-14 01:13:58 -0400,2010-06-14 01:13:58 -0400,,
Laura Barr,1,2010-06-14 01:13:58 -0400,2010-06-14 01:13:58 -0400,,
Anas Qtiesh,1,2010-06-14 04:37:38 -0400,2010-06-14 04:37:38 -0400,,
Michelle Sibanda,1,2010-06-14 04:37:38 -0400,2010-06-14 04:37:38 -0400,,
Daniel Reeders,1,2010-06-14 04:37:38 -0400,2010-06-14 04:37:38 -0400,,
Karabo Harry,1,2010-06-14 04:37:38 -0400,2010-06-14 04:37:38 -0400,,
Roides,1,2010-06-14 19:00:56 -0400,2010-06-14 19:00:56 -0400,,
Da Gama,1,2010-06-14 19:00:56 -0400,2010-06-14 19:00:56 -0400,,
Diaz,1,2010-06-14 19:00:56 -0400,2010-06-14 19:00:56 -0400,,
Constantinos Alexacos,1,2010-06-14 19:00:56 -0400,2010-06-14 19:00:56 -0400,,
Nikos Fotakis,1,2010-06-14 19:00:56 -0400,2010-06-14 19:00:56 -0400,,
Vivian Efthimiopoulou,1,2010-06-14 19:00:56 -0400,2010-06-14 19:00:56 -0400,,
Stavros Papadakis,1,2010-06-14 19:00:56 -0400,2010-06-14 19:00:56 -0400,,
Anastasia Kamvissi,1,2010-06-14 19:00:56 -0400,2010-06-14 19:00:56 -0400,,
Nikos Anagnostou,1,2010-06-14 19:00:56 -0400,2010-06-14 19:00:56 -0400,,
Koukouzelis,1,2010-06-14 19:00:56 -0400,2010-06-14 19:00:56 -0400,,
Kim Jong-Il,1,2010-06-14 19:00:56 -0400,2010-06-14 19:00:56 -0400,,
Eric Parks,1,2010-06-14 19:00:56 -0400,2010-06-14 19:00:56 -0400,,
Tim Bray,1,2010-06-14 19:00:56 -0400,2010-06-14 19:00:56 -0400,,
Vassilis Rizopoulos,1,2010-06-14 19:00:56 -0400,2010-06-14 19:00:56 -0400,,
Yorgos Panzaris,1,2010-06-14 19:00:56 -0400,2010-06-14 19:00:56 -0400,,
Eleftheria Katsianou,1,2010-06-14 19:00:56 -0400,2010-06-14 19:00:56 -0400,,
Ato Dadzie,4,2010-06-14 13:47:09 -0400,2010-06-14 13:47:09 -0400,,
Richard Kingson,1,2010-06-14 13:47:09 -0400,2010-06-14 13:47:09 -0400,,
Asamoah Gyan,4,2010-06-14 13:47:09 -0400,2010-06-14 13:47:09 -0400,,
Kuzmanovic,1,2010-06-14 13:47:09 -0400,2010-06-14 13:47:09 -0400,,
Milovan Rajevac,3,2010-06-14 13:47:09 -0400,2010-06-14 13:47:09 -0400,,
Wascarat,1,2010-06-14 13:47:09 -0400,2010-06-14 13:47:09 -0400,,
Edward of Tagoe,2,2010-06-14 13:47:09 -0400,2010-06-14 13:47:09 -0400,,
Cahill,1,2010-06-14 13:47:09 -0400,2010-06-14 13:47:09 -0400,,
Doo,1,2010-06-14 13:47:09 -0400,2010-06-14 13:47:09 -0400,,
Mike,1,2010-06-14 13:47:09 -0400,2010-06-14 13:47:09 -0400,,
Boakyewaa,1,2010-06-14 13:47:09 -0400,2010-06-14 13:47:09 -0400,,
Kajsa,1,2010-06-14 13:47:09 -0400,2010-06-14 13:47:09 -0400,,
Oteiba,1,2010-06-14 13:47:09 -0400,2010-06-14 13:47:09 -0400,,
Ahcene,1,2010-06-14 17:11:38 -0400,2010-06-14 17:11:38 -0400,,
Abderahmane,1,2010-06-14 17:11:38 -0400,2010-06-14 17:11:38 -0400,,
Boudebouz,2,2010-06-14 17:11:38 -0400,2010-06-14 17:11:38 -0400,,
Abdelkader Ghezzal,4,2010-06-14 17:11:38 -0400,2010-06-14 17:11:38 -0400,,
Saifi,2,2010-06-14 17:11:38 -0400,2010-06-14 17:11:38 -0400,,
Samir,1,2010-06-14 17:11:38 -0400,2010-06-14 17:11:38 -0400,,
Yahia,1,2010-06-14 17:11:38 -0400,2010-06-14 17:11:38 -0400,,
Saadane,3,2010-06-14 17:11:38 -0400,2010-06-14 17:11:38 -0400,,
Toufik,1,2010-06-14 17:11:38 -0400,2010-06-14 17:11:38 -0400,,
Steven Gerrard,2,2010-06-14 17:11:38 -0400,2010-06-14 17:11:38 -0400,,
Lampard,2,2010-06-14 17:11:38 -0400,2010-06-14 17:11:38 -0400,,
Djamel Benchenouf,1,2010-06-14 17:11:38 -0400,2010-06-14 17:11:38 -0400,,
Aaron Mokoena,1,2010-06-16 11:08:35 -0400,2010-06-16 11:08:35 -0400,,
Safa,1,2010-06-16 11:08:35 -0400,2010-06-16 11:08:35 -0400,,
Hector Pietersen,1,2010-06-16 11:08:35 -0400,2010-06-16 11:08:35 -0400,,
Steven Pienaar,1,2010-06-16 11:08:35 -0400,2010-06-16 11:08:35 -0400,,
Leonard Thomas,1,2010-06-16 11:08:35 -0400,2010-06-16 11:08:35 -0400,,
David Smith,1,2010-06-16 11:08:35 -0400,2010-06-16 11:08:35 -0400,,
Carlos Alberto Parreira,1,2010-06-16 11:08:35 -0400,2010-06-16 11:08:35 -0400,,
Carmen Salinas,1,2010-06-16 21:12:24 -0400,2010-06-16 21:12:24 -0400,,
Carmelita Salinas,2,2010-06-16 21:12:24 -0400,2010-06-16 21:12:24 -0400,,
Carlos Vela,1,2010-06-16 21:12:24 -0400,2010-06-16 21:12:24 -0400,,
Lee Myung-bak,1,2010-06-16 22:51:52 -0400,2010-06-16 22:51:52 -0400,,
Duizilland,1,2010-06-16 22:51:52 -0400,2010-06-16 22:51:52 -0400,,
Jong Tae-Se,8,2010-06-16 22:51:52 -0400,2010-06-16 22:51:52 -0400,,
Jeong Dae-se,1,2010-06-16 22:51:52 -0400,2010-06-16 22:51:52 -0400,,
Chong Tese,1,2010-06-16 22:51:52 -0400,2010-06-16 22:51:52 -0400,,
Wayne Rooney,5,2010-06-16 22:51:52 -0400,2010-06-29 07:29:06 -0400,,
Zzub,1,2010-06-16 22:51:52 -0400,2010-06-16 22:51:52 -0400,,
Jong Tae Se,1,2010-06-16 22:51:52 -0400,2010-06-16 22:51:52 -0400,,
Maxime Verhagen,1,2010-06-16 21:43:14 -0400,2010-06-16 21:43:14 -0400,,
Keisuke Honda,4,2010-06-16 21:43:14 -0400,2010-06-16 21:43:14 -0400,,
Sokhom Chheang,1,2010-06-17 19:59:37 -0400,2010-06-17 19:59:37 -0400,,
Piseth Mao,1,2010-06-17 19:59:37 -0400,2010-06-17 19:59:37 -0400,,
Akon,1,2010-06-17 19:59:37 -0400,2010-06-17 19:59:37 -0400,,
Keri,1,2010-06-17 19:59:37 -0400,2010-06-17 19:59:37 -0400,,
Ramana Sorn,1,2010-06-17 19:59:37 -0400,2010-06-17 19:59:37 -0400,,
Hun Sen,1,2010-06-17 19:59:37 -0400,2010-06-17 19:59:37 -0400,,
Gil Hoffman,1,2010-06-20 02:09:07 -0400,2010-06-20 02:09:07 -0400,,
Benji Lovitt,2,2010-06-20 02:09:07 -0400,2010-06-20 02:09:07 -0400,,
Ziyon,1,2010-06-20 02:09:07 -0400,2010-06-20 02:09:07 -0400,,
Al Jazeera,1,2010-06-20 02:09:07 -0400,2010-06-20 02:09:07 -0400,,
Mattjew,1,2010-06-20 02:09:07 -0400,2010-06-20 02:09:07 -0400,,
Ibracadabra,1,2010-06-20 02:09:07 -0400,2010-06-20 02:09:07 -0400,,
Christopher,1,2010-06-20 02:09:07 -0400,2010-06-20 02:09:07 -0400,,
Browne,1,2010-06-20 02:09:07 -0400,2010-06-20 02:09:07 -0400,,
Sani Kaita,9,2010-06-22 09:15:24 -0400,2010-06-30 08:30:28 -0400,,
Vasilis Torosidis,1,2010-06-22 09:15:24 -0400,2010-06-22 09:15:24 -0400,,
Zalarmy,1,2010-06-22 09:15:24 -0400,2010-06-22 09:15:24 -0400,,
SANI Yerima,1,2010-06-22 09:15:24 -0400,2010-06-22 09:15:24 -0400,,
Emeka,1,2010-06-22 09:15:24 -0400,2010-06-22 09:15:24 -0400,,
Jesus,1,2010-06-22 09:15:24 -0400,2010-06-22 09:15:24 -0400,,
John,1,2010-06-22 09:15:24 -0400,2010-06-22 09:15:24 -0400,,
God,1,2010-06-22 09:15:24 -0400,2010-06-22 09:15:24 -0400,,
Jimoh,1,2010-06-22 09:15:24 -0400,2010-06-22 09:15:24 -0400,,
TADEU SCHMIDT 
 Dunga,42,2010-06-23 06:58:12 -0400,2010-06-23 06:58:12 -0400,,
