people,count,first_date,last_date,lat,lon
Fidelis Alcântara,1,2013-03-05 04:00:43 -0500,2013-03-05 04:00:43 -0500,,
Mário Lacerda,1,2013-03-05 04:00:43 -0500,2013-03-05 04:00:43 -0500,,
Laécio,1,2013-03-05 04:00:43 -0500,2013-03-05 04:00:43 -0500,,
Paula Góes,1,2013-03-05 04:00:43 -0500,2013-03-05 04:00:43 -0500,,
Andrew Jennings,8,2013-03-10 18:17:28 -0400,2013-03-10 18:17:28 -0400,,
Maracanã,2,2013-03-10 18:17:28 -0400,2013-03-10 18:17:28 -0400,,
Joseph Blatter,3,2013-03-10 18:17:28 -0400,2013-03-10 18:17:28 -0400,,
Buuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu,1,2013-03-10 18:17:28 -0400,2013-03-10 18:17:28 -0400,,
Booooooooooooooooooooooooooo,1,2013-03-10 18:17:28 -0400,2013-03-10 18:17:28 -0400,,
Jessica Mota,3,2013-03-10 18:17:28 -0400,2013-03-10 18:17:28 -0400,,
Paula Kossatz,1,2013-03-25 09:45:52 -0400,2013-03-25 09:45:52 -0400,,
Norbert Suchanek,1,2013-03-25 09:45:52 -0400,2013-03-25 09:45:52 -0400,,
Eliomar Coelho,1,2013-03-25 09:45:52 -0400,2013-03-25 09:45:52 -0400,,
Fernanda Sánchez,1,2013-03-25 09:45:52 -0400,2013-03-25 09:45:52 -0400,,
Raquel Rolnik,1,2013-03-25 09:45:52 -0400,2013-03-25 09:45:52 -0400,,
Artur Romeu,2,2013-03-25 09:45:52 -0400,2013-03-25 09:45:52 -0400,,
Caros Latuff,1,2013-03-25 09:45:52 -0400,2013-03-25 09:45:52 -0400,,
Bruno Guimarães,1,2013-03-25 09:45:52 -0400,2013-03-25 09:45:52 -0400,,
Guilherme Pimentel,1,2013-03-25 09:45:52 -0400,2013-03-25 09:45:52 -0400,,
Vírus Planetário,1,2013-03-25 09:45:52 -0400,2013-03-25 09:45:52 -0400,,
Essa,1,2013-03-25 09:45:52 -0400,2013-03-25 09:45:52 -0400,,
Pedro Rios Leão,1,2013-03-25 09:45:52 -0400,2013-03-25 09:45:52 -0400,,
Chico Alencar,1,2013-03-25 09:45:52 -0400,2013-03-25 09:45:52 -0400,,
Marx,1,2013-03-25 09:45:52 -0400,2013-03-25 09:45:52 -0400,,
Mané Garrincha,12,2013-04-22 13:19:21 -0400,2013-04-22 13:19:21 -0400,,
José Vermohler,1,2013-04-22 13:19:21 -0400,2013-04-22 13:19:21 -0400,,
Dilma Rousseff,1,2013-04-22 13:19:21 -0400,2013-04-22 13:19:21 -0400,,
Antonio Barreto,1,2013-04-22 13:19:21 -0400,2013-04-22 13:19:21 -0400,,
MacDonald,1,2013-04-22 13:19:21 -0400,2013-04-22 13:19:21 -0400,,
Cesar Oliveira,1,2013-04-22 13:19:21 -0400,2013-04-22 13:19:21 -0400,,
Rui Moura,1,2013-04-22 13:19:21 -0400,2013-04-22 13:19:21 -0400,,
Pelé,1,2013-04-22 13:19:21 -0400,2013-04-22 13:19:21 -0400,,
Reinaldo,1,2013-04-22 13:19:21 -0400,2013-04-22 13:19:21 -0400,,
Itaquerão,1,2013-04-22 13:19:21 -0400,2013-04-22 13:19:21 -0400,,
Marcela Genaro,2,2013-05-28 05:00:06 -0400,2013-05-28 05:00:06 -0400,,
Eike Batista,2,2013-05-28 05:00:06 -0400,2013-05-28 05:00:06 -0400,,
Joe,1,2013-05-28 05:00:06 -0400,2013-05-28 05:00:06 -0400,,
Francisco Pereira Passos,1,2013-05-28 05:00:06 -0400,2013-05-28 05:00:06 -0400,,
Rio de Janeiro,1,2013-05-28 05:00:06 -0400,2013-05-28 05:00:06 -0400,,
Eike [Batista,1,2013-05-28 05:00:06 -0400,2013-05-28 05:00:06 -0400,,
Cauê,1,2013-05-28 05:00:06 -0400,2013-05-28 05:00:06 -0400,,
Andrea Dipp,1,2013-06-04 09:50:48 -0400,2013-06-04 09:50:48 -0400,,
Carla,6,2013-06-04 09:50:48 -0400,2013-06-04 09:50:48 -0400,,
Luana´,7,2013-06-04 09:50:48 -0400,2013-06-04 09:50:48 -0400,,
Paulinha,2,2013-06-04 09:50:48 -0400,2013-06-04 09:50:48 -0400,,
Juliano Rocha,1,2013-06-04 09:50:48 -0400,2013-06-04 09:50:48 -0400,,
Marcela,1,2013-06-04 09:50:48 -0400,2013-06-04 09:50:48 -0400,,
Lídia Rodrigues,2,2013-06-04 09:50:48 -0400,2013-06-04 09:50:48 -0400,,
Hassan Rouhani,2,2013-06-22 05:48:00 -0400,2013-06-22 05:48:00 -0400,,
Hussein Mousavi,1,2013-06-22 05:48:00 -0400,2013-06-22 05:48:00 -0400,,
Mir Hussein,1,2013-06-22 05:48:00 -0400,2013-06-22 05:48:00 -0400,,
Bilel,1,2013-11-21 17:13:10 -0500,2013-11-21 17:13:10 -0500,,
Ana Djazairi Mahboul,1,2013-11-21 17:13:10 -0500,2013-11-21 17:13:10 -0500,,
Paulin Diasivi,2,2013-11-21 17:13:10 -0500,2013-11-21 17:13:10 -0500,,
Burkina,2,2013-11-21 17:13:10 -0500,2013-11-21 17:13:10 -0500,,
Anaky Yannick,1,2013-11-21 17:13:10 -0500,2013-11-21 17:13:10 -0500,,
Yaoundé,1,2013-11-21 17:13:10 -0500,2013-11-21 17:13:10 -0500,,
Le Parisien,1,2013-11-21 17:13:10 -0500,2013-11-21 17:13:10 -0500,,
Rueter,1,2013-11-21 17:13:10 -0500,2013-11-21 17:13:10 -0500,,
Bruno Fonseca,2,2013-09-27 05:32:58 -0400,2013-09-28 05:00:59 -0400,,
Luiza Bodenmüller,1,2013-09-27 05:32:58 -0400,2013-09-27 05:32:58 -0400,,
Natalia Viana,2,2013-09-27 05:32:58 -0400,2013-09-28 05:00:59 -0400,,
Dilma Rouseff,1,2013-09-27 05:32:58 -0400,2013-09-27 05:32:58 -0400,,
Bernardo,1,2013-09-27 05:32:58 -0400,2013-09-27 05:32:58 -0400,,
José Eduardo Cardozo,1,2013-09-27 05:32:58 -0400,2013-09-27 05:32:58 -0400,,
Wikileaks,1,2013-09-27 05:32:58 -0400,2013-09-27 05:32:58 -0400,,
Luiza Bodenmüler,1,2013-09-28 05:00:59 -0400,2013-09-28 05:00:59 -0400,,
Oliver Philippou,1,2013-09-28 05:00:59 -0400,2013-09-28 05:00:59 -0400,,
Cezar Taurion,1,2013-09-28 05:00:59 -0400,2013-09-28 05:00:59 -0400,,
José Eduardo Cardoso,1,2013-09-28 05:00:59 -0400,2013-09-28 05:00:59 -0400,,
Rontan,1,2013-09-28 05:00:59 -0400,2013-09-28 05:00:59 -0400,,
Rodrigo Dientsmann,1,2013-09-28 05:00:59 -0400,2013-09-28 05:00:59 -0400,,
AF Rodrigues,1,2013-10-04 07:13:11 -0400,2013-10-04 07:13:11 -0400,,
Renata Neder,1,2013-10-04 07:13:11 -0400,2013-10-04 07:13:11 -0400,,
Jorge dos Santos,3,2013-10-04 07:13:11 -0400,2013-10-04 07:13:11 -0400,,
Roberto Chen,1,2013-10-11 10:38:45 -0400,2013-10-11 10:38:45 -0400,,
David Faitelson,2,2013-10-11 10:38:45 -0400,2013-10-11 10:38:45 -0400,,
Álvaro Martínez,1,2013-10-11 10:38:45 -0400,2013-10-11 10:38:45 -0400,,
Rubén Blades Con la Sele,4,2013-10-11 10:38:45 -0400,2013-10-11 10:38:45 -0400,,
Roberto Durán y Mariano Rivera,5,2013-10-11 10:38:45 -0400,2013-10-11 10:38:45 -0400,,
Julio Dely,2,2013-10-11 10:38:45 -0400,2013-10-11 10:38:45 -0400,,
Luis Marín,3,2013-10-11 10:38:45 -0400,2013-10-11 10:38:45 -0400,,
Jorge Luis Pinto,2,2013-10-11 10:38:45 -0400,2013-10-11 10:38:45 -0400,,
Ibisevic,1,2013-10-16 16:06:19 -0400,2013-10-16 16:06:19 -0400,,
Bayram Sherif Mubarek,4,2013-10-16 16:06:19 -0400,2013-10-16 16:06:19 -0400,,
Hajj,1,2013-10-16 16:06:19 -0400,2013-10-16 16:06:19 -0400,,
Nikola Bajčetić,1,2013-10-16 16:06:19 -0400,2013-10-16 16:06:19 -0400,,
Nikola Bajcetic,2,2013-10-16 16:06:19 -0400,2013-10-16 16:06:19 -0400,,
Nikola Radović,1,2013-10-16 16:06:19 -0400,2013-10-16 16:06:19 -0400,,
Nikola Radovic,2,2013-10-16 16:06:19 -0400,2013-10-16 16:06:19 -0400,,
