people,count,first_date,last_date,lat,lon
Tarek Joseph Chemaly,1,2014-02-11 12:23:18 -0500,2014-02-11 12:23:18 -0500,,
Georgina Rizk,1,2014-02-11 12:23:18 -0500,2014-02-11 12:23:18 -0500,,
Omar Al Fil,1,2014-02-11 12:23:18 -0500,2014-02-11 12:23:18 -0500,,
Patrick Galey,1,2014-02-11 12:23:18 -0500,2014-02-11 12:23:18 -0500,,
Nasri Atallah,1,2014-02-11 12:23:18 -0500,2014-02-11 12:23:18 -0500,,
Joumana Medlej,1,2014-02-11 12:23:18 -0500,2014-02-11 12:23:18 -0500,,
Najib,1,2014-02-11 12:23:18 -0500,2014-02-11 12:23:18 -0500,,
Blog Baladi,1,2014-02-11 12:23:18 -0500,2014-02-11 12:23:18 -0500,,
Hans Woellke,3,2014-02-11 16:21:47 -0500,2014-02-11 16:21:47 -0500,,
Julia Lipnitskaia,3,2014-02-11 16:21:47 -0500,2014-02-11 16:21:47 -0500,,
Ashley Wagner,1,2014-02-11 16:21:47 -0500,2014-02-11 16:21:47 -0500,,
Hitler,1,2014-02-11 16:21:47 -0500,2014-02-11 16:21:47 -0500,,
Victor Shenderovich,9,2014-02-11 16:21:47 -0500,2014-02-11 16:21:47 -0500,,
Vladimir Vasilyev,2,2014-02-11 16:21:47 -0500,2014-02-11 16:21:47 -0500,,
Alexey Venediktov,1,2014-02-11 16:21:47 -0500,2014-02-11 16:21:47 -0500,,
Godwin,1,2014-02-11 16:21:47 -0500,2014-02-11 16:21:47 -0500,,
Yana Makarova,1,2014-02-12 22:29:56 -0500,2014-02-12 22:29:56 -0500,,
Rouslan,1,2014-02-12 22:29:56 -0500,2014-02-12 22:29:56 -0500,,
Andrey Kostov,1,2014-02-12 22:29:56 -0500,2014-02-12 22:29:56 -0500,,
Gurbanguly Berdymuhamedov,3,2014-02-13 09:30:50 -0500,2014-02-13 09:30:50 -0500,,
Emma Harding,1,2014-02-13 09:30:50 -0500,2014-02-13 09:30:50 -0500,,
Jorabay,1,2014-02-13 09:30:50 -0500,2014-02-13 09:30:50 -0500,,
Zima,1,2014-02-13 09:30:50 -0500,2014-02-13 09:30:50 -0500,,
Mohammad Karim,1,2014-02-13 10:58:39 -0500,2014-02-13 10:58:39 -0500,,
Viktor Ahn,15,2014-02-16 06:44:10 -0500,2014-02-16 06:44:10 -0500,,
Ahn Hyun-soo,4,2014-02-16 06:44:10 -0500,2014-02-16 06:44:10 -0500,,
Ohno,2,2014-02-16 06:44:10 -0500,2014-02-16 06:44:10 -0500,,
Denis Ten,8,2014-02-14 16:05:47 -0500,2014-02-14 16:05:47 -0500,,
Patrick Chan,3,2014-02-14 16:05:47 -0500,2014-02-14 16:05:47 -0500,,
Yuzuru Hanyu,2,2014-02-14 16:05:47 -0500,2014-02-14 16:05:47 -0500,,
Nick McCarvel,1,2014-02-14 16:05:47 -0500,2014-02-14 16:05:47 -0500,,
Arsdiona Boediono,1,2014-02-14 16:05:47 -0500,2014-02-14 16:05:47 -0500,,
Assel Krykbayeva,1,2014-02-14 16:05:47 -0500,2014-02-14 16:05:47 -0500,,
Erika Esola,1,2014-02-14 16:05:47 -0500,2014-02-14 16:05:47 -0500,,
Ludmila Olkhovaya,1,2014-02-14 16:05:47 -0500,2014-02-14 16:05:47 -0500,,
Anastassia,1,2014-02-14 16:05:47 -0500,2014-02-14 16:05:47 -0500,,
Malikova Farida,1,2014-02-14 16:05:47 -0500,2014-02-14 16:05:47 -0500,,
Jane Kelaman,1,2014-02-14 16:05:47 -0500,2014-02-14 16:05:47 -0500,,
Yelena Kirillova,1,2014-02-14 16:05:47 -0500,2014-02-14 16:05:47 -0500,,
Natalya,1,2014-02-14 16:05:47 -0500,2014-02-14 16:05:47 -0500,,
Gauhar Arystan,1,2014-02-14 16:05:47 -0500,2014-02-14 16:05:47 -0500,,
Pia Catton,1,2014-02-14 16:05:47 -0500,2014-02-14 16:05:47 -0500,,
Kuanova Madina,1,2014-02-14 16:05:47 -0500,2014-02-14 16:05:47 -0500,,
Madina Idrissova,1,2014-02-14 16:05:47 -0500,2014-02-14 16:05:47 -0500,,
Aidan Fitzsimon,1,2014-02-14 16:05:47 -0500,2014-02-14 16:05:47 -0500,,
Jenny Bray,1,2014-02-14 16:05:47 -0500,2014-02-14 16:05:47 -0500,,
Rich D Johnson III,1,2014-02-14 16:05:47 -0500,2014-02-14 16:05:47 -0500,,
Dan Trainor,1,2014-02-14 16:05:47 -0500,2014-02-14 16:05:47 -0500,,
Mathilde-Amivi Petitjean,3,2014-02-16 17:39:52 -0500,2014-02-16 17:39:52 -0500,,
Yohan Goncalves Goutt,11,2014-02-24 13:04:15 -0500,2014-02-24 13:04:15 -0500,,
Michael Martinez,10,2014-02-24 13:04:15 -0500,2014-02-24 13:04:15 -0500,,
José Antonio G. Casimiro,1,2014-02-24 13:04:15 -0500,2014-02-24 13:04:15 -0500,,
Jacinta Barreto,1,2014-02-24 13:04:15 -0500,2014-02-24 13:04:15 -0500,,
Carla Araujo Machado,1,2014-02-24 13:04:15 -0500,2014-02-24 13:04:15 -0500,,
Agio Pereira,1,2014-02-24 13:04:15 -0500,2014-02-24 13:04:15 -0500,,
Margaux Salcedo,1,2014-02-24 13:04:15 -0500,2014-02-24 13:04:15 -0500,,
Jessica Zafra,1,2014-02-24 13:04:15 -0500,2014-02-24 13:04:15 -0500,,
Michael Christian Martinez,1,2014-02-24 13:04:15 -0500,2014-02-24 13:04:15 -0500,,
