cities,count,first_date,last_date,lat,lon
Bangkok,18,2008-12-31 02:30:39 -0500,2008-12-31 02:30:39 -0500,13.75398,100.50144
Phatthaya,1,2009-04-11 14:35:22 -0400,2009-04-11 14:35:22 -0400,12.93333,100.88333
Neptune,1,2009-04-15 14:46:35 -0400,2009-04-15 14:46:35 -0400,49.36676,-104.06775
Ban Khaosan,1,2010-04-11 12:11:07 -0400,2010-04-11 12:11:07 -0400,17.32231,102.84061
Ban Nikhom Ratchaprasong Song,1,2010-04-11 12:11:07 -0400,2010-04-11 12:11:07 -0400,8.52464,99.06633
Ban Wat Sala Daeng,1,2010-05-18 00:58:07 -0400,2010-05-18 00:58:07 -0400,13.75103,100.35133
Mukdahan,1,2010-05-21 05:33:35 -0400,2010-05-21 05:33:35 -0400,16.54531,104.72351
Saraburi,1,2010-05-31 22:19:13 -0400,2010-05-31 22:19:13 -0400,14.53333,100.91667
