people,count,first_date,last_date,lat,lon
Polozhynski,2,2013-12-02 03:10:56 -0500,2013-12-02 03:10:56 -0500,,
Lenin,1,2013-12-02 03:10:56 -0500,2013-12-02 03:10:56 -0500,,
Denys Dan,1,2013-12-02 03:10:56 -0500,2013-12-02 03:10:56 -0500,,
Andriy Bilash,1,2013-12-02 03:10:56 -0500,2013-12-02 03:10:56 -0500,,
Klitchko,2,2013-12-02 03:10:56 -0500,2013-12-02 17:20:44 -0500,,
Alexandra Gnatoush,2,2013-12-02 03:10:56 -0500,2013-12-02 03:10:56 -0500,,
Khreshchatyk,1,2013-12-02 03:10:56 -0500,2013-12-02 03:10:56 -0500,,
Berkut,1,2013-12-02 17:20:44 -0500,2013-12-02 17:20:44 -0500,,
Konstantin Yankauskas,1,2013-12-02 17:20:44 -0500,2013-12-02 17:20:44 -0500,,
Yury Saprykin,1,2013-12-02 17:20:44 -0500,2013-12-02 17:20:44 -0500,,
Irek Murtazin,3,2013-12-02 17:20:44 -0500,2013-12-04 16:23:43 -0500,,
Kirill Shulika,3,2013-12-02 17:20:44 -0500,2014-02-20 00:28:47 -0500,,
Ilya Varlamov,7,2013-12-02 17:20:44 -0500,2014-02-25 20:30:17 -0500,,
Yuri Saprykin,1,2013-12-02 17:20:44 -0500,2013-12-02 17:20:44 -0500,,
Putin,17,2013-12-02 17:20:44 -0500,2014-03-11 18:10:57 -0400,,
Viktor Yanukovych,34,2013-12-04 16:23:43 -0500,2014-02-19 08:34:37 -0500,,
Vladimir Putin,31,2013-12-04 16:23:43 -0500,2014-02-25 20:30:17 -0500,,
Mark Feygin,1,2013-12-04 16:23:43 -0500,2013-12-04 16:23:43 -0500,,
Dolzhinskiy,1,2013-12-04 16:23:43 -0500,2013-12-04 16:23:43 -0500,,
Pavel Senko,1,2013-12-04 16:23:43 -0500,2013-12-04 16:23:43 -0500,,
Sergii Kharchenko,1,2013-12-06 10:08:58 -0500,2013-12-06 10:08:58 -0500,,
Victor Yanukovych,9,2013-12-06 10:08:58 -0500,2014-03-01 19:29:55 -0500,,
Zeynep Tufekci,5,2013-12-06 10:08:58 -0500,2013-12-06 10:08:58 -0500,,
Hromadske,3,2013-12-06 10:08:58 -0500,2013-12-06 10:08:58 -0500,,
Dmytro Gnap,2,2013-12-06 10:08:58 -0500,2014-02-22 15:50:13 -0500,,
Christopher Miller,8,2013-12-06 10:08:58 -0500,2014-03-01 19:29:55 -0500,,
Jim Roberts,2,2013-12-06 10:08:58 -0500,2013-12-06 10:08:58 -0500,,
Nataliya Gumenyuk,2,2013-12-06 10:08:58 -0500,2013-12-06 10:08:58 -0500,,
James Bray,2,2013-12-06 10:08:58 -0500,2013-12-06 10:08:58 -0500,,
Oleksandr Yanukovych,1,2013-12-08 13:40:02 -0500,2013-12-08 13:40:02 -0500,,
Dima Kravchuk,1,2013-12-09 16:13:01 -0500,2013-12-09 16:13:01 -0500,,
Mustafa Nayyem,4,2013-12-09 16:13:01 -0500,2014-01-27 15:13:25 -0500,,
Sophia Opatska,1,2013-12-09 17:59:16 -0500,2013-12-09 17:59:16 -0500,,
Bankova,2,2013-12-26 06:21:10 -0500,2013-12-26 06:21:10 -0500,,
Dmytro Pypypets,1,2013-12-26 06:21:10 -0500,2013-12-26 06:21:10 -0500,,
Pavlo Mazurenko,1,2013-12-26 06:21:10 -0500,2013-12-26 06:21:10 -0500,,
Tetyana Chornovil,1,2013-12-26 06:21:10 -0500,2013-12-26 06:21:10 -0500,,
Vitaliy Klychko,2,2013-12-26 06:21:10 -0500,2013-12-26 06:21:10 -0500,,
Sean Lennon,2,2013-12-29 17:23:22 -0500,2013-12-29 17:23:22 -0500,,
John Lennon,3,2013-12-29 17:23:22 -0500,2013-12-29 17:23:22 -0500,,
Yoko Ono,1,2013-12-29 17:23:22 -0500,2013-12-29 17:23:22 -0500,,
Yevhen Zakharov,1,2014-01-12 17:39:44 -0500,2014-01-12 17:39:44 -0500,,
Halya Coynash,1,2014-01-12 17:39:44 -0500,2014-01-12 17:39:44 -0500,,
Yaroslav Prytulenko,1,2014-01-12 17:39:44 -0500,2014-01-12 17:39:44 -0500,,
Andriy Dzyndzya,1,2014-01-12 17:39:44 -0500,2014-01-12 17:39:44 -0500,,
Viktor Smaliy,1,2014-01-12 17:39:44 -0500,2014-01-12 17:39:44 -0500,,
Volodymyr Kadura,1,2014-01-12 17:39:44 -0500,2014-01-12 17:39:44 -0500,,
Volodymyr Rybak,1,2014-01-17 15:52:13 -0500,2014-01-17 15:52:13 -0500,,
Dmytro Nazarets,1,2014-01-17 15:52:13 -0500,2014-01-17 15:52:13 -0500,,
Rachel Denber,2,2014-01-17 15:52:13 -0500,2014-01-17 15:52:13 -0500,,
Taras Revunets,1,2014-01-17 15:52:13 -0500,2014-01-17 15:52:13 -0500,,
Igor Shevchenko,2,2014-01-17 15:52:13 -0500,2014-01-17 15:52:13 -0500,,
Viktor Fedorovych Yanukovych,1,2014-01-17 15:52:13 -0500,2014-01-17 15:52:13 -0500,,
Hanna Hrabarska,3,2014-01-17 15:52:13 -0500,2014-01-31 15:12:26 -0500,,
Tetyana Bohdanova,4,2014-01-17 15:52:13 -0500,2014-02-22 15:50:13 -0500,,
Tetyana Lokot,3,2014-01-17 15:52:13 -0500,2014-01-31 15:12:26 -0500,,
Sergii Gorbachov,2,2014-01-26 12:17:38 -0500,2014-01-26 12:17:38 -0500,,
Ucrainica Marginalis,1,2014-01-26 12:24:50 -0500,2014-01-26 12:24:50 -0500,,
Sofiya Grachova,1,2014-01-26 12:24:50 -0500,2014-01-26 12:24:50 -0500,,
Stephen A. Walsh,1,2014-01-26 12:24:50 -0500,2014-01-26 12:24:50 -0500,,
Serhiy Nigoyan,9,2014-01-27 13:10:44 -0500,2014-01-27 13:10:44 -0500,,
Rustem Adagamov,6,2014-01-27 13:10:44 -0500,2014-03-14 22:06:07 -0400,,
Denis Travin,1,2014-01-27 13:10:44 -0500,2014-01-27 13:10:44 -0500,,
Gene Sharp,1,2014-01-27 13:10:44 -0500,2014-01-27 13:10:44 -0500,,
Yulia Timoshenko,2,2014-01-27 13:10:44 -0500,2014-01-27 13:10:44 -0500,,
Tatiana Nikolaenko,1,2014-01-27 13:10:44 -0500,2014-01-27 13:10:44 -0500,,
Serhiy Lyovochkin,1,2014-01-27 15:13:25 -0500,2014-01-27 15:13:25 -0500,,
Tanya Lokot,1,2014-01-27 15:13:25 -0500,2014-01-27 15:13:25 -0500,,
Olha Harbovska,3,2014-01-31 15:12:26 -0500,2014-01-31 15:12:26 -0500,,
Clashot,2,2014-01-31 15:12:26 -0500,2014-01-31 15:12:26 -0500,,
Julian Lennon,1,2014-01-31 15:12:26 -0500,2014-01-31 15:12:26 -0500,,
Yulia Tymoshenko,3,2014-02-06 20:25:35 -0500,2014-02-22 15:50:13 -0500,,
Oleksandr Komyakhov,7,2014-02-06 20:25:35 -0500,2014-02-06 20:25:35 -0500,,
Mykola Azarov,2,2014-02-06 20:25:35 -0500,2014-02-06 20:25:35 -0500,,
Andriy Priymachenko,1,2014-02-06 20:25:35 -0500,2014-02-06 20:25:35 -0500,,
Lesya Petrunyak,1,2014-02-06 20:25:35 -0500,2014-02-06 20:25:35 -0500,,
Valya,3,2014-02-06 20:25:35 -0500,2014-02-06 20:25:35 -0500,,
Daryna Shevchenko,1,2014-02-06 20:25:35 -0500,2014-02-06 20:25:35 -0500,,
James Marson,2,2014-02-06 20:25:35 -0500,2014-02-06 20:25:35 -0500,,
Anton Shekhovtsov,2,2014-02-09 18:40:54 -0500,2014-02-09 18:40:54 -0500,,
Leonid Kuchma,1,2014-02-09 18:40:54 -0500,2014-02-09 18:40:54 -0500,,
Viktor Yushchenko,1,2014-02-09 18:40:54 -0500,2014-02-09 18:40:54 -0500,,
Sergey Lavrov,1,2014-02-09 18:40:54 -0500,2014-02-09 18:40:54 -0500,,
Kevin Rothrock,4,2014-02-18 18:50:36 -0500,2014-02-25 20:30:17 -0500,,
Jose Manuel Barroso,1,2014-02-19 08:34:37 -0500,2014-02-19 08:34:37 -0500,,
José Manuel Barroso,1,2014-02-19 08:34:37 -0500,2014-02-19 08:34:37 -0500,,
Max Ischenko,1,2014-02-20 12:30:44 -0500,2014-02-20 12:30:44 -0500,,
Ivan Franko,1,2014-02-20 12:30:44 -0500,2014-02-20 12:30:44 -0500,,
Lvyv,2,2014-02-20 12:30:44 -0500,2014-02-20 12:30:44 -0500,,
Alexander Bashkalenko,2,2014-02-20 12:30:44 -0500,2014-02-20 12:30:44 -0500,,
Khmenytskyi,1,2014-02-20 12:30:44 -0500,2014-02-20 12:30:44 -0500,,
Poltava Svoboda,1,2014-02-20 12:30:44 -0500,2014-02-20 12:30:44 -0500,,
Ana Toliivna,1,2014-02-20 12:30:44 -0500,2014-02-20 12:30:44 -0500,,
Dmitry Gordon,1,2014-02-20 12:30:44 -0500,2014-02-20 12:30:44 -0500,,
Sergei Smirnov,1,2014-02-20 00:28:47 -0500,2014-02-20 00:28:47 -0500,,
Boris Nemtsov,5,2014-02-20 00:28:47 -0500,2014-03-11 13:18:13 -0400,,
Vladimir Milov,13,2014-02-20 00:28:47 -0500,2014-02-20 00:28:47 -0500,,
Oleksandra Koltsova,1,2014-02-20 00:28:47 -0500,2014-02-20 00:28:47 -0500,,
Maxim Kantor,1,2014-02-20 00:28:47 -0500,2014-02-20 00:28:47 -0500,,
Anastasia Vlasova,1,2014-02-20 08:04:33 -0500,2014-02-20 08:04:33 -0500,,
Bo,2,2014-02-20 08:04:33 -0500,2014-02-20 08:04:33 -0500,,
Rybak,1,2014-02-20 08:04:33 -0500,2014-02-20 08:04:33 -0500,,
Dan,1,2014-02-20 08:04:33 -0500,2014-02-20 08:04:33 -0500,,
Alexey Pushkov,2,2014-02-21 08:47:09 -0500,2014-02-21 08:47:09 -0500,,
Robert Shlegel,1,2014-02-21 08:47:09 -0500,2014-02-21 08:47:09 -0500,,
Barack Obama,2,2014-02-21 08:47:09 -0500,2014-02-21 08:47:09 -0500,,
Barack Husseinovich,1,2014-02-21 08:47:09 -0500,2014-02-21 08:47:09 -0500,,
Sergey Zheleznyak,1,2014-02-21 08:47:09 -0500,2014-02-21 08:47:09 -0500,,
Ilya Ponomaryov,1,2014-02-21 08:47:09 -0500,2014-02-21 08:47:09 -0500,,
Dmitry Gudkov,1,2014-02-21 08:47:09 -0500,2014-02-21 08:47:09 -0500,,
Gaddafi,1,2014-02-21 08:47:09 -0500,2014-02-21 08:47:09 -0500,,
Alan Turgutoglu,1,2014-02-22 08:03:21 -0500,2014-02-22 08:03:21 -0500,,
Olesya Zhukovskaya,15,2014-02-22 08:03:21 -0500,2014-02-22 08:03:21 -0500,,
Olesya Zhukovskya,1,2014-02-22 08:03:21 -0500,2014-02-22 08:03:21 -0500,,
Pavel Durov,16,2014-02-21 23:22:15 -0500,2014-02-21 23:22:15 -0500,,
Alisher Usmanov,1,2014-02-21 23:22:15 -0500,2014-02-21 23:22:15 -0500,,
Alexander Makedonskiy,2,2014-02-21 23:22:15 -0500,2014-02-21 23:22:15 -0500,,
Will Smith,1,2014-02-21 23:22:15 -0500,2014-02-21 23:22:15 -0500,,
Sylvester Stallone,1,2014-02-21 23:22:15 -0500,2014-02-21 23:22:15 -0500,,
Yanuckovych,1,2014-02-22 15:50:13 -0500,2014-02-22 15:50:13 -0500,,
Yanukovyh,1,2014-02-22 15:50:13 -0500,2014-02-22 15:50:13 -0500,,
Pedrodon,1,2014-02-22 15:50:13 -0500,2014-02-22 15:50:13 -0500,,
Mezhygirya,1,2014-02-22 15:50:13 -0500,2014-02-22 15:50:13 -0500,,
Oksana Kovalenko,2,2014-02-22 15:50:13 -0500,2014-02-22 15:50:13 -0500,,
Bogdana Shevchenko,2,2014-02-22 15:50:13 -0500,2014-02-22 15:50:13 -0500,,
Olia Riabuha,1,2014-02-22 15:50:13 -0500,2014-02-22 15:50:13 -0500,,
William Hague,2,2014-02-22 15:50:13 -0500,2014-02-22 15:50:13 -0500,,
Steinmeier,1,2014-02-22 15:50:13 -0500,2014-02-22 15:50:13 -0500,,
Radosław Sikorski,2,2014-02-22 15:50:13 -0500,2014-02-22 15:50:13 -0500,,
Rada,3,2014-02-22 15:50:13 -0500,2014-03-11 01:55:58 -0400,,
VYanukovych,1,2014-02-22 15:50:13 -0500,2014-02-22 15:50:13 -0500,,
Yarosh,1,2014-02-23 20:50:14 -0500,2014-02-23 20:50:14 -0500,,
Oleh Tyahnibok,2,2014-02-23 20:50:14 -0500,2014-02-23 20:50:14 -0500,,
Egor Holmogorov,1,2014-02-23 20:50:14 -0500,2014-02-23 20:50:14 -0500,,
Konstantin Krylov,2,2014-02-23 20:50:14 -0500,2014-02-23 20:50:14 -0500,,
Alexey Navalny,36,2014-02-23 20:50:14 -0500,2014-02-25 20:30:17 -0500,,
Dmitry Olshansky,1,2014-02-23 20:50:14 -0500,2014-02-23 20:50:14 -0500,,
Artem Savelov,1,2014-02-25 00:41:16 -0500,2014-02-25 00:41:16 -0500,,
Sergey Krivov,1,2014-02-25 00:41:16 -0500,2014-02-25 00:41:16 -0500,,
Alexandra Duhanina,1,2014-02-25 00:41:16 -0500,2014-02-25 00:41:16 -0500,,
Maria Baronova,1,2014-02-25 00:41:16 -0500,2014-02-25 00:41:16 -0500,,
Ilya Azar,1,2014-02-25 00:41:16 -0500,2014-02-25 00:41:16 -0500,,
Nadezhda Tolokonnikova,2,2014-02-25 00:41:16 -0500,2014-02-25 00:41:16 -0500,,
Eduard Bagirov,1,2014-02-25 00:41:16 -0500,2014-02-25 00:41:16 -0500,,
Yulia Arkhipova,1,2014-02-25 00:41:16 -0500,2014-02-25 00:41:16 -0500,,
Vladimir Solovyev,1,2014-02-25 00:41:16 -0500,2014-02-25 00:41:16 -0500,,
Pavel Chikov,1,2014-02-25 00:41:16 -0500,2014-02-25 00:41:16 -0500,,
Vladimir Yakunin,5,2014-02-25 20:30:17 -0500,2014-02-25 20:30:17 -0500,,
Andrey Kozenko,2,2014-02-25 20:30:17 -0500,2014-02-25 20:30:17 -0500,,
Alexander Plushev,1,2014-02-25 20:30:17 -0500,2014-02-25 20:30:17 -0500,,
Vladimir Varfolomeev,1,2014-02-25 20:30:17 -0500,2014-02-25 20:30:17 -0500,,
Andrey Davidov,1,2014-02-25 20:30:17 -0500,2014-02-25 20:30:17 -0500,,
Abgosht,1,2014-02-25 17:28:36 -0500,2014-02-25 17:28:36 -0500,,
Sarah,1,2014-02-25 17:28:36 -0500,2014-02-25 17:28:36 -0500,,
Hassan Firoozabadi,1,2014-02-25 17:28:36 -0500,2014-02-25 17:28:36 -0500,,
Ebrahim Nabavi,1,2014-02-25 17:28:36 -0500,2014-02-25 17:28:36 -0500,,
Kayhan,1,2014-02-25 17:28:36 -0500,2014-02-25 17:28:36 -0500,,
Nima Akbarpour,1,2014-02-25 17:28:36 -0500,2014-02-25 17:28:36 -0500,,
Yang,1,2014-02-27 03:26:02 -0500,2014-02-27 03:26:02 -0500,,
Ramzan Kadyrov,10,2014-02-27 03:26:02 -0500,2014-02-27 03:26:02 -0500,,
Egor Prosvirnin,13,2014-02-27 03:26:02 -0500,2014-02-27 03:26:02 -0500,,
Oleksandr Aronets,1,2014-03-01 19:29:55 -0500,2014-03-01 19:29:55 -0500,,
Katya Gorchinskaya,8,2014-03-01 19:29:55 -0500,2014-03-01 19:29:55 -0500,,
Sergii Leshchenko,1,2014-03-01 19:29:55 -0500,2014-03-01 19:29:55 -0500,,
Mezhyhirya,1,2014-03-01 19:29:55 -0500,2014-03-01 19:29:55 -0500,,
Denys Bigus,1,2014-03-01 19:29:55 -0500,2014-03-01 19:29:55 -0500,,
Maxim Eristavi,1,2014-03-01 19:29:55 -0500,2014-03-01 19:29:55 -0500,,
Natalie Sedletska,2,2014-03-01 19:29:55 -0500,2014-03-01 19:29:55 -0500,,
Bektour Iskender,7,2014-03-01 04:09:58 -0500,2014-03-01 04:09:58 -0500,,
Kyrgyzstani,1,2014-03-01 04:09:58 -0500,2014-03-01 04:09:58 -0500,,
Kirill Rodionov,2,2014-02-28 22:38:13 -0500,2014-02-28 22:38:13 -0500,,
Galina Timchenko,1,2014-03-01 17:09:40 -0500,2014-03-01 17:09:40 -0500,,
Ira Zak,1,2014-03-01 17:09:40 -0500,2014-03-01 17:09:40 -0500,,
Anton Korobkov,1,2014-03-01 17:09:40 -0500,2014-03-01 17:09:40 -0500,,
Miriam Elder,1,2014-03-01 17:09:40 -0500,2014-03-01 17:09:40 -0500,,
David Guy,2,2014-03-01 17:09:40 -0500,2014-03-01 17:09:40 -0500,,
Danil Prikhodko,1,2014-03-02 17:52:30 -0500,2014-03-02 17:52:30 -0500,,
Yevgeni Yuriev,1,2014-03-02 17:52:30 -0500,2014-03-02 17:52:30 -0500,,
Tolstoy,1,2014-03-02 17:52:30 -0500,2014-03-02 17:52:30 -0500,,
Yevgen Bessonov,1,2014-03-02 17:52:30 -0500,2014-03-02 17:52:30 -0500,,
Mitya Gerasimov,1,2014-03-02 17:52:30 -0500,2014-03-02 17:52:30 -0500,,
Ekaterina Stukalova,1,2014-03-02 17:52:30 -0500,2014-03-02 17:52:30 -0500,,
Obama,11,2014-03-02 17:52:30 -0500,2014-03-18 14:36:35 -0400,,
Barroso,2,2014-03-02 17:52:30 -0500,2014-03-02 17:52:30 -0500,,
Vitaliy Dyshlovy,1,2014-03-02 17:52:30 -0500,2014-03-02 17:52:30 -0500,,
Dmitri Zorin,1,2014-03-02 17:52:30 -0500,2014-03-02 17:52:30 -0500,,
Dmitry Anatolyevich,3,2014-03-02 20:55:07 -0500,2014-03-02 20:55:07 -0500,,
Dmitriy Medvedev,7,2014-03-02 20:55:07 -0500,2014-03-02 20:55:07 -0500,,
Arnold Schwarzenegger,1,2014-03-02 20:55:07 -0500,2014-03-02 20:55:07 -0500,,
Ilya Barabanov,2,2014-03-05 00:22:32 -0500,2014-03-05 00:22:32 -0500,,
Vladimir Vladimirovich [Putin,1,2014-03-05 00:22:32 -0500,2014-03-05 00:22:32 -0500,,
Andrei Borisenko,1,2014-03-05 00:22:32 -0500,2014-03-05 00:22:32 -0500,,
Jared Leto,4,2014-03-05 20:23:14 -0500,2014-03-05 20:23:14 -0500,,
Anton Nosik,5,2014-03-05 20:23:14 -0500,2014-03-05 20:23:14 -0500,,
Yyri Gladilschikov,2,2014-03-05 20:23:14 -0500,2014-03-05 20:23:14 -0500,,
Ellen DeGeneres,1,2014-03-05 20:23:14 -0500,2014-03-05 20:23:14 -0500,,
Leonardo DiCaprio,2,2014-03-05 20:23:14 -0500,2014-03-05 20:23:14 -0500,,
Dmitry Kiselyov,6,2014-03-06 23:39:20 -0500,2014-03-06 23:39:20 -0500,,
Arkady Mamontov,1,2014-03-06 23:39:20 -0500,2014-03-06 23:39:20 -0500,,
Dmitriy Kiselyov,1,2014-03-06 23:39:20 -0500,2014-03-06 23:39:20 -0500,,
Kisilyov,3,2014-03-06 23:39:20 -0500,2014-03-06 23:39:20 -0500,,
Glenn Beck,2,2014-03-06 23:39:20 -0500,2014-03-06 23:39:20 -0500,,
Godwin,1,2014-03-06 23:39:20 -0500,2014-03-06 23:39:20 -0500,,
Goebbels,1,2014-03-06 23:39:20 -0500,2014-03-06 23:39:20 -0500,,
Georgiy Alburov,1,2014-03-06 23:39:20 -0500,2014-03-06 23:39:20 -0500,,
Kiselev,1,2014-03-06 23:39:20 -0500,2014-03-06 23:39:20 -0500,,
Hitler,4,2014-03-07 17:05:48 -0500,2014-03-18 14:36:35 -0400,,
Stepan Bandera,3,2014-03-07 17:05:48 -0500,2014-03-07 17:05:48 -0500,,
Vladimir Zhirinovsky,5,2014-03-11 13:18:13 -0400,2014-03-11 13:18:13 -0400,,
Yevgeniya Chirikova,2,2014-03-11 13:18:13 -0400,2014-03-11 13:18:13 -0400,,
Sergei Udaltsov,1,2014-03-11 13:18:13 -0400,2014-03-11 13:18:13 -0400,,
Muscovites,1,2014-03-11 13:18:13 -0400,2014-03-11 13:18:13 -0400,,
Victor Yanukovich,8,2014-03-11 01:55:58 -0400,2014-03-11 01:55:58 -0400,,
Oleg Tyahnibok,1,2014-03-11 01:55:58 -0400,2014-03-11 01:55:58 -0400,,
Dmitry Yarosh,3,2014-03-11 01:55:58 -0400,2014-03-11 01:55:58 -0400,,
Mikhail Lebed,4,2014-03-11 01:55:58 -0400,2014-03-11 01:55:58 -0400,,
Medvedev,1,2014-03-11 01:55:58 -0400,2014-03-11 01:55:58 -0400,,
George H. W. Bush,1,2014-03-11 01:55:58 -0400,2014-03-11 01:55:58 -0400,,
G.H.W. Bush,1,2014-03-11 01:55:58 -0400,2014-03-11 01:55:58 -0400,,
Sergei Nikitskiy,1,2014-03-11 01:55:58 -0400,2014-03-11 01:55:58 -0400,,
Romanenko,5,2014-03-11 18:10:57 -0400,2014-03-11 18:10:57 -0400,,
Alexander Erenko,3,2014-03-11 18:10:57 -0400,2014-03-11 18:10:57 -0400,,
Irina Petrova,1,2014-03-11 18:10:57 -0400,2014-03-11 18:10:57 -0400,,
Sergei Fadeichev,1,2014-03-14 22:06:07 -0400,2014-03-14 22:06:07 -0400,,
Oleksandr Briginets,2,2014-03-14 22:06:07 -0400,2014-03-14 22:06:07 -0400,,
Yandex,1,2014-03-14 22:06:07 -0400,2014-03-14 22:06:07 -0400,,
Mikhail Malyshev,2,2014-03-14 22:06:07 -0400,2014-03-14 22:06:07 -0400,,
Alexey Anatolyevich Navalny,1,2014-03-16 13:36:23 -0400,2014-03-16 13:36:23 -0400,,
Konstantin Khabensky,10,2014-03-16 12:43:11 -0400,2014-03-16 12:43:11 -0400,,
Timur Bekmambetov,1,2014-03-16 12:43:11 -0400,2014-03-16 12:43:11 -0400,,
Dmitri Medvedev,1,2014-03-16 12:43:11 -0400,2014-03-16 12:43:11 -0400,,
Dmitriy Rogozin,2,2014-03-17 15:22:00 -0400,2014-03-17 15:22:00 -0400,,
Dmitry Rogozin,2,2014-03-17 15:22:00 -0400,2014-03-17 15:22:00 -0400,,
Elena Mizulina,2,2014-03-17 15:22:00 -0400,2014-03-17 15:22:00 -0400,,
Vladislav Surkov,4,2014-03-17 15:22:00 -0400,2014-03-17 15:22:00 -0400,,
Allen Ginsberg,1,2014-03-17 15:22:00 -0400,2014-03-17 15:22:00 -0400,,
Jackson Pollock,1,2014-03-17 15:22:00 -0400,2014-03-17 15:22:00 -0400,,
Tony Stark,1,2014-03-18 14:36:35 -0400,2014-03-18 14:36:35 -0400,,
Dmitry Medvedev,2,2014-03-18 14:36:35 -0400,2014-03-18 14:36:35 -0400,,
Mikhail Dvorkovich,1,2014-03-18 14:36:35 -0400,2014-03-18 14:36:35 -0400,,
Rotenberg,1,2014-03-20 17:49:39 -0400,2014-03-20 17:49:39 -0400,,
Yuri Kovalchuk,1,2014-03-20 17:49:39 -0400,2014-03-20 17:49:39 -0400,,
Gennady Timchenko,1,2014-03-20 17:49:39 -0400,2014-03-20 17:49:39 -0400,,
Feldman,1,2014-03-20 17:49:39 -0400,2014-03-20 17:49:39 -0400,,
Demian Kudriavtsev,1,2014-03-20 17:49:39 -0400,2014-03-20 17:49:39 -0400,,
Natalia Poklonskaya,9,2014-03-21 22:15:57 -0400,2014-03-21 22:15:57 -0400,,
Natalia Poklonskya,1,2014-03-21 22:15:57 -0400,2014-03-21 22:15:57 -0400,,
Sergey Aksyonov,1,2014-03-21 22:15:57 -0400,2014-03-21 22:15:57 -0400,,
