cities,count,first_date,last_date,lat,lon
Quito,3,2010-09-30 17:54:39 -0400,2010-10-26 20:04:07 -0400,-0.22985,-78.52495
Guayaquil,3,2010-09-30 17:54:39 -0400,2010-09-30 17:54:39 -0400,-2.20584,-79.90795
